v,vw,o,c,h,l,t,n
4718112.4,69.301,69.25,68.55,70.625,67.8505,1692936000000,21619
3332452.0,67.874,67.45,67.5,68.4995,67.1505,1693195200000,14314
3758187.4,65.441,67.65,64.6,67.7,64.45,1693281600000,18105
2647340.8,64.216,64.55,63.9,64.92,63.7,1693368000000,12796
3061317.8,63.4355,63.95,63.6,63.975,63.0,1693454400000,14230
2988225.2,63.66,62.8005,63.7,64.271,62.675,1693540800000,12752
2355679.8,63.746,64.1,63.65,64.371,63.2065,1693886400000,10562
2930047.4,64.8215,63.95,64.75,65.45,63.8005,1693972800000,13428
3524384.6,66.06,66.45,65.8,66.75,65.45,1694059200000,15075
3205877.4,65.354,65.8,65.6,65.95,64.8,1694145600000,14031
2710193.0,64.6985,64.55,64.05,65.25,63.9,1694404800000,13997
3156336.2,64.9785,64.65,65.5,65.6495,64.2005,1694491200000,13043
3535731.4,65.0845,65.5,65.05,65.871,64.475,1694577600000,15199
3399243.4,64.3395,64.45,64.05,65.221,63.7,1694664000000,14671
3513495.4,65.8215,64.5,66.3,66.575,64.4,1694750400000,15627
2459970.4,66.127,66.65,66.2,66.7,65.75,1695009600000,10944
2785054.6,66.954,66.7,66.5,67.55,66.2,1695096000000,12456
4110385.6,66.0285,65.2,67.5,67.525,65.1,1695182400000,16486
4296259.4,69.1945,69.0,70.1,70.1,68.65,1695268800000,21639
3249683.0,69.324,69.35,70.05,70.175,68.5,1695355200000,17195
2962182.4,69.9465,70.5,69.4,70.85,69.35,1695614400000,14644
4515483.6,71.1505,70.45,71.45,71.9,70.23,1695700800000,19813
4380890.0,71.469,71.1,71.2,72.7,70.4,1695787200000,21286
5082229.6,70.4745,71.65,70.1,72.0,69.2,1695873600000,22043
3838425.0,69.3815,68.65,70.0,70.5,68.2,1695960000000,19977
3336395.0,69.339,69.9,68.9,70.1705,68.3,1696219200000,17106
3748592.4,70.8125,69.85,71.35,71.925,68.998,1696305600000,20628
3732036.8,70.198,71.0,69.35,71.175,69.0,1696392000000,18544
3250998.6,70.2515,69.4,69.85,71.225,69.3,1696478400000,16057
4249907.8,69.189,71.15,67.6,71.4,67.1,1696564800000,21859
3040390.6,67.892,68.45,66.9,69.0,66.65,1696824000000,13025
3607533.0,65.9665,66.75,66.15,66.95,65.15,1696910400000,15831
3208618.8,65.6635,65.7,65.2,66.35,65.15,1696996800000,13225
4138042.4,65.3855,65.1,65.8,66.6,64.475,1697083200000,16833
4108626.2,66.949,65.55,67.45,67.9495,65.35,1697169600000,19328
3307973.4,66.078,67.0,65.9,67.0,65.5085,1697428800000,13026
4032188.4,66.6585,67.25,66.35,68.0,65.75,1697515200000,14929
4135063.4,67.5225,67.3,68.25,68.65,66.5,1697601600000,18152
6173599.0,68.4115,67.7,69.45,69.7965,67.2285,1697688000000,27341
5679994.0,70.8185,69.75,71.6,71.65,69.5,1697774400000,23969
6076929.6,71.285,72.25,71.2,73.05,69.7,1698033600000,22341
4545763.6,70.1675,70.45,69.8,71.151,69.5055,1698120000000,16981
5655917.6,72.372,70.75,73.3,73.5,70.75,1698206400000,23629
7207159.2,75.4365,73.85,76.15,76.7,73.45,1698292800000,26988
6873926.8,75.0675,74.95,75.35,75.983,73.85,1698379200000,28326
4619185.4,74.166,74.4,73.8,74.971,73.2,1698638400000,21687
3469842.4,73.8375,73.8,73.05,74.875,72.9,1698724800000,17730
6055644.2,71.6895,72.75,70.5,72.775,70.312,1698811200000,23387
4323164.4,68.518,68.75,68.1,69.3,68.0,1698897600000,17348
3695941.8,66.9175,67.6,66.45,67.7005,66.0,1698984000000,17236
2640476.8,66.265,66.25,66.0,66.85,65.8,1699246800000,12247
3920392.6,65.048,65.65,64.85,66.0885,64.45,1699333200000,15356
2984513.4,64.919,64.65,64.75,65.5465,64.4,1699419600000,13224
4493462.8,65.117,64.55,65.7,65.9475,64.1005,1699506000000,18660
2828959.8,64.281,65.15,62.9,65.35,62.8,1699592400000,13486
2930296.0,63.29,63.4,63.25,63.9,62.9,1699851600000,11337
3479610.6,60.8475,61.1,60.6,61.275,60.25,1699938000000,15865
4056483.6,60.275,60.0,60.45,60.948,59.825,1700024400000,16033
4235139.8,60.6775,60.8,60.35,61.175,60.35,1700110800000,15627
3271572.6,60.591,60.7,60.45,61.0,60.1,1700197200000,13935
3179652.2,59.5445,60.45,58.95,60.5,58.7505,1700456400000,12711
2424369.6,59.84,59.5,59.75,60.25,59.475,1700542800000,11233
3902734.2,59.1505,59.1,59.25,59.6,58.35,1700629200000,14588
1287257.8,59.545,59.5,59.45,59.7995,59.25,1700802000000,5183
2091498.0,59.4725,59.7,59.65,59.8965,59.0,1701061200000,8478
3051149.8,59.6005,59.9,59.35,59.975,59.15,1701147600000,11891
3203250.8,59.0035,58.6,59.5,59.55,58.15,1701234000000,13127
4545703.4,60.237,59.4,59.85,60.7495,59.3,1701320400000,15228
3890968.2,59.9175,60.2,59.5,60.7,59.3435,1701406800000,14797
3238803.8,61.035,60.65,60.7,61.75,60.55,1701666000000,13635
3552933.0,60.5915,61.25,60.35,61.3,59.95,1701752400000,15668
3407919.2,60.4455,59.45,61.05,61.175,59.4,1701838800000,13201
3088713.8,59.7415,60.2,59.35,60.5,59.15,1701925200000,13513
4618216.0,59.267,59.95,58.9,60.025,58.7505,1702011600000,15898
3290869.0,58.4435,59.15,57.95,59.15,57.85,1702270800000,15925
3618649.2,57.5395,57.95,57.0,58.275,57.0,1702357200000,14777
4718193.4,56.1565,56.75,55.55,57.0,55.4095,1702443600000,16681
3917083.2,55.66,55.35,55.75,56.6,54.9285,1702530000000,16238
4734862.2,55.282,55.55,55.3,55.7355,54.9,1702616400000,16959
3069373.0,54.698,55.15,54.5,55.245,54.3,1702875600000,10469
2916109.8,54.2275,54.45,54.0,54.5,54.0,1702962000000,12942
4331526.4,53.608,53.2,54.6,54.625,52.6625,1703048400000,32853
5637157.2,53.7855,53.6,53.35,54.2925,53.25,1703134800000,18819
2954662.8,53.194,53.1,53.25,53.75,52.85,1703221200000,15088
1634088.4,52.77,53.05,52.65,53.05,52.45,1703566800000,8843
3503298.6,52.575,52.55,52.45,52.8,52.35,1703653200000,10093
3198641.2,52.384,52.2,52.55,52.65,52.1,1703739600000,9460
5120786.0,53.0435,52.55,53.05,53.5495,52.4525,1703826000000,16892
4264367.4,54.787,54.0,54.8,55.45,53.935,1704171600000,17783
4650096.8,55.726,55.55,56.05,56.15,55.3,1704258000000,17477
4064283.2,56.265,56.6,56.65,56.7,55.7,1704344400000,15008
4618736.8,56.39,56.6,56.55,56.9035,55.75,1704430800000,20385
4039029.0,55.0745,56.2,54.2,56.205,54.1,1704690000000,14027
3257609.8,54.3105,55.1,54.0,55.1,53.75,1704776400000,14808
3553184.2,53.531,53.95,53.25,54.1965,53.05,1704862800000,14889
5485967.4,53.6515,53.0,53.2,54.45,52.65,1704949200000,20280
4272840.0,53.196,52.9,53.15,53.5,52.7,1705035600000,14311
5143124.6,53.325,53.45,53.2,53.85,52.75,1705381200000,19719
3545287.4,54.241,54.1,53.75,54.9,53.6505,1705467600000,19987
4747374.6,52.681,52.95,52.25,53.3,52.15,1705554000000,19495
4142897.0,51.004,51.75,50.25,51.9,50.2,1705640400000,37514
3890554.2,49.972,49.75,50.15,50.3,49.4,1705899600000,15978
3099985.0,50.03,49.95,49.75,50.4,49.7,1705986000000,11898
3201701.6,48.7685,48.85,49.2,49.35,48.25,1706072400000,15661
3406106.2,49.0135,48.65,49.15,49.671,48.519,1706158800000,16392
3278402.2,49.577,49.6,49.75,49.8995,49.1505,1706245200000,14202
2556720.2,49.295,49.65,48.75,49.7965,48.698,1706504400000,10629
3540184.8,49.3025,49.0,49.4,49.6,48.85,1706590800000,11845
6368323.4,50.7835,50.45,51.35,51.4,49.9625,1706677200000,18298
5955051.6,50.383,50.95,50.15,51.1995,50.0545,1706763600000,18897
6435259.4,48.827,49.75,48.45,50.0,48.2,1706850000000,22255
4376249.4,48.7815,48.5,48.7,49.45,48.4,1707109200000,14573
4062046.0,49.0385,48.4,48.9,49.4,48.27,1707195600000,13846
2771745.6,47.985,48.25,47.85,48.55,47.7,1707282000000,14465
2433899.8,47.766,47.9,47.75,48.05,47.55,1707368400000,9792
2746192.6,47.0975,47.5,46.85,47.7,46.65,1707454800000,10499
3328267.8,46.8715,46.9,47.2,47.35,46.4,1707714000000,13207
4603238.6,48.709,48.95,48.7,49.4,48.1005,1707800400000,18105
3859317.8,48.1695,48.15,47.6,48.6495,47.55,1707886800000,13957
3299223.6,47.692,47.55,47.45,48.15,47.3,1707973200000,11798
4033962.0,47.935,47.4,48.3,48.457,47.35,1708059600000,14880
4390904.2,49.411,48.8,49.1,49.95,48.45,1708405200000,16360
4216001.0,49.864,49.75,49.45,50.3995,49.45,1708491600000,16913
4566610.2,46.9845,47.4,46.6,47.65,46.3525,1708578000000,20549
3769090.2,46.696,46.3,46.9,47.125,46.1,1708664400000,15364
2897896.2,46.7795,46.75,47.0,47.05,46.55,1708923600000,10243
2698377.8,46.9045,46.75,46.75,47.325,46.675,1709010000000,10876
2653878.0,47.2705,47.25,47.3,47.499,46.983,1709096400000,10575
4163452.6,46.784,46.65,46.5,47.3995,46.26,1709182800000,15125
2980915.2,45.6035,46.35,45.15,46.35,44.95,1709269200000,13542
3653684.8,45.2625,45.15,45.5,45.55,45.05,1709528400000,13972
4862914.2,47.044,46.15,47.15,47.6435,46.1495,1709614800000,20540
4637974.4,46.4405,46.25,46.55,46.9985,45.863,1709701200000,18582
5171151.8,45.3825,45.8,45.15,46.15,44.9,1709787600000,17188
6749321.6,45.691,45.15,46.55,46.65,44.575,1709874000000,23155
4799591.4,46.9225,46.85,46.85,47.3,46.6,1710129600000,15852
5702452.2,46.018,46.35,45.5,47.1,45.45,1710216000000,17691
3920465.8,46.1275,45.8,46.25,46.475,45.7505,1710302400000,13381
4608182.6,46.5305,46.05,46.55,47.1,45.9005,1710388800000,16451
3994994.4,47.468,47.2,47.7,47.9,47.05,1710475200000,17075
3394696.6,46.421,46.5,46.8,46.85,46.0,1710734400000,14411
3783504.8,47.012,47.2,46.5,47.675,46.45,1710820800000,13785
3463706.8,45.368,45.55,44.7,45.9,44.6,1710907200000,15627
3321840.8,43.979,43.7,44.3,44.35,43.6,1710993600000,13208
