v,vw,o,c,h,l,t,n
1689207.0,22.6887,22.76,22.71,22.845,22.445,1692936000000,17759
2249268.0,23.1823,23.24,23.12,23.595,23.04,1693195200000,23300
2468917.0,23.2436,23.12,23.34,23.37,22.945,1693281600000,28394
2626892.0,23.2124,23.25,23.12,23.4,23.0,1693368000000,24392
22973654.0,25.1973,24.975,25.18,25.575,24.69,1693454400000,65913
3051616.0,25.2756,25.41,25.27,25.7,25.045,1693540800000,26688
3034065.0,25.1736,25.15,25.12,25.365,24.95,1693886400000,25691
2648559.0,24.9991,24.96,24.99,25.26,24.83,1693972800000,24433
4733935.0,24.1973,25.06,24.0,25.34,23.99,1694059200000,29507
2156252.0,24.0691,24.18,24.05,24.25,23.905,1694145600000,21500
2961169.0,23.8098,24.0,23.79,24.02,23.68,1694404800000,21398
2299823.0,23.7307,23.69,23.84,23.895,23.505,1694491200000,20605
2147521.0,23.7419,23.8,23.66,24.005,23.45,1694577600000,18597
1805703.0,23.9811,23.65,24.09,24.17,23.57,1694664000000,15830
3736992.0,24.4124,24.0,24.43,24.645,23.94,1694750400000,21555
1792474.0,24.2634,24.41,24.38,24.42,23.8,1695009600000,17564
3219715.0,24.3142,24.38,24.27,24.585,24.26,1695096000000,15723
2152160.0,24.7408,24.46,24.74,24.92,24.4,1695182400000,17871
2323603.0,24.4621,24.65,24.28,24.815,24.28,1695268800000,20953
2481405.0,24.2616,24.35,24.15,24.49,24.14,1695355200000,22505
1677059.0,24.332,24.15,24.38,24.495,24.055,1695614400000,17286
1819157.0,23.7361,24.17,23.58,24.27,23.55,1695700800000,19611
1780529.0,23.5007,23.59,23.45,23.695,23.405,1695787200000,17687
1908223.0,23.4151,23.47,23.42,23.705,23.21,1695873600000,21788
2462308.0,23.1084,23.74,23.0,23.85,22.955,1695960000000,22684
2697994.0,22.1253,22.97,21.96,23.0,21.9,1696219200000,25404
2595965.0,21.5481,21.71,21.45,21.84,21.4189,1696305600000,25721
1999931.0,21.4075,21.51,21.48,21.68,21.105,1696392000000,21786
2161369.0,21.2531,21.38,21.21,21.57,21.08,1696478400000,19185
2933166.0,20.9605,20.87,21.01,21.31,20.219,1696564800000,26551
1334009.0,21.3559,21.02,21.5,21.51,21.0,1696824000000,16011
1211769.0,21.703,21.6,21.75,21.82,21.4099,1696910400000,14989
1222690.0,21.6539,21.83,21.62,22.009,21.55,1696996800000,15170
1503132.0,21.1703,21.53,21.27,21.6,20.915,1697083200000,19956
1188876.0,21.352,21.56,21.38,21.67,21.1705,1697169600000,13781
1561264.0,21.7721,21.69,21.75,21.96,21.39,1697428800000,15636
2371487.0,22.07,21.47,22.12,22.18,21.47,1697515200000,15857
1384133.0,21.8304,22.03,21.73,22.06,21.7,1697601600000,15089
3528748.0,21.2198,21.61,20.92,21.87,20.895,1697688000000,25148
1586948.0,20.8862,20.97,20.79,21.225,20.745,1697774400000,13784
2137091.0,20.3745,20.53,20.26,20.64,20.19,1698033600000,19791
1886022.0,20.7062,20.48,20.74,20.79,20.385,1698120000000,15455
2088585.0,21.1906,20.78,21.23,21.445,20.66,1698206400000,21788
1761165.0,20.9899,21.14,21.0,21.32,20.71,1698292800000,18283
1362617.0,20.8755,21.06,20.7,21.25,20.62,1698379200000,15838
1587408.0,20.5326,20.85,20.5,21.09,20.37,1698638400000,19206
2058084.0,20.6735,20.54,20.8,20.8,20.39,1698724800000,17614
1845647.0,20.8988,20.87,20.87,21.04,20.59,1698811200000,18967
1694611.0,21.7128,21.16,21.89,21.9,21.1,1698897600000,18874
1944137.0,22.462,22.23,22.36,22.6793,22.18,1698984000000,20217
1502021.0,21.9141,22.28,21.9,22.34,21.77,1699246800000,14683
1276138.0,21.846,21.75,21.81,22.01,21.68,1699333200000,14591
1747828.0,21.308,21.74,21.23,21.81,21.055,1699419600000,15335
1253590.0,20.9884,21.35,20.9,21.49,20.79,1699506000000,14521
