v,vw,o,c,h,l,t,n
8841072.0,13.3712,13.47,13.35,13.54,13.245,1692936000000,15769
5165169.0,13.4003,13.4188,13.36,13.4751,13.315,1693195200000,10179
58284686.0,14.1036,13.36,14.33,14.51,13.36,1693281600000,66893
20488112.0,13.9925,14.1,13.95,14.11,13.89,1693368000000,23268
21074378.0,13.7088,13.95,13.44,13.99,13.32,1693454400000,30904
9382849.0,13.198,13.35,13.17,13.3701,12.995,1693540800000,19704
3843235.0,13.2052,13.21,13.18,13.29,13.14,1693886400000,10310
8771594.0,13.1719,13.18,13.18,13.3889,12.97,1693972800000,15211
4175264.0,13.2533,13.15,13.3,13.345,13.13,1694059200000,8149
4219483.0,13.2875,13.28,13.33,13.34,13.22,1694145600000,9304
10778944.0,12.9262,13.19,12.82,13.235,12.79,1694404800000,21607
8113208.0,13.4497,13.4,13.38,13.66,13.29,1694491200000,15016
6952363.0,13.4704,13.42,13.43,13.59,13.38,1694577600000,11243
7934839.0,13.7081,13.7,13.7,13.81,13.635,1694664000000,14354
3366258.0,13.5527,13.57,13.57,13.63,13.465,1694750400000,10361
7375043.0,13.8908,14.02,13.77,14.089,13.66,1695009600000,14482
5758885.0,14.0119,13.96,13.99,14.16,13.825,1695096000000,10013
5091053.0,13.9328,13.88,13.83,14.05,13.76,1695182400000,8649
3996196.0,13.6361,13.63,13.67,13.7201,13.53,1695268800000,8250
4323841.0,13.6635,13.67,13.62,13.72,13.61,1695355200000,7349
4015642.0,13.4695,13.41,13.52,13.57,13.385,1695614400000,7651
3801106.0,13.4349,13.41,13.47,13.4909,13.37,1695700800000,7130
5163126.0,13.4986,13.72,13.47,13.745,13.38,1695787200000,9002
8374041.0,13.8796,13.6,13.96,14.06,13.58,1695873600000,14874
4047845.0,13.7827,13.83,13.81,13.89,13.655,1695960000000,9646
9177106.0,14.3441,14.5,14.27,14.65,14.08,1696219200000,20487
4591433.0,13.9527,14.01,13.88,14.07,13.87,1696305600000,9642
4869212.0,14.049,14.0,14.09,14.2,13.9,1696392000000,9651
5868600.0,14.1217,14.3,14.0,14.37,13.9223,1696478400000,11555
6951602.0,14.2012,13.955,14.29,14.345,13.955,1696564800000,13122
4398106.0,14.0253,14.0,14.07,14.16,13.89,1696824000000,9176
5264455.0,13.9786,13.97,13.94,14.09,13.9,1696910400000,11085
7125279.0,13.6222,13.81,13.61,13.83,13.48,1696996800000,13338
3723695.0,13.5625,13.6,13.58,13.63,13.495,1697083200000,8346
3286584.0,13.6487,13.68,13.62,13.7,13.5514,1697169600000,8134
33501801.0,14.5937,14.94,14.52,15.4,14.145,1697428800000,69306
4536249.0,14.5066,14.41,14.54,14.6025,14.345,1697515200000,9861
3462022.0,14.418,14.45,14.38,14.4907,14.33,1697601600000,7377
5784697.0,14.6313,14.54,14.69,14.775,14.5,1697688000000,11836
8132561.0,15.0839,15.06,15.09,15.19,14.95,1697774400000,16854
21067390.0,15.8464,15.6,16.01,16.05,15.49,1698033600000,35118
36921626.0,17.2963,17.56,17.18,17.6185,16.945,1698120000000,69766
16367426.0,17.6929,17.57,17.74,17.95,17.47,1698206400000,33524
13609517.0,17.3496,17.48,17.28,17.56,17.19,1698292800000,24297
12549264.0,17.1494,17.37,17.11,17.41,16.95,1698379200000,21255
10679487.0,17.5294,17.59,17.53,17.7199,17.3,1698638400000,20463
8504859.0,17.4962,17.45,17.59,17.64,17.34,1698724800000,14338
20233632.0,17.441,17.59,17.53,17.63,17.16,1698811200000,38162
13341072.0,17.5841,17.75,17.69,17.81,17.3,1698897600000,30308
10931018.0,17.4629,17.36,17.43,17.615,17.33,1698984000000,20734
4749340.0,17.7121,17.73,17.71,17.82,17.575,1699246800000,13232
18011392.0,17.9156,17.55,18.14,18.235,17.43,1699333200000,27679
13128891.0,17.8844,17.84,18.01,18.09,17.69,1699419600000,22952
40294048.0,18.6155,18.95,18.45,19.23,17.98,1699506000000,78405
10892672.0,18.8157,18.68,18.85,18.99,18.64,1699592400000,25510
7669171.0,18.5327,18.59,18.54,18.69,18.39,1699851600000,17301
19778675.0,17.9943,18.44,17.74,18.5099,17.46,1699938000000,41493
18999804.0,18.7169,18.22,19.0,19.14,18.14,1700024400000,50892
13314747.0,18.2991,18.43,18.11,18.595,17.885,1700110800000,36720
13279970.0,18.3346,18.29,18.38,18.64,18.06,1700197200000,30106
12949411.0,18.848,18.69,18.95,19.06,18.54,1700456400000,35989
20478717.0,18.5529,18.63,18.57,18.94,18.26,1700542800000,49972
14253817.0,18.6483,18.39,18.99,19.0,18.22,1700629200000,36900
13037952.0,19.2013,18.95,19.11,19.478,18.95,1700802000000,39292
10118287.0,18.4739,18.39,18.4,18.605,18.35,1701061200000,27608
15731376.0,19.1476,18.77,19.24,19.43,18.71,1701147600000,41505
11799878.0,18.9364,19.09,18.83,19.11,18.78,1701234000000,30304
5931109.0,18.8388,18.86,18.87,18.92,18.71,1701320400000,18113
14050028.0,19.2549,19.06,19.27,19.45,19.02,1701406800000,32285
21862756.0,20.6905,20.6799,20.75,20.91,20.425,1701666000000,55054
28494311.0,21.4962,20.94,21.78,21.89,20.872,1701752400000,73285
12748869.0,21.8226,21.96,21.73,22.0,21.69,1701838800000,37135
9733689.0,21.5823,21.57,21.48,21.84,21.3701,1701925200000,28202
17981619.0,21.8724,21.63,22.09,22.125,21.63,1702011600000,45249
25910307.0,20.4323,20.72,20.2,20.84,19.89,1702270800000,67130
9266992.0,20.4249,20.68,20.39,20.68,20.11,1702357200000,29543
17117374.0,20.9549,20.51,21.26,21.305,20.47,1702443600000,43131
13838013.0,21.1953,21.06,21.24,21.52,20.91,1702530000000,35827
10281550.0,20.7934,20.87,20.89,20.92,20.6,1702616400000,29749
9748114.0,20.5815,20.53,20.75,20.7881,20.335,1702875600000,26676
15240594.0,20.9137,21.1,20.87,21.13,20.63,1702962000000,35567
19795205.0,21.5622,21.67,21.37,21.825,21.26,1703048400000,43266
