v,vw,o,c,h,l,t,n
724394.0,26.2462,26.535,26.39,26.56,25.62,1692936000000,10976
682657.0,27.0904,26.6,27.06,27.39,26.6,1693195200000,11868
607043.0,27.789,26.87,27.75,28.12,26.75,1693281600000,10406
629507.0,27.9023,27.65,27.91,28.07,27.47,1693368000000,8785
817328.0,28.0025,27.83,27.96,28.32,27.83,1693454400000,9431
521670.0,28.1308,28.15,28.16,28.31,27.8225,1693540800000,10484
697390.0,28.2525,28.02,28.25,28.55,27.67,1693886400000,13445
728716.0,27.3489,28.19,27.26,28.56,27.16,1693972800000,12975
8501331.0,22.9562,23.24,22.81,23.37,22.47,1694059200000,81654
3028930.0,22.7841,23.11,22.8,23.11,22.64,1694145600000,31396
3835074.0,22.1237,23.06,21.89,23.11,21.83,1694404800000,41516
1606020.0,22.2971,21.85,22.3,22.57,21.73,1694491200000,24138
1946838.0,22.6773,22.55,22.71,22.885,22.29,1694577600000,23407
1337634.0,22.8663,22.97,22.97,23.105,22.52,1694664000000,16396
2351823.0,22.3232,22.77,22.25,22.85,22.13,1694750400000,12842
1457349.0,22.7669,22.21,22.84,23.06,22.06,1695009600000,19352
1287085.0,22.6859,22.8,22.69,22.93,22.51,1695096000000,14233
1053615.0,22.6887,22.76,22.43,23.02,22.43,1695182400000,13685
1074640.0,22.3506,22.13,22.24,22.6,22.0808,1695268800000,14697
768231.0,22.4512,22.42,22.39,22.64,22.31,1695355200000,11076
710057.0,22.3597,22.27,22.39,22.5399,22.165,1695614400000,10990
901343.0,22.1626,22.1,22.19,22.28,22.012,1695700800000,12100
995165.0,22.6082,22.4,22.63,22.76,22.325,1695787200000,11999
767938.0,22.8513,22.58,22.77,23.14,22.5001,1695873600000,10919
716287.0,22.6785,23.06,22.6,23.1,22.5,1695960000000,9507
718838.0,22.5451,22.55,22.58,22.87,22.365,1696219200000,11819
803568.0,22.2079,22.4,22.17,22.62,22.065,1696305600000,10294
740298.0,22.3781,22.34,22.4,22.53,22.01,1696392000000,10508
742468.0,22.3415,22.35,22.41,22.5,22.05,1696478400000,11707
1533382.0,22.6728,22.3,22.67,22.93,22.27,1696564800000,15751
1024658.0,22.5457,22.15,22.68,22.69,22.04,1696824000000,11562
1536052.0,23.2164,22.71,23.2,23.48,22.6,1696910400000,15495
1078661.0,23.2357,23.27,23.31,23.43,22.94,1696996800000,9469
1101097.0,23.5186,23.36,23.43,24.0195,23.19,1697083200000,14916
656067.0,22.8909,23.39,22.78,23.43,22.72,1697169600000,12832
645217.0,23.224,22.92,23.28,23.36,22.63,1697428800000,11918
1038142.0,23.0827,22.84,23.02,23.44,22.61,1697515200000,13026
743949.0,22.9184,22.61,23.0,23.155,22.45,1697601600000,13316
909476.0,22.7207,23.25,22.56,23.4,22.495,1697688000000,11898
778340.0,22.2338,22.59,22.12,22.65,22.045,1697774400000,11336
882532.0,21.8331,22.06,21.72,22.2068,21.65,1698033600000,11650
816563.0,21.9566,21.92,21.96,22.1,21.725,1698120000000,12073
920247.0,21.2135,21.68,21.2,21.77,20.87,1698206400000,13791
1078848.0,21.3783,21.27,21.23,21.71,21.13,1698292800000,17104
1038370.0,20.7888,21.28,20.77,21.33,20.585,1698379200000,16913
1594993.0,20.3661,20.82,20.44,20.89,20.25,1698638400000,20943
3425629.0,20.4091,18.5,20.86,21.29,17.5814,1698724800000,33617
1853041.0,21.7023,20.82,22.0,22.01,20.82,1698811200000,23030
1291572.0,22.4694,22.62,22.6,22.75,21.92,1698897600000,18003
1269218.0,23.718,22.92,23.83,24.07,22.87,1698984000000,18575
765100.0,23.5193,23.95,23.54,23.95,23.315,1699246800000,12293
558135.0,23.3236,23.44,23.39,23.54,23.02,1699333200000,9196
536754.0,23.35,23.47,23.37,23.68,23.19,1699419600000,9090
770703.0,23.0848,23.37,22.93,23.57,22.9,1699506000000,11227
620281.0,23.776,23.22,23.92,24.01,23.09,1699592400000,9936
497045.0,23.7278,23.72,23.75,23.835,23.44,1699851600000,10976
964367.0,25.0114,24.39,25.17,25.215,24.39,1699938000000,17510
1133931.0,25.6061,25.29,25.68,25.93,25.02,1700024400000,16561
1407669.0,25.9832,25.77,26.0,26.1489,25.63,1700110800000,17345
1118654.0,26.4564,26.03,26.49,26.58,26.0,1700197200000,17917
865437.0,27.0182,26.4,27.08,27.138,26.4,1700456400000,14841
962626.0,27.0611,27.1,27.1,27.21,26.8,1700542800000,18554
814774.0,27.6907,27.26,27.73,27.88,27.26,1700629200000,14757
568726.0,27.8588,27.64,27.68,28.08,27.58,1700802000000,9232
768662.0,27.865,27.64,27.9,28.085,27.39,1701061200000,12875
1076103.0,27.7571,27.8,27.75,28.08,27.55,1701147600000,13177
853207.0,28.3634,28.22,28.36,28.61,28.205,1701234000000,14953
1202012.0,28.2314,28.54,28.17,28.71,27.98,1701320400000,14800
774106.0,28.3112,28.08,28.46,28.52,27.86,1701406800000,12958
737976.0,28.3081,28.3,28.42,28.51,27.88,1701666000000,14957
656162.0,28.1593,28.27,28.15,28.39,27.9658,1701752400000,12809
713860.0,28.3515,28.49,28.05,28.99,28.04,1701838800000,12932
837295.0,28.3339,28.2,28.49,28.5,28.07,1701925200000,12768
847193.0,28.7583,28.44,28.76,28.98,28.38,1702011600000,13555
967235.0,29.7067,28.93,29.83,29.99,28.82,1702270800000,14564
1419231.0,30.6694,29.86,30.78,30.985,29.79,1702357200000,21043
1249928.0,31.3283,30.83,31.71,31.72,30.54,1702443600000,17096
1908992.0,33.1592,31.99,33.29,33.47,31.91,1702530000000,21376
4032109.0,33.3978,33.45,33.4,33.665,33.05,1702616400000,20838
1262852.0,33.558,33.4,33.71,33.8057,32.98,1702875600000,17150
1444449.0,33.7611,33.77,33.79,33.96,33.4,1702962000000,15135
877353.0,33.1138,33.51,32.67,33.92,32.65,1703048400000,16247
896713.0,33.2352,33.52,33.32,33.58,32.9,1703134800000,13723
616395.0,33.6662,33.62,33.61,34.03,33.3,1703221200000,10856
612182.0,34.2387,33.81,34.18,34.44,33.7901,1703566800000,9720
586460.0,34.096,34.31,34.05,34.3711,33.955,1703653200000,10575
612112.0,33.9184,34.09,33.79,34.32,33.75,1703739600000,11027
650057.0,33.3902,33.74,33.27,33.93,33.23,1703826000000,11306
872578.0,32.0728,32.75,32.0,32.87,31.63,1704171600000,16389
965045.0,30.9196,31.43,30.75,31.43,30.58,1704258000000,16209
