v,vw,o,c,h,l,t,n
1039633.0,40.363,40.33,40.6,40.82,39.72,1692936000000,13189
589374.0,40.9121,40.98,40.94,41.39,40.605,1693195200000,11302
451260.0,41.0776,41.12,41.06,41.29,40.52,1693281600000,10818
674428.0,41.5163,41.14,41.47,41.72,41.02,1693368000000,11431
887692.0,41.7714,41.56,41.83,41.97,41.1875,1693454400000,12566
1424761.0,42.918,42.4,42.99,43.1,42.29,1693540800000,18219
2564667.0,42.5675,43.25,42.29,43.6389,42.235,1693886400000,20687
1092011.0,42.4807,42.15,42.49,42.88,42.12,1693972800000,11552
856381.0,42.6605,42.37,42.64,42.92,42.37,1694059200000,16306
1062269.0,43.0165,43.01,42.87,43.56,42.755,1694145600000,14397
1881861.0,41.5232,43.24,41.19,43.3005,41.02,1694404800000,21187
1715702.0,41.9114,41.4,41.94,42.09,41.4,1694491200000,20145
1642063.0,41.0608,42.02,41.03,42.1,40.71,1694577600000,19519
1189778.0,41.1025,41.69,40.99,41.895,40.845,1694664000000,14339
2990517.0,40.2003,40.59,40.14,40.87,39.955,1694750400000,19465
1644461.0,40.4885,40.5,40.49,40.865,40.1,1695009600000,13441
1272330.0,40.0327,41.02,39.96,41.27,39.85,1695096000000,15647
1411201.0,39.3931,39.61,39.17,40.2,39.12,1695182400000,15206
1602556.0,38.799,39.2,38.71,39.5,38.58,1695268800000,12531
865837.0,38.9668,39.04,38.94,39.61,38.59,1695355200000,14251
645848.0,39.7147,38.92,39.73,39.96,38.92,1695614400000,11722
772996.0,39.8613,39.36,39.86,40.26,39.35,1695700800000,13326
1924989.0,41.0895,40.5,40.94,41.53,40.2278,1695787200000,21102
1478819.0,40.8089,40.53,40.8,41.21,40.46,1695873600000,13960
753701.0,40.2558,40.91,40.23,40.945,39.96,1695960000000,11437
1480035.0,38.7667,40.28,38.62,40.32,38.14,1696219200000,20879
1156930.0,38.8903,38.55,39.23,39.24,38.25,1696305600000,15909
1232021.0,37.4757,38.68,37.63,38.68,37.05,1696392000000,17864
1367571.0,37.6296,37.24,37.66,37.905,37.17,1696478400000,15690
769892.0,38.3739,37.95,38.37,38.9,37.63,1696564800000,10573
1258193.0,40.3322,39.79,40.49,40.91,39.56,1696824000000,14370
1094395.0,40.9437,40.51,40.82,41.3,40.5,1696910400000,12720
6941250.0,39.1585,38.77,39.23,39.63,38.6,1696996800000,62471
4651731.0,39.2418,39.67,39.2,39.92,38.83,1697083200000,35927
2409720.0,40.2776,39.57,40.53,40.68,39.36,1697169600000,25944
1628314.0,40.5852,40.53,40.72,40.829,39.77,1697428800000,15877
1616465.0,40.665,40.66,40.63,41.13,40.3,1697515200000,17748
1239922.0,40.738,41.0,40.75,41.105,40.36,1697601600000,16240
1422360.0,40.5911,40.2,40.62,40.96,39.8,1697688000000,16581
1452195.0,39.7647,40.42,39.53,40.625,39.43,1697774400000,19307
1729370.0,39.1696,39.25,38.96,39.6,38.8,1698033600000,19634
1310464.0,38.6438,39.27,38.43,39.34,38.41,1698120000000,15117
1158232.0,38.7218,38.43,38.91,39.07,38.2,1698206400000,17923
1340563.0,38.7911,38.39,38.84,39.3,37.75,1698292800000,17279
1598305.0,38.3737,38.9,38.38,39.08,37.94,1698379200000,14899
1770828.0,37.7575,38.28,37.98,38.63,37.4,1698638400000,18940
792764.0,38.3033,38.05,38.34,38.665,37.51,1698724800000,10893
1020860.0,38.0685,38.49,37.82,38.7,37.74,1698811200000,15432
1336349.0,38.4332,37.06,38.69,38.83,37.01,1698897600000,17155
1131749.0,38.61,38.76,38.74,39.26,38.16,1698984000000,16796
1086399.0,37.8469,38.66,37.62,38.8222,37.5,1699246800000,16027
1540390.0,36.422,37.03,36.44,37.03,36.13,1699333200000,18136
1235995.0,35.836,36.18,35.65,36.42,35.64,1699419600000,18944
1160965.0,35.7242,35.9,35.46,36.31,35.44,1699506000000,16847
1040855.0,36.3024,35.89,36.34,36.8,35.65,1699592400000,17343
