v,vw,o,c,h,l,t,n
1453225.0,23.3344,23.28,23.52,23.57,22.86,1692936000000,8889
1812106.0,23.7315,23.68,23.78,23.82,23.615,1693195200000,9977
1775733.0,23.7309,23.7,23.77,23.82,23.54,1693281600000,11431
1658408.0,24.0357,23.65,24.05,24.28,23.65,1693368000000,8710
1689222.0,23.933,24.14,24.01,24.2,23.64,1693454400000,11949
2529173.0,24.3556,24.33,24.31,24.5,24.14,1693540800000,10613
3551656.0,24.7548,24.5,24.86,24.92,24.395,1693886400000,18237
2227483.0,24.5392,24.69,24.49,24.8657,24.24,1693972800000,13496
1522336.0,24.3345,24.14,24.4,24.47,24.09,1694059200000,9887
1092470.0,24.4109,24.55,24.5,24.61,24.18,1694145600000,8148
2311773.0,24.9041,24.73,24.91,25.0,24.715,1694404800000,14827
1943137.0,24.906,24.72,24.9,25.11,24.7,1694491200000,11272
2218584.0,25.4464,25.03,25.66,25.7,24.96,1694577600000,13733
6504782.0,26.3764,26.15,26.45,26.8,26.01,1694664000000,29144
4474546.0,26.8985,26.62,26.7,27.27,26.58,1694750400000,26278
2815987.0,26.6053,26.78,26.78,26.8621,26.26,1695009600000,16292
2117755.0,26.5964,27.03,26.35,27.14,26.25,1695096000000,15333
1883319.0,26.6327,26.49,26.36,27.04,26.3101,1695182400000,12290
1613996.0,25.9588,25.92,25.87,26.23,25.71,1695268800000,11295
3662572.0,26.8677,26.11,26.79,27.13,26.11,1695355200000,20436
4806582.0,27.7556,27.08,28.01,28.06,26.85,1695614400000,30085
2997584.0,27.3476,27.75,27.2,27.85,27.1,1695700800000,20585
3405321.0,27.012,27.53,27.15,27.77,26.43,1695787200000,22206
4554119.0,27.9695,27.53,28.04,28.42,27.48,1695873600000,31828
3419844.0,27.3251,28.25,27.04,28.2862,27.0,1695960000000,25518
4104325.0,26.114,26.9,26.07,26.99,25.8,1696219200000,31578
4348688.0,25.616,25.66,25.39,26.26,25.34,1696305600000,24919
4433781.0,25.0077,25.37,25.18,25.39,24.45,1696392000000,30937
2594706.0,25.679,25.03,25.8,25.88,25.03,1696478400000,17136
1579421.0,26.1081,25.73,26.16,26.4766,25.48,1696564800000,11539
2180428.0,25.5422,26.04,25.73,26.15,25.07,1696824000000,17908
2672938.0,26.2027,26.04,26.2,26.45,25.84,1696910400000,15223
1764174.0,25.6786,26.27,25.68,26.27,25.44,1696996800000,14380
1498096.0,25.251,25.8,25.21,25.8,24.87,1697083200000,11753
1331472.0,25.2001,25.16,25.3,25.45,24.97,1697169600000,10822
2106974.0,24.997,25.4,24.87,25.59,24.72,1697428800000,15332
2063913.0,25.3472,24.77,25.38,25.66,24.71,1697515200000,13643
1631652.0,25.3376,25.39,25.41,25.75,25.08,1697601600000,9912
5918866.0,25.8873,25.39,25.85,26.165,25.01,1697688000000,27598
3671932.0,25.7346,26.0,25.69,26.07,25.28,1697774400000,15798
2017390.0,25.5565,25.23,25.66,25.98,24.88,1698033600000,12326
1956588.0,26.1462,25.71,26.27,26.4,25.71,1698120000000,14281
2377563.0,26.5606,26.35,26.45,26.875,26.31,1698206400000,17714
2117560.0,25.8096,26.2,25.82,26.4,25.41,1698292800000,17168
1832957.0,25.4593,26.0,25.28,26.0,25.21,1698379200000,12295
1996308.0,25.639,25.58,25.76,25.9,25.26,1698638400000,14855
3141447.0,26.6802,26.0,26.84,26.92,25.9362,1698724800000,18737
3329793.0,26.9901,27.13,27.08,27.35,26.67,1698811200000,24752
1658461.0,27.3816,27.33,27.41,27.65,27.0499,1698897600000,14211
2196110.0,27.0149,27.58,27.0,27.63,26.77,1698984000000,15275
1798336.0,26.4028,27.17,26.26,27.23,26.18,1699246800000,13165
2632397.0,26.5199,26.18,26.67,26.89,25.73,1699333200000,19481
1762157.0,26.0946,26.8,26.06,26.8,25.85,1699419600000,13821
2485826.0,26.7509,26.2,26.69,27.085,26.15,1699506000000,15610
2385095.0,26.6864,26.69,26.86,26.998,26.15,1699592400000,16458
3045897.0,27.6151,26.86,27.67,27.925,26.86,1699851600000,19186
1891149.0,27.9475,27.96,28.08,28.17,27.5,1699938000000,14482
2245871.0,27.6611,28.2,27.65,28.2,27.34,1700024400000,18045
2545077.0,27.8206,27.63,28.05,28.16,27.42,1700110800000,20814
2097927.0,28.5948,28.34,28.65,28.7699,28.27,1700197200000,18179
1668934.0,28.9217,28.89,29.12,29.12,28.6,1700456400000,14378
