v,vw,o,c,h,l,t,n
3131208.0,18.3512,18.52,18.38,18.6,17.9098,1692936000000,27804
2258539.0,18.2148,18.59,18.14,18.75,17.93,1693195200000,18737
2163539.0,18.498,18.28,18.5,18.68,18.237,1693281600000,19114
1662018.0,18.2371,18.33,18.18,18.385,18.105,1693368000000,14855
2135770.0,17.7529,18.0,17.62,18.03,17.5,1693454400000,21124
1991120.0,17.5269,17.67,17.48,17.7,17.3601,1693540800000,18958
4420212.0,16.5736,16.75,16.57,16.8,16.295,1693886400000,32549
2179105.0,16.5825,16.67,16.45,16.78,16.45,1693972800000,16726
2658297.0,16.4746,16.5,16.48,16.65,16.3,1694059200000,21879
2763751.0,16.9823,16.6,17.2,17.215,16.56,1694145600000,21010
1889944.0,16.7998,17.05,16.71,17.105,16.64,1694404800000,15359
2670949.0,16.8424,16.73,16.8,16.98,16.69,1694491200000,23202
3957468.0,16.7876,16.79,16.71,17.0,16.605,1694577600000,34940
3138927.0,16.1137,16.08,15.99,16.46,15.935,1694664000000,24761
2387593.0,16.2819,16.09,16.34,16.42,16.03,1694750400000,22008
4465228.0,16.8171,16.48,16.86,17.05,16.41,1695009600000,30270
2332750.0,16.9839,17.13,16.92,17.22,16.76,1695096000000,19471
2714346.0,17.3575,16.95,17.35,17.57,16.95,1695182400000,22063
2997730.0,17.7251,17.74,17.87,17.92,17.41,1695268800000,24847
2504598.0,18.0962,17.99,18.0,18.42,17.91,1695355200000,20792
2344744.0,18.1621,17.88,18.31,18.42,17.755,1695614400000,22095
2654019.0,18.4427,18.21,18.36,18.735,18.16,1695700800000,22503
2147020.0,18.4165,18.49,18.32,18.695,18.18,1695787200000,18047
3133266.0,18.3351,18.05,18.62,18.675,17.81,1695873600000,24455
4329808.0,18.6756,18.65,18.78,18.84,18.415,1695960000000,33564
3724861.0,18.2306,18.6,17.95,18.705,17.9,1696219200000,30235
2844086.0,17.9091,17.98,18.02,18.0795,17.6399,1696305600000,23851
2749415.0,17.3176,17.66,17.36,17.66,17.02,1696392000000,23716
9084310.0,18.1742,17.42,18.69,18.8,17.39,1696478400000,65939
5119448.0,18.0592,17.6,18.27,18.525,17.49,1696564800000,41261
5554144.0,19.1542,18.99,19.26,19.5,18.73,1696824000000,38745
4095663.0,19.7162,19.77,19.69,19.855,19.54,1696910400000,29880
3077203.0,19.9749,19.6,20.19,20.21,19.48,1696996800000,24391
2834804.0,20.3147,20.35,20.39,20.57,20.09,1697083200000,23893
3555292.0,20.7441,20.61,20.61,21.04,20.52,1697169600000,25685
3068700.0,20.8953,20.8,21.02,21.095,20.6287,1697428800000,22454
2710033.0,21.2456,21.24,21.23,21.44,21.08,1697515200000,21973
1975593.0,20.9836,21.14,20.96,21.24,20.83,1697601600000,16437
3157855.0,20.6822,20.73,20.7,20.84,20.445,1697688000000,24973
3135531.0,20.9698,20.89,21.07,21.125,20.64,1697774400000,23079
2527265.0,20.9516,20.8,20.95,21.205,20.6575,1698033600000,21212
3382236.0,21.315,21.04,21.45,21.495,20.96,1698120000000,25332
2412299.0,21.4846,21.45,21.55,21.6,21.33,1698206400000,19637
2241638.0,21.3935,21.4,21.42,21.64,21.025,1698292800000,22227
2678924.0,22.1559,21.82,22.27,22.435,21.69,1698379200000,25759
2350648.0,21.9041,22.26,21.85,22.44,21.635,1698638400000,21933
