v,vw,o,c,h,l,t,n
3734970.0,30.3196,30.34,30.455,30.56,29.895,1692936000000,16691
4154366.0,31.0926,30.795,31.195,31.295,30.705,1693195200000,23730
6713178.0,31.8566,31.19,32.01,32.065,31.0,1693281600000,24668
5422856.0,32.1748,32.24,32.12,32.515,32.075,1693368000000,19364
4830478.0,32.346,32.3,32.345,32.5,32.131,1693454400000,16598
5348694.0,32.5041,32.67,32.46,32.785,32.45,1693540800000,23181
5066104.0,32.678,32.69,32.66,32.915,32.525,1693886400000,18557
5793142.0,32.6355,32.545,32.695,32.9,32.29,1693972800000,21803
7055284.0,32.6983,32.635,32.655,32.95,32.5,1694059200000,20551
10246768.0,32.6273,32.87,32.475,33.09,32.35,1694145600000,35803
3648958.0,31.9685,32.705,31.68,32.88,31.62,1694404800000,22603
5293322.0,32.2885,31.93,32.365,32.405,31.885,1694491200000,20589
9202908.0,32.1114,32.35,32.15,32.48,31.885,1694577600000,20879
9573230.0,32.2784,32.335,32.335,32.5525,32.19,1694664000000,16965
3838788.0,32.2072,32.27,32.14,32.44,32.04,1694750400000,21298
4043752.0,32.3132,32.5,32.31,32.555,32.12,1695009600000,15136
3827194.0,32.0041,32.675,31.945,32.675,31.81,1695096000000,14431
6102052.0,31.5399,31.775,31.415,32.1075,31.4,1695182400000,18481
6527044.0,30.8984,31.365,30.825,31.455,30.7534,1695268800000,25790
5500252.0,30.8872,31.305,30.825,31.345,30.7,1695355200000,23229
5206428.0,31.3513,30.7,31.625,31.645,30.525,1695614400000,23798
6547696.0,32.203,31.42,32.225,32.49,31.275,1695700800000,34755
4474856.0,32.8734,32.73,33.01,33.0325,32.58,1695787200000,26739
6590200.0,33.191,33.045,33.065,33.615,32.84,1695873600000,34402
7540148.0,32.5065,33.21,32.335,33.323,32.28,1695960000000,28243
10057000.0,31.5866,32.345,31.555,32.345,31.4325,1696219200000,24729
3861552.0,31.4204,31.44,31.63,31.685,31.0925,1696305600000,21246
6885870.0,30.3274,31.125,30.095,31.205,30.08,1696392000000,36327
6504060.0,30.2385,29.72,30.235,30.495,29.585,1696478400000,22192
5990480.0,30.6058,30.28,30.71,30.965,29.85,1696564800000,32422
7202296.0,32.5539,31.995,32.515,32.969,31.94,1696824000000,39611
8996618.0,32.5309,32.515,32.615,32.74,32.09,1696910400000,30093
5176514.0,32.4953,32.32,32.6,32.66,31.99,1696996800000,23669
5614788.0,32.6946,32.955,32.685,32.955,32.45,1697083200000,29425
7137900.0,33.331,33.3,33.38,33.52,32.995,1697169600000,39133
6198868.0,33.5891,33.5,33.715,33.8,33.075,1697428800000,27403
6540480.0,33.5621,33.6,33.545,33.725,33.35,1697515200000,32600
5113856.0,33.4978,33.775,33.445,33.85,33.205,1697601600000,26351
5386898.0,33.2045,33.25,33.24,33.475,32.9025,1697688000000,32426
4106602.0,32.9158,33.24,32.72,33.385,32.71,1697774400000,26617
5511370.0,32.4442,32.5,32.34,32.87,32.245,1698033600000,31470
6267896.0,31.8676,32.505,31.84,32.62,31.6725,1698120000000,32191
4425984.0,32.0072,31.825,32.14,32.17,31.735,1698206400000,21568
4020116.0,31.9569,31.825,32.075,32.15,31.535,1698292800000,24453
3838510.0,31.6783,32.165,31.725,32.36,31.355,1698379200000,24096
4099122.0,31.8558,31.755,31.885,32.225,31.6,1698638400000,24245
3759876.0,31.7698,31.885,31.765,32.045,31.6,1698724800000,20871
9748566.0,32.2545,31.88,32.35,32.46,31.585,1698811200000,37754
9452634.0,33.5311,32.54,33.96,34.025,32.25,1698897600000,51430
14668594.0,33.8154,33.88,33.475,34.15,33.475,1698984000000,58212
6329098.0,33.485,33.655,33.25,34.005,33.115,1699246800000,32046
9957276.0,32.0652,32.725,31.89,32.73,31.85,1699333200000,47179
8517880.0,31.2155,31.605,31.195,31.7,30.83,1699419600000,39066
6907234.0,31.9876,31.585,31.775,32.305,31.54,1699506000000,31354
5132402.0,32.1127,32.09,32.29,32.3,31.67,1699592400000,29430
6562728.0,32.5648,32.235,32.59,32.69,32.2,1699851600000,24188
8313748.0,33.098,32.885,33.16,33.25,32.735,1699938000000,32182
5879304.0,33.0129,33.075,32.68,33.475,32.64,1700024400000,30015
6913460.0,31.8535,32.245,31.965,32.325,31.41,1700110800000,36627
7798298.0,33.1737,32.38,33.29,33.375,32.365,1700197200000,34873
