v,vw,o,c,h,l,t,n
568899.0,39.054,38.99,39.16,39.34,38.57,1692936000000,13083
957012.0,39.1543,39.38,39.16,39.71,38.69,1693195200000,17286
802125.0,39.6794,39.15,39.76,39.945,38.77,1693281600000,19145
720249.0,39.9029,39.46,39.88,40.15,39.405,1693368000000,16513
897208.0,39.6017,40.1,39.27,40.295,39.2,1693454400000,14724
630206.0,39.7276,39.51,39.7,40.01,39.25,1693540800000,13687
1881043.0,38.3638,39.46,37.93,39.68,37.6601,1693886400000,32663
4089628.0,37.1909,38.04,37.4,38.435,36.5988,1693972800000,49169
4226401.0,35.5876,36.5,35.11,37.25,35.06,1694059200000,59519
2071825.0,34.8867,35.06,34.7,35.69,34.51,1694145600000,34192
2400771.0,34.9581,34.92,34.75,35.67,34.34,1694404800000,30955
1599500.0,35.3662,34.62,35.13,35.81,34.525,1694491200000,29710
1287741.0,35.1779,35.17,34.97,35.7768,34.84,1694577600000,25077
1557561.0,36.0971,35.21,36.51,36.54,34.97,1694664000000,24416
3738857.0,36.5665,36.4,36.57,36.82,36.2294,1694750400000,27227
1280121.0,36.2684,36.49,36.17,36.75,35.96,1695009600000,20899
1442450.0,36.6061,36.22,36.51,37.1,36.12,1695096000000,22071
949143.0,36.8446,36.87,36.55,37.22,36.55,1695182400000,16241
1042189.0,35.8344,36.18,35.53,36.42,35.48,1695268800000,19368
1666017.0,36.1905,35.76,35.95,36.56,35.735,1695355200000,25780
1053875.0,35.6892,35.72,35.79,35.92,35.34,1695614400000,17509
705589.0,35.4107,35.61,35.36,36.17,35.155,1695700800000,14629
760177.0,36.0852,35.84,36.25,36.345,35.54,1695787200000,12591
1112006.0,36.9609,36.28,37.01,37.44,36.28,1695873600000,19662
1104969.0,36.9178,37.25,37.07,37.46,36.38,1695960000000,16964
1030680.0,36.8393,36.99,36.89,37.17,36.605,1696219200000,16037
903220.0,35.9041,36.62,35.75,36.67,35.53,1696305600000,15261
471711.0,35.6786,35.95,35.81,36.04,35.22,1696392000000,10007
707028.0,35.7461,35.78,35.71,36.08,35.24,1696478400000,13688
830032.0,35.1819,35.4,34.96,35.79,34.8,1696564800000,15302
912118.0,34.4089,34.68,34.63,35.02,33.605,1696824000000,16805
840470.0,35.6873,34.85,35.86,35.915,34.77,1696910400000,15797
572236.0,35.1585,35.8,35.24,36.04,34.63,1696996800000,12122
758563.0,33.6775,35.34,33.5,35.635,33.31,1697083200000,18092
826165.0,33.3447,33.54,33.29,33.78,33.07,1697169600000,12170
1375105.0,35.0279,33.54,35.48,35.55,33.335,1697428800000,19396
1056991.0,36.6359,35.17,36.91,36.9899,35.17,1697515200000,18371
825901.0,36.198,36.64,36.09,36.89,35.845,1697601600000,17804
809158.0,36.0587,36.22,35.85,36.89,35.611,1697688000000,14274
713553.0,35.7902,35.71,35.75,36.01,35.4203,1697774400000,14697
587252.0,35.3121,35.46,35.05,35.94,34.97,1698033600000,13176
401148.0,35.2271,35.41,35.19,35.735,34.97,1698120000000,9215
464197.0,34.7173,35.0,34.76,35.06,34.435,1698206400000,10760
438467.0,34.285,34.91,34.26,35.27,33.78,1698292800000,11704
633208.0,34.4196,34.28,34.64,34.725,33.89,1698379200000,12971
599441.0,34.6001,34.91,34.67,35.1,33.645,1698638400000,12377
484631.0,34.9105,34.87,34.94,35.3,34.54,1698724800000,11663
825889.0,33.986,34.96,34.16,35.01,33.48,1698811200000,16573
864311.0,35.0418,34.8,34.97,35.575,34.46,1698897600000,15744
771763.0,36.3752,35.8,36.35,36.84,35.8,1698984000000,18100
808560.0,35.8554,36.31,36.0,36.41,35.445,1699246800000,15924
459927.0,36.1437,36.03,36.37,36.38,35.67,1699333200000,13045
512051.0,36.1353,36.69,35.94,37.0,35.79,1699419600000,13819
603165.0,34.8897,36.0,34.88,36.21,34.49,1699506000000,13383
525600.0,35.1933,34.88,35.37,35.47,34.48,1699592400000,10718
547220.0,35.3678,35.25,35.69,35.7,34.5,1699851600000,12247
1539236.0,38.0938,36.47,38.24,38.42,36.46,1699938000000,19670
755783.0,38.7532,38.25,38.7,39.58,37.99,1700024400000,15253
711697.0,38.1335,38.7,37.87,39.25,37.79,1700110800000,14366
688730.0,38.3361,38.3,38.39,38.5,37.92,1700197200000,11735
434986.0,38.7295,38.45,38.97,38.98,38.1201,1700456400000,9074
594647.0,38.2559,38.56,38.36,38.56,37.8,1700542800000,12310
571683.0,39.059,38.77,38.93,39.59,38.53,1700629200000,12658
206570.0,39.0026,38.84,39.08,39.21,38.63,1700802000000,5232
969905.0,39.6489,38.66,39.93,39.96,38.48,1701061200000,16397
509475.0,39.5202,39.92,39.65,39.92,38.95,1701147600000,11596
785211.0,40.5441,39.99,40.76,40.79,39.89,1701234000000,13321
840120.0,40.9843,40.73,41.04,41.28,40.31,1701320400000,14794
916492.0,42.5163,40.77,43.14,43.19,40.56,1701406800000,18097
1868800.0,42.9619,43.12,42.67,44.18,42.38,1701666000000,25393
1732882.0,42.3447,42.45,41.92,43.26,41.85,1701752400000,26442
4875481.0,44.5665,42.9,43.77,47.29,42.73,1701838800000,43734
1515415.0,45.21,44.41,45.7,45.86,43.78,1701925200000,21815
1309392.0,46.8803,45.72,47.29,47.45,45.0,1702011600000,21672
918473.0,47.2822,47.14,47.68,47.698,46.67,1702270800000,15702
1153082.0,46.518,47.6,46.36,47.68,45.79,1702357200000,21096
1099280.0,47.6121,46.47,48.3,48.7523,46.05,1702443600000,18203
2411758.0,50.7201,49.33,51.15,51.549,49.22,1702530000000,36415
1944476.0,49.9398,51.4,49.79,51.4,49.29,1702616400000,18904
833578.0,49.3627,50.0,49.39,50.11,48.89,1702875600000,14252
1048973.0,51.4019,50.12,51.81,51.91,49.97,1702962000000,15594
990783.0,51.9595,51.34,51.21,52.82,51.01,1703048400000,16970
1306857.0,52.4243,50.54,52.55,52.81,50.0,1703134800000,18616
903700.0,53.1315,52.75,53.2,53.56,52.41,1703221200000,15045
872692.0,54.5146,53.4,54.84,55.28,52.88,1703566800000,15460
937265.0,55.0712,55.05,55.18,55.65,54.63,1703653200000,15500
579774.0,54.7114,55.98,54.37,55.98,54.14,1703739600000,12130
971583.0,53.8215,54.05,53.85,54.51,53.36,1703826000000,14695
1676279.0,54.0159,53.55,54.22,54.85,52.78,1704171600000,20317
1154645.0,51.8197,53.46,51.29,53.46,51.02,1704258000000,18452
1023716.0,51.0734,50.88,51.06,51.455,50.48,1704344400000,14966
3301169.0,50.6604,50.77,50.67,51.6,49.27,1704430800000,30007
1290494.0,51.4916,50.23,51.69,52.01,50.23,1704690000000,16679
1083900.0,50.095,50.89,49.76,51.425,49.42,1704776400000,17515
1032235.0,50.5404,49.81,50.82,51.0,49.3,1704862800000,18660
955360.0,49.8933,50.55,49.84,50.93,49.385,1704949200000,17258
1164456.0,49.1272,50.43,49.24,50.525,48.495,1705035600000,22469
1286038.0,49.1099,48.64,49.24,49.645,47.97,1705381200000,20518
1100187.0,48.9168,48.39,48.96,49.16,48.39,1705467600000,13444
1073473.0,48.497,49.37,48.64,49.45,47.9,1705554000000,14920
835523.0,48.5462,48.53,48.57,49.095,47.945,1705640400000,15019
1092015.0,50.4787,48.93,50.7,51.12,48.875,1705899600000,17289
900149.0,51.4608,51.54,51.25,52.1,51.115,1705986000000,16806
886453.0,50.9062,52.03,50.66,52.0422,50.2611,1706072400000,14036
1004396.0,51.9362,51.87,52.03,53.085,51.08,1706158800000,17060
526639.0,51.5245,52.28,51.35,52.6,51.16,1706245200000,11653
484307.0,52.4744,51.2,52.82,53.21,50.865,1706504400000,10820
860245.0,53.2911,52.62,53.63,53.67,51.9766,1706590800000,14791
1263464.0,54.1169,53.62,53.53,55.18,53.03,1706677200000,25186
1533037.0,53.7045,53.75,54.3,54.395,52.26,1706763600000,26851
841142.0,54.7229,53.32,55.19,55.35,53.22,1706850000000,17317
866004.0,53.7282,54.28,53.58,54.72,53.09,1707109200000,15467
627700.0,53.9149,53.27,54.35,54.38,53.2,1707195600000,13049
526857.0,54.3044,54.92,54.27,55.15,53.785,1707282000000,11330
1042810.0,57.2265,54.76,58.05,58.07,54.56,1707368400000,17853
1388597.0,59.2564,58.28,59.47,59.86,58.095,1707454800000,15815
789687.0,60.5797,59.35,61.21,61.275,58.8036,1707714000000,15832
843042.0,58.4947,57.9,58.53,59.64,57.29,1707800400000,18123
530318.0,58.1873,59.84,58.31,59.84,57.11,1707886800000,11458
1253800.0,59.3136,58.59,59.41,59.68,58.19,1707973200000,13196
