v,vw,o,c,h,l,t,n
2080571.0,42.1382,42.0,42.08,42.375,41.805,1692936000000,24942
2033535.0,42.2089,42.13,42.23,42.4806,42.07,1693195200000,28545
2524931.0,42.2428,42.52,42.28,42.57,41.959,1693281600000,29327
3129609.0,42.0738,42.39,41.96,42.54,41.88,1693368000000,33822
5528595.0,42.0087,44.01,41.7,44.01,41.69,1693454400000,52734
4106659.0,41.128,41.82,40.89,42.43,40.755,1693540800000,46680
4315729.0,41.3216,40.79,41.22,41.84,40.77,1693886400000,47906
2559101.0,41.1028,41.25,41.1,41.4,40.845,1693972800000,31755
4037353.0,41.7298,41.3,41.82,41.99,41.175,1694059200000,45564
3442500.0,41.9991,41.87,42.18,42.2,41.66,1694145600000,36048
3825727.0,42.6909,42.18,42.72,42.85,42.12,1694404800000,41721
4378768.0,42.615,42.94,42.58,43.08,42.43,1694491200000,43150
3094660.0,42.6845,42.77,42.72,42.96,42.51,1694577600000,29503
3948211.0,43.3953,42.67,43.49,43.62,42.66,1694664000000,40900
8598787.0,43.1439,43.53,43.04,43.75,43.0,1694750400000,41058
2686702.0,42.7703,42.98,42.72,43.1171,42.51,1695009600000,27191
2138421.0,42.4696,42.77,42.32,42.89,42.265,1695096000000,24139
2135056.0,42.5921,42.51,42.68,42.79,42.09,1695182400000,28896
3413138.0,43.1188,42.73,42.9,43.49,42.6,1695268800000,36109
2393270.0,42.7866,42.92,42.61,43.2,42.61,1695355200000,25836
2072771.0,42.0693,42.25,41.98,42.39,41.875,1695614400000,25617
2433991.0,41.8403,41.95,41.76,42.09,41.705,1695700800000,28458
4511705.0,41.4348,41.81,41.46,41.83,41.18,1695787200000,31920
2055754.0,41.2491,41.56,41.26,41.625,41.0372,1695873600000,23836
3002832.0,41.1025,41.37,41.08,41.45,40.92,1695960000000,28566
4110888.0,39.7206,40.93,39.5,40.98,39.32,1696219200000,45049
3208695.0,39.6918,39.29,39.87,39.95,39.18,1696305600000,33795
2594017.0,39.8312,39.59,39.92,40.06,39.44,1696392000000,32262
2187156.0,39.4502,39.89,39.17,40.1994,39.115,1696478400000,27276
3801470.0,39.1045,38.87,39.46,39.48,38.12,1696564800000,42970
3298403.0,40.1202,39.41,40.24,40.375,39.41,1696824000000,39991
3519778.0,39.6676,40.42,39.56,40.55,39.39,1696910400000,41561
1994052.0,39.4307,39.61,39.43,39.81,39.185,1696996800000,23398
3466981.0,38.2048,39.43,38.06,39.5,37.94,1697083200000,37787
4250129.0,39.4586,38.73,39.71,39.8225,38.68,1697169600000,45671
3215189.0,40.0687,39.93,40.1,40.28,39.76,1697428800000,35747
2901296.0,39.7472,39.89,39.63,40.315,39.51,1697515200000,33787
2386712.0,39.8811,39.87,39.84,40.13,39.63,1697601600000,29235
2170897.0,39.8385,39.7,39.78,40.13,39.49,1697688000000,26613
2399024.0,39.9298,39.93,39.72,40.3461,39.71,1697774400000,28772
2646854.0,39.7024,39.6,39.51,40.055,39.48,1698033600000,32063
2675718.0,39.7261,39.71,39.6,40.1,39.545,1698120000000,28299
2316370.0,40.58,39.66,40.9,40.91,39.635,1698206400000,31740
2639595.0,40.9808,40.95,40.93,41.23,40.57,1698292800000,31576
1876101.0,40.608,40.71,40.44,41.11,40.375,1698379200000,25039
1874655.0,40.4432,40.44,40.4,40.82,40.24,1698638400000,25940
1997959.0,40.3668,40.55,40.41,40.6,40.025,1698724800000,22741
2340858.0,40.7155,40.53,40.67,40.925,40.22,1698811200000,28774
2132011.0,41.2342,40.63,41.28,41.52,40.63,1698897600000,24108
1615335.0,41.2286,41.56,40.99,41.675,40.95,1698984000000,25973
2006629.0,40.8158,40.97,40.7,41.145,40.67,1699246800000,25181
1911088.0,40.5855,40.59,40.43,40.87,40.33,1699333200000,23154
1625952.0,40.2755,40.45,40.27,40.72,40.12,1699419600000,18131
1765388.0,40.5604,40.39,40.64,40.73,40.15,1699506000000,20194
1999666.0,40.3252,40.58,40.42,40.72,40.07,1699592400000,27024
1981088.0,40.4668,40.28,40.42,40.74,40.235,1699851600000,24927
3089983.0,40.4968,40.53,40.57,40.69,40.275,1699938000000,29416
1735585.0,40.5269,40.59,40.5,40.85,40.35,1700024400000,21742
3689048.0,41.0245,40.46,41.13,41.275,40.32,1700110800000,41614
5030332.0,40.8487,41.3,40.88,41.31,40.4397,1700197200000,26403
2476357.0,40.6604,40.75,40.73,40.815,40.33,1700456400000,29284
2458696.0,40.7014,40.88,40.65,40.95,40.51,1700542800000,26464
1962431.0,40.9629,40.86,40.96,41.25,40.73,1700629200000,23791
711120.0,41.1262,40.96,41.15,41.225,40.96,1700802000000,9990
2535069.0,40.7525,41.14,40.83,41.16,40.49,1701061200000,27706
2336220.0,40.5489,40.66,40.44,40.8,40.37,1701147600000,31260
2681560.0,39.9565,40.35,39.76,40.4986,39.74,1701234000000,31508
6215552.0,40.0778,39.76,40.18,40.21,39.65,1701320400000,38907
2643966.0,40.4346,40.19,40.6,40.61,39.9,1701406800000,29478
3789111.0,40.9848,40.61,41.01,41.3,40.61,1701666000000,39267
5137772.0,40.4689,41.17,40.37,41.2199,40.1825,1701752400000,52790
6662411.0,43.0483,41.73,43.24,43.56,41.6699,1701838800000,68961
4722659.0,43.4368,43.38,43.44,43.98,42.55,1701925200000,51778
2844400.0,42.9727,43.43,42.91,43.53,42.73,1702011600000,34563
3286445.0,43.6017,43.22,43.83,43.84,43.1,1702270800000,39227
3026468.0,44.3214,43.95,44.39,44.515,43.8,1702357200000,30951
4099769.0,45.1989,44.48,45.34,45.6,44.47,1702443600000,39767
3461960.0,44.6916,45.46,44.41,45.61,44.38,1702530000000,42600
8743464.0,43.9542,44.41,43.88,44.49,43.59,1702616400000,41592
2841969.0,43.7549,43.96,43.76,44.06,43.5709,1702875600000,31117
2561377.0,43.6309,43.85,43.68,44.01,43.35,1702962000000,27181
4020985.0,42.8283,43.41,42.6,43.41,42.575,1703048400000,39120
2356046.0,42.6419,42.68,42.77,42.88,42.23,1703134800000,27515
2051797.0,43.0849,42.91,43.0,43.345,42.84,1703221200000,22809
1659873.0,42.9535,42.74,42.98,43.055,42.7,1703566800000,20841
1736279.0,42.8406,42.87,42.85,42.95,42.715,1703653200000,22391
1690733.0,42.9188,42.72,42.99,43.03,42.7,1703739600000,22417
2173960.0,43.1605,42.93,43.23,43.28,42.84,1703826000000,23893
3198075.0,44.5207,43.17,44.74,44.835,43.13,1704171600000,37139
3397201.0,44.6585,44.71,44.53,44.9,44.52,1704258000000,35655
2734895.0,43.7061,44.6,43.47,44.72,43.415,1704344400000,30108
2063781.0,43.4863,43.35,43.61,43.8,42.985,1704430800000,25356
2034845.0,43.8596,43.54,43.93,44.01,43.47,1704690000000,25658
3505447.0,44.5448,43.9,44.8,44.86,43.52,1704776400000,32954
3077181.0,43.9141,44.54,43.72,44.67,43.625,1704862800000,35969
2938987.0,43.4929,43.7,43.46,43.78,43.295,1704949200000,28434
1939426.0,43.4177,43.74,43.42,43.92,43.205,1705035600000,26317
2735854.0,43.4124,43.53,43.54,43.56,43.141,1705381200000,29035
2857325.0,44.182,43.39,44.12,44.43,43.3,1705467600000,31807
2362273.0,43.6485,43.82,43.71,43.98,43.44,1705554000000,28695
2228080.0,43.2828,43.79,43.15,43.81,43.08,1705640400000,26374
1839879.0,43.0697,43.095,43.17,43.23,42.71,1705899600000,22976
3093431.0,44.1035,43.12,44.25,44.425,43.12,1705986000000,36272
3036482.0,44.317,44.21,44.12,44.58,44.01,1706072400000,33646
2036701.0,44.0967,44.14,44.24,44.5,43.76,1706158800000,28005
1782108.0,44.4327,44.4,44.5,44.545,44.23,1706245200000,24358
2918565.0,43.9929,44.55,43.78,44.57,43.77,1706504400000,33885
2328231.0,44.4317,43.84,44.68,44.7,43.57,1706590800000,25664
2658601.0,44.7049,44.7,44.63,45.07,44.345,1706677200000,28488
2380619.0,44.7725,43.98,45.2,45.2,43.64,1706763600000,28478
2261609.0,44.8205,45.22,44.82,45.46,44.465,1706850000000,27792
2485980.0,44.0704,44.78,43.72,44.85,43.65,1707109200000,30859
3188684.0,44.4073,43.7,44.36,44.71,43.6,1707195600000,29088
2241776.0,43.6792,44.6,43.63,44.6,43.34,1707282000000,24452
2418860.0,43.2897,43.44,43.1,43.84,42.995,1707368400000,27435
3026894.0,42.0468,42.94,41.99,42.96,41.715,1707454800000,35719
2395751.0,42.1575,41.78,42.47,42.52,41.575,1707714000000,28072
4046300.0,41.8305,42.51,41.73,42.91,41.525,1707800400000,44344
5126620.0,40.7512,41.43,40.92,41.52,40.26,1707886800000,55325
2565484.0,41.1642,41.2,41.28,41.43,40.88,1707973200000,26323
3338383.0,41.3375,41.11,41.45,41.55,40.92,1708059600000,34953
3536137.0,42.3368,41.76,42.16,42.67,41.66,1708405200000,40025
2253144.0,42.4889,42.34,42.6,42.74,42.085,1708491600000,25267
2143952.0,42.0361,42.3,42.2,42.315,41.56,1708578000000,25414
1611562.0,42.4397,42.11,42.45,42.64,41.91,1708664400000,19178
3037997.0,42.2372,42.37,42.18,42.59,42.055,1708923600000,31938
2748804.0,42.238,42.18,42.26,42.43,41.995,1709010000000,29092
1718700.0,42.1144,42.51,42.15,42.52,41.82,1709096400000,20079
3930714.0,42.6814,42.37,42.64,42.95,42.2404,1709182800000,31366
2644322.0,42.7347,42.86,42.87,42.91,42.46,1709269200000,27396
3828049.0,43.0113,42.68,43.28,43.315,42.56,1709528400000,38709
3523684.0,43.0847,43.51,42.95,43.59,42.8,1709614800000,38395
6271434.0,43.2618,44.39,43.3,45.1,42.59,1709701200000,58435
3992549.0,42.2353,43.41,42.07,43.5,41.87,1709787600000,38454
2359484.0,42.2579,41.95,42.25,42.505,41.805,1709874000000,26345
2573643.0,42.9583,42.35,43.01,43.14,42.35,1710129600000,30078
2144053.0,42.9224,42.75,43.01,43.08,42.36,1710216000000,27158
2682322.0,42.8665,43.2,42.81,43.3,42.66,1710302400000,29877
2268021.0,42.0658,42.59,41.96,42.73,41.74,1710388800000,25286
5195574.0,42.6021,41.73,42.71,42.775,41.72,1710475200000,31295
3572698.0,43.3384,42.58,43.32,43.7,42.55,1710734400000,37901
2694644.0,43.4064,43.52,43.57,43.62,43.06,1710820800000,24962
2907898.0,43.6482,44.0,43.35,44.14,43.33,1710907200000,30716
2015554.0,43.2293,43.2,43.25,43.495,42.9061,1710993600000,23433
2086371.0,43.4731,43.5,43.55,43.66,43.16,1711080000000,23267
1456670.0,43.3374,43.66,43.37,43.86,43.135,1711339200000,19650
2974679.0,43.4264,43.51,43.37,43.695,43.2224,1711425600000,29363
1919600.0,44.0632,43.57,44.07,44.31,43.57,1711512000000,22913
2889080.0,44.53,44.27,44.45,44.8,44.27,1711598400000,26858
2655380.0,44.6963,44.5,44.66,44.955,44.341,1711944000000,32901
2467269.0,44.5297,44.69,44.42,44.8575,44.34,1712030400000,23381
2617094.0,43.0543,43.85,42.94,43.95,42.85,1712116800000,31832
3240215.0,43.7224,43.2,43.99,44.0,42.91,1712203200000,32180
2937127.0,43.3264,43.79,43.3,43.9,43.125,1712289600000,27515
2300232.0,43.8309,43.11,43.72,44.05,43.11,1712548800000,29993
3057427.0,44.1717,43.75,44.45,44.46,43.48,1712635200000,34295
2313023.0,43.731,44.0,43.68,44.215,43.41,1712721600000,30907
1964424.0,43.2722,43.9,43.21,43.96,43.03,1712808000000,27212
1646638.0,42.4748,43.22,42.31,43.335,42.23,1712894400000,22867
2025372.0,42.6639,42.34,42.69,42.98,42.31,1713153600000,29634
2516033.0,42.9318,42.72,43.01,43.185,42.6,1713240000000,33838
1719314.0,43.1697,43.29,43.31,43.43,42.82,1713326400000,23186
2293450.0,43.5928,43.54,43.71,43.79,43.38,1713412800000,26333
2188255.0,44.172,43.8,44.2,44.385,43.675,1713499200000,25521
2573647.0,44.9326,44.25,45.12,45.17,44.22,1713758400000,33830
2354357.0,45.1423,45.12,44.96,45.45,44.94,1713844800000,28834
3331148.0,45.458,44.58,45.54,45.705,44.261,1713931200000,28617
3057518.0,45.5057,45.75,45.37,45.95,45.26,1714017600000,33932
2337175.0,45.0551,45.17,44.85,45.455,44.82,1714104000000,23612
1656834.0,44.8768,44.85,44.93,45.17,44.62,1714363200000,22020
2645931.0,45.5545,44.85,45.71,45.81,44.51,1714449600000,32274
2331164.0,45.5548,45.51,45.53,45.82,45.09,1714536000000,31541
2201010.0,45.8273,46.0,45.89,46.15,45.5,1714622400000,33455
2738333.0,45.0108,45.7,44.88,45.72,44.86,1714708800000,33532
1994943.0,44.7758,44.97,44.88,45.12,44.5814,1714968000000,27899
1368374.0,45.0891,45.15,45.16,45.31,44.83,1715054400000,21564
1384691.0,45.058,45.22,45.01,45.375,44.945,1715140800000,21387
1306681.0,45.2304,45.01,45.25,45.43,44.55,1715227200000,21131
1880036.0,45.7637,45.17,45.95,45.98,45.02,1715313600000,28642
1887859.0,46.1534,46.0,46.23,46.36,45.88,1715572800000,27912
2229687.0,46.291,46.36,46.01,46.82,46.0,1715659200000,30979
1899746.0,45.7585,46.17,45.72,46.27,45.505,1715745600000,27166
2113535.0,46.6201,45.94,46.71,46.97,45.8,1715832000000,29700
1197644.0,46.5289,46.69,46.46,46.69,46.39,1715918400000,20318
