v,vw,o,c,h,l,t,n
4247516.0,34.7272,34.73,34.67,34.96,34.55,1692936000000,38155
4003773.0,34.8186,34.8,34.87,35.11,34.635,1693195200000,38181
3932049.0,34.8541,34.89,34.88,34.95,34.64,1693281600000,39893
4164178.0,34.9508,34.95,35.0,35.01,34.8,1693368000000,34804
10242315.0,34.6103,35.03,34.53,35.065,34.525,1693454400000,55620
5250200.0,34.6933,34.88,34.69,35.065,34.56,1693540800000,41841
6534685.0,34.5463,34.7,34.44,34.865,34.42,1693886400000,51537
8081677.0,33.8708,34.29,33.84,34.33,33.55,1693972800000,64939
6450211.0,34.1627,33.87,34.19,34.36,33.82,1694059200000,56658
6115107.0,33.9039,33.86,33.82,34.155,33.79,1694145600000,41148
5282472.0,33.6909,34.02,33.69,34.15,33.545,1694404800000,43784
4599155.0,34.0956,33.79,34.16,34.19,33.73,1694491200000,39843
4134922.0,34.1897,34.21,34.26,34.3,33.945,1694577600000,34004
4744169.0,34.6742,34.53,34.72,34.835,34.445,1694664000000,36697
10848773.0,34.4143,34.36,34.34,34.83,34.29,1694750400000,48386
4554950.0,34.4311,34.48,34.43,34.54,34.09,1695009600000,35908
5110473.0,34.3236,34.69,34.29,34.69,34.09,1695096000000,36903
4624518.0,34.3802,34.19,34.29,34.53,34.19,1695182400000,40089
5504398.0,33.6532,34.39,33.45,34.415,33.3606,1695268800000,44050
5599801.0,33.7027,33.6,33.62,33.885,33.485,1695355200000,43384
4870995.0,33.8853,33.52,33.96,34.025,33.4941,1695614400000,44683
7772826.0,33.6415,33.68,33.58,33.87,33.4925,1695700800000,57321
5592287.0,34.0481,33.81,34.1,34.2799,33.7,1695787200000,46743
5824398.0,34.4583,34.15,34.41,34.66,34.13,1695873600000,47906
7513517.0,33.7379,34.42,33.69,34.46,33.5,1695960000000,60841
6753161.0,32.9818,33.54,32.93,33.67,32.825,1696219200000,54723
7948348.0,32.8156,32.8,32.97,32.98,32.495,1696305600000,64344
8409900.0,32.892,32.95,32.93,33.19,32.585,1696392000000,56420
6924191.0,33.324,32.64,33.36,33.5,32.63,1696478400000,55947
5788483.0,33.6065,33.22,33.68,33.89,32.92,1696564800000,49276
4680431.0,34.2999,34.24,34.36,34.455,34.035,1696824000000,41243
