v,vw,o,c,h,l,t,n
479150.0,37.175,37.23,37.24,37.4,36.89,1692936000000,3021
549542.0,37.6327,37.54,37.7,37.735,37.53,1693195200000,3314
504656.0,38.0309,37.62,38.18,38.21,37.59,1693281600000,2748
287779.0,38.2377,38.23,38.22,38.39,38.1501,1693368000000,2181
718901.0,37.6924,37.98,37.66,38.01,37.55,1693454400000,2879
616585.0,37.5026,37.97,37.43,37.985,37.34,1693540800000,3847
305072.0,36.9396,37.14,36.86,37.18,36.86,1693886400000,2816
484627.0,36.588,36.67,36.61,36.755,36.48,1693972800000,4018
331979.0,36.5464,36.58,36.54,36.67,36.43,1694059200000,2759
601210.0,36.8148,36.72,36.75,36.865,36.65,1694145600000,2411
293158.0,37.1408,37.1,37.16,37.2,36.97,1694404800000,2202
238654.0,36.8549,36.79,36.84,36.99,36.74,1694491200000,1996
352649.0,36.6587,36.77,36.59,36.84,36.515,1694577600000,2506
382473.0,36.922,36.73,36.97,37.015,36.73,1694664000000,3149
449801.0,37.2635,37.35,37.15,37.46,37.13,1694750400000,3311
536611.0,36.742,36.81,36.77,36.875,36.641,1695009600000,2837
288842.0,36.8082,36.77,36.87,36.89,36.68,1695096000000,2206
376187.0,37.1038,37.09,36.78,37.32,36.775,1695182400000,2927
390422.0,36.3175,36.45,36.15,36.515,36.13,1695268800000,2727
381714.0,36.1362,36.14,36.03,36.365,35.98,1695355200000,3355
392135.0,35.6638,35.64,35.73,35.75,35.46,1695614400000,2951
391445.0,35.3588,35.37,35.28,35.52,35.235,1695700800000,2768
401423.0,35.1052,35.32,35.12,35.35,34.85,1695787200000,2756
398997.0,35.4803,35.31,35.52,35.65,35.26,1695873600000,3389
298337.0,35.678,36.05,35.59,36.06,35.5,1695960000000,2096
494631.0,34.9961,35.31,34.9,35.36,34.82,1696219200000,3801
532903.0,34.632,34.7,34.63,34.81,34.53,1696305600000,3580
410763.0,34.7816,34.92,34.84,34.95,34.545,1696392000000,3176
408463.0,34.9197,34.87,34.99,35.035,34.76,1696478400000,2613
483372.0,35.2896,34.88,35.45,35.55,34.68,1696564800000,4267
370907.0,35.0829,34.95,35.22,35.254,34.87,1696824000000,2274
751239.0,35.721,35.66,35.6,35.905,35.55,1696910400000,4649
1490066.0,35.7257,35.8,35.75,35.91,35.515,1696996800000,3552
477061.0,35.336,35.58,35.18,35.58,35.05,1697083200000,3189
2426396.0,34.7313,34.99,34.71,35.06,34.6,1697169600000,6538
442737.0,35.0025,34.87,35.06,35.12,34.85,1697428800000,2619
391076.0,35.0547,34.7,35.1,35.28,34.7,1697515200000,2281
592217.0,34.5898,34.75,34.49,34.81,34.44,1697601600000,3792
452891.0,34.5077,34.52,34.34,34.77,34.27,1697688000000,3341
476397.0,34.158,34.23,34.06,34.305,34.05,1697774400000,3336
383308.0,34.336,34.09,34.32,34.55,33.99,1698033600000,2474
386084.0,34.4839,34.45,34.53,34.59,34.335,1698120000000,2770
399797.0,34.3772,34.35,34.32,34.62,34.22,1698206400000,2317
408101.0,34.232,34.34,34.21,34.43,34.05,1698292800000,2877
947566.0,33.8681,34.25,33.76,34.25,33.66,1698379200000,4169
1788331.0,34.2145,34.24,34.32,34.34,34.1,1698638400000,6347
983656.0,34.4051,34.46,34.45,34.55,34.25,1698724800000,5340
585508.0,34.5383,34.45,34.7,34.72,34.31,1698811200000,4024
813478.0,35.4896,35.53,35.52,35.615,35.34,1698897600000,5822
393553.0,35.7143,35.75,35.65,35.88,35.62,1698984000000,3017
404019.0,35.4722,35.59,35.44,35.64,35.35,1699246800000,2717
1005277.0,35.2621,35.18,35.23,35.35,35.14,1699333200000,3905
1162262.0,35.517,35.51,35.51,35.64,35.37,1699419600000,4946
490550.0,35.7801,35.85,35.59,36.01,35.56,1699506000000,3482
349985.0,35.5786,35.56,35.75,35.7799,35.26,1699592400000,2651
306781.0,35.6656,35.54,35.76,35.81,35.5,1699851600000,2340
291597.0,36.8151,36.56,36.91,36.965,36.56,1699938000000,2287
490606.0,36.9139,36.87,36.88,37.01,36.85,1700024400000,3333
364383.0,36.8268,36.82,36.84,36.97,36.71,1700110800000,2497
387236.0,37.2251,37.14,37.31,37.31,37.06,1700197200000,2087
170222.0,37.441,37.33,37.46,37.54,37.33,1700456400000,1572
352999.0,37.2945,37.36,37.28,37.4001,37.22,1700542800000,1970
281867.0,37.3115,37.32,37.37,37.39,37.19,1700629200000,2559
95444.0,37.6505,37.55,37.71,37.71,37.55,1700802000000,1165
163358.0,37.6052,37.63,37.6,37.6833,37.49,1701061200000,1453
207145.0,37.557,37.44,37.59,37.69,37.4,1701147600000,1910
1511043.0,37.6301,37.67,37.63,37.795,37.535,1701234000000,3732
5553686.0,37.5366,37.61,37.57,37.675,37.47,1701320400000,4450
1126723.0,37.6474,37.46,37.75,37.8,37.425,1701406800000,4025
342836.0,37.4786,37.38,37.55,37.57,37.37,1701666000000,2581
351487.0,37.6339,37.64,37.6,37.7399,37.55,1701752400000,2310
243914.0,37.8014,37.83,37.64,37.955,37.64,1701838800000,2321
423731.0,37.8072,37.74,37.86,37.915,37.645,1701925200000,2929
281392.0,38.218,38.0,38.31,38.31,37.99,1702011600000,1745
742786.0,38.2876,38.23,38.37,38.38,38.21,1702270800000,3812
313705.0,38.3981,38.38,38.47,38.4889,38.285,1702357200000,2399
391416.0,38.7214,38.45,38.98,39.035,38.245,1702443600000,2770
662145.0,39.3106,39.28,39.32,39.425,39.14,1702530000000,4582
535127.0,39.0942,39.13,38.96,39.26,38.945,1702616400000,3027
395810.0,38.9987,39.01,39.02,39.065,38.885,1702875600000,2116
329275.0,39.2851,39.17,39.35,39.365,39.15,1702962000000,1418
516998.0,38.8436,38.93,38.615,39.115,38.59,1703048400000,3253
247754.0,39.0264,39.0,39.18,39.2,38.87,1703134800000,2187
291136.0,39.1349,39.23,39.13,39.27,38.99,1703221200000,1890
383527.0,39.4008,39.18,39.37,39.465,39.18,1703566800000,2165
339529.0,39.4851,39.36,39.51,39.545,39.35,1703653200000,2171
369986.0,39.1994,39.24,39.13,39.335,39.115,1703739600000,2440
318811.0,39.1948,39.22,39.18,39.325,39.06,1703826000000,2374
695490.0,38.7088,38.68,38.61,38.81,38.59,1704171600000,3143
652549.0,37.9803,37.91,38.02,38.15,37.84,1704258000000,5629
411850.0,38.275,38.16,38.22,38.4,38.16,1704344400000,3432
464074.0,38.1615,37.98,38.08,38.42,37.98,1704430800000,3428
247796.0,38.4062,38.22,38.52,38.525,38.21,1704690000000,2078
316328.0,38.1119,38.09,38.09,38.21,38.04,1704776400000,2098
478236.0,38.2198,38.13,38.3,38.36,38.07,1704862800000,2269
