v,vw,o,c,h,l,t,n
977732.0,53.1756,53.25,53.05,53.52,52.85,1692936000000,15892
1193096.0,53.3787,53.4,53.34,53.76,53.085,1693195200000,16298
1825002.0,53.8353,53.8,53.63,54.37,53.57,1693281600000,22674
2512510.0,53.7992,53.04,53.84,53.985,53.04,1693368000000,30666
3056394.0,53.727,53.5,53.69,53.92,53.34,1693454400000,22968
1558799.0,54.0717,54.04,54.52,54.7,53.31,1693540800000,22198
2287430.0,53.5426,53.89,53.75,54.37,53.02,1693886400000,30595
1688458.0,52.6039,53.7,52.43,54.01,52.09,1693972800000,24167
1767631.0,51.8542,51.8,52.02,52.08,51.375,1694059200000,25823
1176441.0,51.7938,52.13,51.8,52.42,51.45,1694145600000,18614
1285520.0,52.0394,52.42,52.17,52.42,51.55,1694404800000,18266
1574272.0,53.0232,52.09,53.18,53.215,52.09,1694491200000,25383
1273320.0,53.2789,53.02,53.18,53.63,52.91,1694577600000,18748
3479617.0,56.2337,55.125,56.08,56.8,55.01,1694664000000,49152
4294566.0,57.7908,57.0,57.95,58.19,57.0,1694750400000,50958
2433364.0,57.5244,57.7,57.2,58.05,57.055,1695009600000,26835
1599772.0,56.9146,57.5,56.7,57.89,56.52,1695096000000,23538
1686493.0,56.3877,57.0,56.1,57.34,56.03,1695182400000,21035
3341998.0,55.4002,55.95,55.12,56.13,54.93,1695268800000,32608
2183291.0,57.6588,56.82,57.44,58.21,56.82,1695355200000,27786
1339993.0,56.5695,56.54,56.5,57.06,56.14,1695614400000,19669
988530.0,56.0578,56.36,55.92,56.54,55.885,1695700800000,16787
1343849.0,55.6611,55.91,55.81,56.3,55.07,1695787200000,15510
1222169.0,55.273,55.71,55.42,55.83,54.7887,1695873600000,16245
1435210.0,56.0554,56.29,55.72,56.64,55.68,1695960000000,18143
768358.0,55.321,55.41,55.34,55.7,55.03,1696219200000,11893
945783.0,54.4447,54.5,54.3,55.22,54.16,1696305600000,17072
1718997.0,53.3283,54.18,53.38,54.34,52.67,1696392000000,21829
1172166.0,53.0586,53.13,53.04,53.53,52.83,1696478400000,15021
1478887.0,53.6542,52.87,53.64,54.34,52.65,1696564800000,21671
1607767.0,53.4413,53.58,53.67,53.92,52.97,1696824000000,22760
1410383.0,54.8897,54.35,54.78,55.28,54.25,1696910400000,21167
1590591.0,55.2896,55.28,55.0,56.15,54.935,1696996800000,21325
1840145.0,53.9609,55.17,53.81,55.31,53.64,1697083200000,23694
1380811.0,53.7838,53.64,53.74,54.17,53.5,1697169600000,20949
1186430.0,53.2668,53.65,53.15,53.88,53.11,1697428800000,17470
1048526.0,52.8924,52.66,52.9,53.19,52.6,1697515200000,16257
2866390.0,52.6219,52.4,53.13,53.15,52.08,1697601600000,25103
1540990.0,52.3698,52.9,52.12,53.29,51.935,1697688000000,22367
1508762.0,51.6348,51.89,51.48,52.13,51.33,1697774400000,23745
1355347.0,51.6785,51.25,51.56,52.24,50.85,1698033600000,17648
1836476.0,53.3174,51.91,53.6,53.83,51.61,1698120000000,25619
1001983.0,52.9841,52.87,52.8,53.5,52.635,1698206400000,17125
1198628.0,52.411,52.64,52.1,53.03,51.89,1698292800000,17227
1262300.0,52.5994,52.76,52.51,52.92,52.39,1698379200000,14497
1731868.0,53.0877,52.5,53.12,53.42,52.46,1698638400000,19620
1633872.0,52.3063,52.91,52.56,52.91,51.92,1698724800000,19162
12839338.0,43.1251,44.0,44.56,45.64,41.48,1698811200000,120905
6865897.0,45.4032,45.0,45.78,46.13,44.71,1698897600000,65212
4548690.0,46.1526,46.75,45.38,47.49,45.235,1698984000000,50112
3313175.0,45.0119,45.74,44.97,46.0,44.855,1699246800000,33829
3784589.0,44.8251,44.63,44.5,45.35,44.43,1699333200000,35663
3237753.0,43.9244,44.51,43.66,45.02,43.49,1699419600000,43277
3218463.0,43.6443,43.89,43.14,44.65,43.1,1699506000000,38549
2044338.0,43.9999,43.0,44.36,44.55,42.92,1699592400000,27027
2161552.0,44.4759,44.51,44.5,44.85,43.98,1699851600000,26221
2381334.0,45.3082,44.81,45.41,45.89,44.5,1699938000000,28438
2000479.0,46.0214,45.48,45.84,46.47,45.48,1700024400000,25088
2148282.0,46.0217,45.49,45.84,46.7,45.3,1700110800000,26894
1733360.0,46.0826,46.11,45.89,46.41,45.85,1700197200000,23245
1379836.0,46.2052,46.18,46.27,46.459,45.89,1700456400000,15697
1716250.0,46.2416,45.73,45.91,47.26,45.5,1700542800000,21622
