v,vw,o,c,h,l,t,n
913534.0,23.823,23.51,23.77,24.225,23.24,1692936000000,16618
658181.0,24.0718,23.98,23.96,24.33,23.82,1693195200000,12012
1139660.0,25.6145,23.84,26.07,26.25,23.39,1693281600000,20068
1023330.0,26.5336,26.59,26.36,27.19,26.13,1693368000000,17780
1088905.0,26.5818,26.57,26.35,27.11,26.3,1693454400000,14784
820166.0,27.3103,26.82,27.54,27.65,26.55,1693540800000,14394
1203444.0,27.5368,27.45,27.34,28.14,27.27,1693886400000,14741
997289.0,26.7032,27.17,26.79,27.34,26.38,1693972800000,18957
961268.0,25.9141,26.05,26.18,26.36,25.102,1694059200000,17161
824963.0,26.3459,27.1,26.48,27.14,25.64,1694145600000,13279
1783612.0,25.5898,26.73,25.43,26.98,25.11,1694404800000,22192
937526.0,25.8035,25.0,25.79,26.305,24.82,1694491200000,18821
798925.0,25.5679,25.68,25.2,26.29,25.04,1694577600000,16688
1024664.0,25.5128,25.44,25.44,26.21,25.18,1694664000000,16546
1187602.0,25.1977,25.58,25.24,25.95,24.72,1694750400000,13607
706262.0,24.7859,25.2,24.36,25.3,24.33,1695009600000,11932
843630.0,24.239,24.08,23.95,24.99,23.9,1695096000000,13714
663646.0,23.9232,24.08,23.69,24.39,23.61,1695182400000,10600
1395068.0,22.5544,22.93,22.23,23.15,22.15,1695268800000,20774
724662.0,22.1751,22.35,22.15,22.72,21.93,1695355200000,13900
903137.0,22.5351,21.9,22.7,22.94,21.52,1695614400000,15658
739445.0,22.2593,22.17,22.04,22.69,21.88,1695700800000,13417
693334.0,22.2228,22.61,22.25,22.95,21.77,1695787200000,13642
882256.0,22.3314,21.99,22.48,22.76,21.51,1695873600000,15059
1222820.0,23.256,23.0,22.99,23.79,22.8,1695960000000,17600
1397421.0,22.2415,22.72,22.38,23.08,21.81,1696219200000,22642
2033079.0,20.4797,21.92,20.42,22.0,19.85,1696305600000,26702
1271661.0,20.3934,20.46,21.1,21.18,19.385,1696392000000,21894
1222469.0,20.6194,20.98,20.62,20.98,20.21,1696478400000,17231
1307976.0,20.5036,19.74,20.78,21.11,19.65,1696564800000,26427
803664.0,20.3925,20.21,20.51,20.87,19.97,1696824000000,15517
1229421.0,21.8834,20.74,22.48,22.63,20.6,1696910400000,16706
1136417.0,22.8253,23.01,23.06,23.59,22.19,1696996800000,19372
895674.0,21.5156,23.14,21.13,23.14,21.01,1697083200000,15771
656565.0,20.8413,21.18,20.7,21.605,20.54,1697169600000,12430
1079328.0,21.2691,20.69,21.35,21.79,20.34,1697428800000,16203
995182.0,21.1944,20.78,21.02,21.81,20.63,1697515200000,15077
1239973.0,19.4316,20.85,19.31,20.85,19.03,1697601600000,19688
1304791.0,19.4043,19.49,19.33,20.0,19.02,1697688000000,18418
1952598.0,17.8239,17.8,18.07,18.23,17.07,1697774400000,30308
1097331.0,18.1483,17.57,17.975,18.7,17.19,1698033600000,17905
1386517.0,18.9228,18.44,19.0,19.23,18.25,1698120000000,20717
985177.0,18.928,19.01,18.96,19.605,18.48,1698206400000,15407
1202367.0,18.9327,18.99,18.62,19.63,18.6,1698292800000,16894
1043102.0,17.5473,18.74,17.26,18.8,17.1268,1698379200000,17963
1210112.0,17.1404,17.54,17.28,18.05,16.79,1698638400000,17642
1545638.0,17.1854,17.43,17.32,17.92,16.76,1698724800000,20080
1940525.0,16.6454,17.34,16.62,17.5,16.42,1698811200000,21312
3253722.0,17.3957,17.05,17.26,17.95,16.9907,1698897600000,24716
3721925.0,18.7309,18.19,19.01,19.29,17.98,1698984000000,41841
887491.0,18.5746,19.23,18.77,19.32,17.86,1699246800000,12813
644474.0,18.3459,18.6,18.23,19.05,17.9,1699333200000,10527
748076.0,18.4619,19.06,18.5,19.06,17.82,1699419600000,11985
863417.0,18.151,18.78,17.74,19.0825,17.71,1699506000000,12624
918922.0,17.0679,17.57,17.15,17.6,16.78,1699592400000,15838
941517.0,16.8117,17.0,16.65,17.18,16.29,1699851600000,15778
1491732.0,18.2147,17.75,18.82,18.92,17.35,1699938000000,18431
1424380.0,19.6485,19.15,19.33,20.87,19.06,1700024400000,20197
1113212.0,18.4029,19.01,18.27,19.42,18.08,1700110800000,15632
1113687.0,18.9233,18.66,19.15,19.26,18.41,1700197200000,16289
1064744.0,19.6398,19.15,19.27,20.2,19.0037,1700456400000,18396
877708.0,18.9343,19.06,18.9,19.1911,18.58,1700542800000,11129
700765.0,19.0353,19.21,18.98,19.62,18.725,1700629200000,10372
338177.0,18.9257,18.92,18.86,19.23,18.47,1700802000000,6171
1394903.0,19.2176,18.74,19.1,19.58,18.37,1701061200000,19312
2403024.0,20.0835,18.93,20.27,20.41,18.61,1701147600000,26501
8075898.0,25.1778,23.36,25.09,26.49,23.32,1701234000000,71494
3607453.0,25.1823,25.75,25.08,26.4497,24.6101,1701320400000,35373
2160080.0,25.1723,25.0,25.77,25.85,24.08,1701406800000,28421
2344099.0,26.9808,26.49,26.94,27.8,26.22,1701666000000,30273
1217093.0,25.7734,26.37,25.74,26.56,25.15,1701752400000,17794
11541174.0,22.4155,22.5,22.4,22.95,22.05,1701838800000,96103
4355108.0,22.1096,22.4,21.97,22.65,21.14,1701925200000,43889
4838821.0,21.9913,22.25,21.93,22.525,21.63,1702011600000,33287
2141978.0,22.0752,21.95,21.95,22.53,21.5,1702270800000,24043
2200168.0,21.0251,21.65,20.68,21.89,20.63,1702357200000,30304
3221601.0,22.0966,20.7,22.96,23.0,20.4217,1702443600000,31757
4668527.0,25.0637,24.22,24.7,26.3,24.1,1702530000000,51839
2408660.0,25.6953,25.34,25.89,26.0,24.7915,1702616400000,25349
1887967.0,26.0302,25.45,26.31,26.6,25.2,1702875600000,22803
1774866.0,27.0714,26.8,27.22,27.39,26.52,1702962000000,18514
10142121.0,22.945,25.39,23.01,25.5645,20.85,1703048400000,87301
2673714.0,24.4572,24.16,24.91,24.95,23.81,1703134800000,33010
2560071.0,25.0835,24.91,25.25,25.41,24.255,1703221200000,23554
924169.0,25.5138,25.43,25.43,25.8417,25.3,1703566800000,10927
606485.0,25.3718,25.7,25.24,25.85,25.11,1703653200000,10730
1122890.0,24.724,25.05,24.59,25.09,24.4,1703739600000,12912
971107.0,23.9712,24.57,23.85,24.57,23.78,1703826000000,13604
