v,vw,o,c,h,l,t,n
1605370.0,6.7621,6.75,6.81,6.865,6.595,1692936000000,12962
1597907.0,6.8911,6.84,6.85,7.035,6.8,1693195200000,11397
2032013.0,6.9406,6.76,6.94,7.04,6.675,1693281600000,13296
2103380.0,6.9456,6.94,6.94,7.055,6.82,1693368000000,13508
2317934.0,6.7832,7.01,6.71,7.09,6.705,1693454400000,11937
1567753.0,6.8696,6.84,6.85,6.945,6.78,1693540800000,12450
2311052.0,6.8211,6.81,6.89,6.95,6.645,1693886400000,17244
1320459.0,6.876,6.9,6.91,6.94,6.77,1693972800000,14402
2000209.0,6.733,6.79,6.76,6.8295,6.67,1694059200000,16380
2360571.0,6.6004,6.75,6.53,6.75,6.52,1694145600000,14967
2020912.0,6.5749,6.57,6.53,6.685,6.51,1694404800000,15353
1904487.0,6.4913,6.5,6.46,6.61,6.43,1694491200000,15340
3223745.0,6.3411,6.45,6.36,6.51,6.23,1694577600000,21946
2498535.0,6.3089,6.47,6.3,6.47,6.24,1694664000000,19156
4147289.0,6.2807,6.3,6.31,6.375,6.17,1694750400000,16537
2149727.0,6.3474,6.3,6.34,6.435,6.23,1695009600000,13276
1523022.0,6.2435,6.31,6.24,6.3599,6.17,1695096000000,11506
1291036.0,6.261,6.27,6.19,6.37,6.19,1695182400000,10758
1601507.0,6.1094,6.08,6.11,6.175,6.04,1695268800000,12549
1287161.0,6.0569,6.15,6.01,6.16,6.01,1695355200000,10688
1558807.0,6.1358,5.95,6.11,6.21,5.9321,1695614400000,10976
1170437.0,6.1615,6.05,6.16,6.235,6.02,1695700800000,9388
1268859.0,6.2023,6.27,6.22,6.319,6.08,1695787200000,11800
1804154.0,6.3242,6.25,6.36,6.39,6.24,1695873600000,16494
2028152.0,6.3326,6.42,6.29,6.54,6.24,1695960000000,15281
1895319.0,6.4631,6.33,6.45,6.58,6.3,1696219200000,15710
2948649.0,6.2748,6.36,6.21,6.45,6.17,1696305600000,17845
1648167.0,6.1881,6.21,6.2,6.28,6.105,1696392000000,13851
1524383.0,6.2511,6.14,6.31,6.335,6.12,1696478400000,14257
2506691.0,6.2999,6.23,6.36,6.385,6.18,1696564800000,18856
1851010.0,6.1987,6.25,6.31,6.31,6.04,1696824000000,11379
1797532.0,6.406,6.31,6.35,6.55,6.3,1696910400000,15408
2496773.0,6.3319,6.43,6.37,6.52,6.22,1696996800000,12635
2269496.0,6.233,6.36,6.22,6.38,6.16,1697083200000,14012
1191945.0,6.2068,6.21,6.25,6.255,6.105,1697169600000,11909
1886973.0,6.2563,6.28,6.28,6.32,6.13,1697428800000,11530
2208311.0,6.3344,6.22,6.33,6.445,6.1501,1697515200000,11018
1642865.0,6.1699,6.26,6.13,6.305,6.12,1697601600000,10322
1326854.0,6.0562,6.13,6.05,6.17,5.9801,1697688000000,10939
1614649.0,6.0603,6.08,6.0,6.165,6.0,1697774400000,10361
2102201.0,6.2422,5.96,6.19,6.41,5.96,1698033600000,14952
1629878.0,6.3268,6.21,6.26,6.47,6.21,1698120000000,11870
1599141.0,6.1533,6.2,6.16,6.245,6.06,1698206400000,12128
1369248.0,6.1151,6.19,6.08,6.23,6.035,1698292800000,12173
1936280.0,5.8623,6.14,5.78,6.14,5.75,1698379200000,14107
2179432.0,5.8142,5.75,5.78,5.9,5.65,1698638400000,12248
1521516.0,5.9428,5.82,5.98,6.01,5.7839,1698724800000,10970
1641554.0,5.848,5.97,5.89,6.03,5.76,1698811200000,12334
2239816.0,6.0763,6.0,6.08,6.16,5.965,1698897600000,15814
3670872.0,6.4807,6.25,6.48,6.635,6.21,1698984000000,23750
7701818.0,6.3982,6.61,6.28,6.67,6.23,1699246800000,37152
14123947.0,7.0659,6.77,6.97,7.4,6.72,1699333200000,71405
5541883.0,7.0944,7.03,7.02,7.41,6.86,1699419600000,33271
3206406.0,6.7583,7.01,6.63,7.04,6.61,1699506000000,20390
2155450.0,6.7298,6.68,6.81,6.82,6.58,1699592400000,15749
2202726.0,6.9098,6.78,7.0,7.02,6.675,1699851600000,15563
3129671.0,7.318,7.25,7.36,7.41,7.18,1699938000000,19308
3592667.0,7.7302,7.44,7.71,7.9,7.42,1700024400000,22480
3080820.0,7.7013,7.75,7.71,7.875,7.56,1700110800000,21041
2347040.0,7.5309,7.75,7.47,7.78,7.4,1700197200000,14734
2408972.0,7.6735,7.5,7.74,7.775,7.5,1700456400000,16908
1718214.0,7.5897,7.68,7.58,7.8,7.505,1700542800000,12228
4501365.0,8.0726,7.75,8.09,8.32,7.67,1700629200000,28323
1234003.0,8.175,8.09,8.22,8.26,8.02,1700802000000,10231
2164568.0,8.2579,8.19,8.27,8.32,8.1,1701061200000,17557
2976079.0,8.3937,8.23,8.4,8.48,8.13,1701147600000,21376
3941868.0,8.7573,8.5,8.71,8.9,8.39,1701234000000,26112
4749833.0,8.9123,8.82,8.89,9.03,8.8,1701320400000,30716
3043265.0,8.9172,8.92,8.83,9.08,8.82,1701406800000,22908
2712876.0,8.8198,8.85,8.89,8.9294,8.645,1701666000000,20022
1786673.0,8.7864,8.8,8.84,8.86,8.64,1701752400000,12127
1998556.0,9.0297,8.97,8.9,9.24,8.875,1701838800000,14712
1727311.0,8.7043,8.85,8.72,8.855,8.5811,1701925200000,12465
1907421.0,8.6591,8.67,8.64,8.77,8.595,1702011600000,11657
1490908.0,8.7597,8.66,8.8,8.88,8.64,1702270800000,10997
4469091.0,8.4488,8.84,8.44,8.84,8.19,1702357200000,23799
2912984.0,8.5662,8.46,8.68,8.7,8.295,1702443600000,16177
3682294.0,8.7628,8.85,8.71,8.93,8.57,1702530000000,16509
2879330.0,8.5234,8.74,8.45,8.77,8.4227,1702616400000,17098
2108228.0,8.6372,8.46,8.64,8.78,8.38,1702875600000,13448
1970742.0,8.7777,8.73,8.75,8.9081,8.7,1702962000000,13141
2334120.0,8.5037,8.71,8.34,8.71,8.3,1703048400000,14573
1882522.0,8.5215,8.41,8.6,8.62,8.38,1703134800000,16085
2261254.0,8.5908,8.51,8.59,8.69,8.37,1703221200000,14466
2168713.0,8.7176,8.65,8.69,8.89,8.64,1703566800000,14634
3810730.0,8.9025,8.75,8.92,9.09,8.725,1703653200000,15178
2144182.0,8.967,8.9,9.03,9.04,8.785,1703739600000,14196
1844779.0,8.974,9.045,8.9,9.125,8.88,1703826000000,12696
5779123.0,9.5246,8.8,9.64,9.85,8.7,1704171600000,38041
4461292.0,9.3026,9.49,9.05,9.63,9.05,1704258000000,27462
4628924.0,8.6985,9.05,8.47,9.27,8.43,1704344400000,32069
3772387.0,8.3531,8.38,8.35,8.54,8.09,1704430800000,27504
2561892.0,8.686,8.36,8.81,8.84,8.34,1704690000000,16510
2186385.0,8.651,8.68,8.54,8.825,8.51,1704776400000,19054
2453517.0,8.5953,8.5,8.63,8.78,8.4,1704862800000,18919
2419390.0,8.6402,8.58,8.76,8.78,8.405,1704949200000,19359
1857877.0,8.6832,8.78,8.57,9.02,8.55,1705035600000,15802
2352892.0,8.4637,8.46,8.46,8.625,8.33,1705381200000,19195
1738620.0,8.4075,8.25,8.41,8.5,8.24,1705467600000,13970
2040424.0,8.3531,8.47,8.42,8.55,8.14,1705554000000,17223
1739051.0,8.3179,8.46,8.32,8.46,8.2005,1705640400000,14631
2712259.0,8.6259,8.45,8.69,8.825,8.44,1705899600000,19178
1821640.0,8.714,8.82,8.75,8.862,8.6,1705986000000,14315
3795785.0,8.8751,8.9,8.94,8.97,8.625,1706072400000,22029
4062207.0,9.0592,8.97,9.09,9.215,8.89,1706158800000,29329
2600850.0,8.9969,9.13,8.82,9.21,8.82,1706245200000,24388
1942856.0,8.9407,8.8,9.02,9.04,8.7,1706504400000,15698
2188506.0,8.8125,9.0,8.86,9.01,8.625,1706590800000,18867
2095424.0,8.7275,8.78,8.58,8.93,8.55,1706677200000,16771
1596356.0,8.7856,8.6,8.91,8.92,8.59,1706763600000,13992
2664790.0,8.8572,8.78,8.87,9.025,8.64,1706850000000,18006
2061130.0,8.6333,8.83,8.56,8.83,8.505,1707109200000,16308
3653409.0,9.2493,8.61,9.42,9.45,8.5843,1707195600000,26350
2456626.0,9.4727,9.42,9.44,9.648,9.3,1707282000000,19894
2397624.0,9.7842,9.43,9.85,9.9,9.39,1707368400000,17428
2327344.0,9.9049,9.87,9.87,10.075,9.81,1707454800000,18504
2309813.0,9.9764,9.9,9.95,10.0995,9.8119,1707714000000,18552
2980397.0,9.5493,9.5,9.48,9.8,9.1411,1707800400000,25231
2452806.0,9.9237,9.67,9.99,10.01,9.66,1707886800000,18115
1762155.0,10.0203,10.04,10.05,10.13,9.89,1707973200000,17129
1754119.0,10.0104,9.96,10.03,10.09,9.86,1708059600000,14924
3528970.0,9.6497,9.9,9.61,9.955,9.53,1708405200000,24760
2736326.0,9.363,9.41,9.41,9.51,9.222,1708491600000,21207
3884979.0,9.3865,9.48,9.45,9.52,9.25,1708578000000,22326
3271105.0,9.485,9.45,9.52,9.59,9.355,1708664400000,22662
9742936.0,10.5184,9.77,10.25,10.285,9.67,1708923600000,55485
34615273.0,13.253,12.33,13.43,13.915,11.38,1709010000000,197408
12966643.0,13.3094,13.19,13.33,13.62,12.83,1709096400000,81655
8497356.0,12.9803,13.59,13.04,13.59,12.63,1709182800000,57430
7473941.0,13.0751,13.16,13.12,13.295,12.73,1709269200000,50294
15269664.0,14.3429,13.48,14.7,14.89,13.34,1709528400000,84320
7481272.0,14.2165,14.51,14.24,14.58,13.9101,1709614800000,55277
6464287.0,13.8878,14.1,14.0,14.195,12.75,1709701200000,45652
5591457.0,14.3656,14.19,14.35,14.69,14.07,1709787600000,34994
6669900.0,14.2125,14.35,14.26,14.57,13.99,1709874000000,37986
5235857.0,14.5643,14.34,14.47,14.93,14.18,1710129600000,32078
3280477.0,14.6235,14.47,14.62,14.81,14.26,1710216000000,23934
5146985.0,15.1147,14.28,15.12,15.38,14.0597,1710302400000,35054
6077272.0,14.5063,14.8,14.4,15.0,14.22,1710388800000,37963
5364671.0,14.5011,14.35,14.63,14.66,14.08,1710475200000,27243
8119900.0,15.3921,14.7,15.68,15.775,14.45,1710734400000,44060
4491420.0,15.5571,15.55,15.64,15.818,15.2801,1710820800000,28312
5572738.0,16.3165,15.77,16.48,16.59,15.74,1710907200000,37897
4776314.0,16.551,16.45,16.73,16.88,15.9474,1710993600000,29121
3782326.0,16.4535,16.86,16.33,16.88,16.25,1711080000000,23889
4054842.0,16.5527,16.46,16.31,17.16,16.18,1711339200000,27827
