v,vw,o,c,h,l,t,n
40347163.0,33.9375,33.97,33.99,34.12,33.71,1692936000000,77344
34905318.0,34.1672,34.1,34.18,34.3,34.07,1693195200000,62581
43394335.0,34.3814,34.15,34.49,34.4957,34.1,1693281600000,79673
33799921.0,34.5388,34.54,34.51,34.71,34.44,1693368000000,60334
27999689.0,34.4507,34.61,34.38,34.615,34.3446,1693454400000,55184
41075673.0,34.6791,34.59,34.69,34.7959,34.555,1693540800000,66885
38566807.0,34.4755,34.65,34.34,34.79,34.33,1693886400000,85330
35672799.0,34.2532,34.25,34.32,34.39,34.07,1693972800000,78005
47610130.0,34.2431,34.18,34.23,34.38,34.13,1694059200000,59982
39742305.0,34.2942,34.26,34.3,34.37,34.125,1694145600000,55769
28965132.0,34.4679,34.46,34.46,34.64,34.3703,1694404800000,62855
48615168.0,34.7115,34.45,34.69,34.935,34.405,1694491200000,83876
31994884.0,34.7218,34.85,34.69,34.89,34.555,1694577600000,64666
65286526.0,34.9809,34.93,35.01,35.0552,34.755,1694664000000,73117
51780686.0,34.8579,34.78,34.83,35.04,34.76,1694750400000,96363
32458673.0,34.7348,34.63,34.77,34.82,34.52,1695009600000,56821
36116798.0,34.6931,34.8,34.73,34.865,34.505,1695096000000,53796
31554481.0,34.7384,34.85,34.49,34.96,34.48,1695182400000,57785
48106804.0,34.0677,34.37,33.92,34.37,33.92,1695268800000,84002
41688252.0,33.8061,33.97,33.66,34.0,33.66,1695355200000,70797
40130709.0,33.6558,33.59,33.74,33.76,33.48,1695614400000,60100
46165433.0,33.3853,33.49,33.29,33.64,33.23,1695700800000,88231
49360881.0,33.1911,33.38,33.24,33.38,32.95,1695787200000,90348
63345585.0,33.4549,33.27,33.48,33.6,33.26,1695873600000,77926
52300527.0,33.2962,33.64,33.17,33.69,33.09,1695960000000,81544
49350601.0,32.8784,33.06,32.89,33.14,32.71,1696219200000,89477
52921754.0,32.4156,32.73,32.37,32.815,32.24,1696305600000,101166
40136047.0,32.4359,32.38,32.61,32.63,32.21,1696392000000,72165
41407826.0,32.6475,32.52,32.76,32.82,32.45,1696478400000,72219
54057834.0,32.9552,32.62,33.04,33.225,32.51,1696564800000,90081
61396589.0,32.9749,32.74,33.06,33.13,32.71,1696824000000,67671
44743354.0,33.3507,33.16,33.3,33.51,33.15,1696910400000,78122
35746363.0,33.3017,33.4,33.35,33.535,33.1,1696996800000,66475
41877169.0,33.1769,33.45,33.14,33.45,32.91,1697083200000,75125
53216513.0,33.2891,33.35,33.21,33.655,33.03,1697169600000,93192
45589267.0,33.5444,33.46,33.56,33.72,33.385,1697428800000,80085
41925171.0,33.6742,33.41,33.72,33.935,33.4,1697515200000,74776
46942085.0,33.2677,33.55,33.14,33.58,33.0701,1697601600000,87820
66656245.0,32.9342,33.08,32.7,33.255,32.68,1697688000000,108273
59921317.0,32.3585,32.69,32.2,32.75,32.17,1697774400000,101343
55913666.0,32.1588,32.13,32.0,32.36,31.97,1698033600000,92592
35825013.0,32.2155,32.15,32.22,32.365,32.051,1698120000000,64066
