v,vw,o,c,h,l,t,n
942229.0,38.1986,37.7,38.29,38.52,37.0601,1692936000000,12545
767937.0,38.5373,38.83,38.22,39.15,38.15,1693195200000,13047
883948.0,38.804,38.0,39.0,39.13,37.6,1693281600000,15043
1815087.0,40.1447,39.05,39.97,41.06,38.91,1693368000000,24057
1284549.0,39.259,40.0,39.08,40.39,38.92,1693454400000,16493
6069854.0,35.8832,39.53,35.01,40.48,33.17,1693540800000,66820
2507063.0,36.0618,35.01,35.31,37.66,35.0,1693886400000,42662
1990059.0,34.913,35.04,34.38,35.96,34.27,1693972800000,34011
3147757.0,35.2653,33.66,35.28,36.59,33.31,1694059200000,36193
1471311.0,34.1867,35.32,33.72,35.48,33.7,1694145600000,23488
1204180.0,33.8436,33.99,33.37,34.66,33.35,1694404800000,19606
1669837.0,32.5676,33.03,32.5,33.46,32.24,1694491200000,24888
897579.0,32.4122,32.31,32.25,33.07,32.2,1694577600000,15839
2144999.0,30.8814,32.33,30.76,32.64,30.375,1694664000000,28713
2356838.0,29.8997,30.75,29.53,31.085,29.52,1694750400000,23746
1959204.0,28.7657,29.32,28.44,29.38,28.39,1695009600000,24736
1501190.0,27.7536,28.44,27.59,28.48,27.52,1695096000000,21896
2283653.0,27.8641,27.99,27.42,28.3199,27.33,1695182400000,20546
1576693.0,26.3319,26.76,26.11,27.03,26.05,1695268800000,19008
1872738.0,25.9119,26.17,25.93,26.38,25.41,1695355200000,23251
1611182.0,26.1625,25.88,26.26,26.37,25.47,1695614400000,17094
1153445.0,25.9826,26.21,25.8,26.84,25.74,1695700800000,16807
1749554.0,27.4343,26.88,27.62,27.745,26.88,1695787200000,22636
3284917.0,29.7196,28.37,30.06,30.27,28.255,1695873600000,38455
2584541.0,29.517,30.47,29.64,30.6599,28.47,1695960000000,35831
1469804.0,29.2606,29.62,29.18,30.08,28.58,1696219200000,18950
1439872.0,29.0993,29.16,28.79,29.81,28.45,1696305600000,20799
1223943.0,28.0086,28.79,28.2,29.11,27.64,1696392000000,18228
1284436.0,28.445,28.14,28.65,28.79,27.65,1696478400000,16545
1276114.0,28.463,27.95,28.48,28.86,27.5807,1696564800000,12321
1217258.0,27.9874,28.2,28.08,28.445,27.46,1696824000000,19160
1400303.0,29.0207,28.18,28.73,30.2,28.18,1696910400000,17311
786163.0,28.1574,28.59,28.34,28.975,27.5074,1696996800000,15260
1144688.0,27.0652,28.6,26.67,28.825,26.49,1697083200000,19598
1329071.0,26.9625,26.5,27.03,27.28,26.31,1697169600000,17341
1277720.0,27.6363,26.99,27.63,28.13,26.65,1697428800000,20758
1722017.0,27.5439,27.35,27.31,28.32,27.13,1697515200000,23266
1682108.0,26.611,27.1,26.7,27.16,26.04,1697601600000,18888
1848749.0,26.2945,26.84,25.99,27.33,25.9,1697688000000,20499
1580696.0,25.7389,25.91,25.63,26.21,25.39,1697774400000,21495
2344720.0,26.0542,25.5,25.98,26.86,24.96,1698033600000,19922
1607001.0,26.3187,25.89,26.34,26.61,25.89,1698120000000,13860
1374144.0,25.7002,25.59,25.65,26.07,25.1,1698206400000,17673
1511432.0,25.4709,25.65,25.57,25.87,24.88,1698292800000,15451
1603521.0,25.1072,25.84,24.96,25.9,24.89,1698379200000,13677
2119842.0,25.3171,25.28,25.33,25.75,24.57,1698638400000,19700
1436999.0,25.7602,25.2,25.88,26.01,25.06,1698724800000,20572
1717762.0,26.1427,25.57,26.21,26.54,25.34,1698811200000,19589
2101461.0,26.9272,27.04,26.89,27.69,26.65,1698897600000,22185
1540379.0,28.6604,27.59,28.67,29.08,27.57,1698984000000,20303
2552820.0,27.7572,28.38,27.74,28.57,27.47,1699246800000,28119
3155810.0,26.2641,27.1,26.24,27.89,25.38,1699333200000,32983
