v,vw,o,c,h,l,t,n
1278210.0,44.7382,44.96,44.7,45.11,44.245,1692936000000,16785
724874.0,45.2676,45.04,45.14,45.68,44.92,1693195200000,11689
1162930.0,45.2156,45.22,45.3,45.405,44.8,1693281600000,16728
902707.0,45.6376,45.58,45.61,45.8317,45.38,1693368000000,12363
1163116.0,45.419,45.76,45.4,45.76,45.22,1693454400000,13354
1606083.0,46.4055,46.0,46.47,46.65,45.785,1693540800000,17661
1666364.0,46.7756,46.71,46.46,47.31,46.45,1693886400000,18008
1600805.0,46.2705,46.29,46.25,46.9139,45.9436,1693972800000,19740
1835233.0,46.3866,46.32,46.31,46.92,46.105,1694059200000,19935
1182353.0,46.5729,46.56,46.52,46.95,46.315,1694145600000,15533
1156055.0,45.2176,46.83,44.94,46.955,44.775,1694404800000,15877
1139586.0,46.2542,45.54,46.4,46.51,45.48,1694491200000,15708
1143110.0,45.7676,46.42,45.86,46.42,45.4,1694577600000,16791
950520.0,46.3146,46.54,46.16,47.03,46.105,1694664000000,13823
3474754.0,45.4021,45.79,45.26,46.19,45.2,1694750400000,21145
1291194.0,45.5226,46.12,45.45,46.12,45.1,1695009600000,16909
1231679.0,45.2134,46.01,45.24,46.16,44.79,1695096000000,15344
1274006.0,44.7649,44.9,44.33,45.73,44.295,1695182400000,16438
1532460.0,43.7835,44.39,43.59,44.74,43.44,1695268800000,19482
1278927.0,43.8094,43.98,43.75,44.45,43.5,1695355200000,13407
1533251.0,44.7305,43.97,45.11,45.18,43.96,1695614400000,18518
1470715.0,45.2415,44.59,45.22,45.58,44.56,1695700800000,15385
1751271.0,46.4111,45.79,46.42,46.85,45.65,1695787200000,19534
1337905.0,46.2596,46.25,46.2,46.8,45.85,1695873600000,13823
1655702.0,45.4598,46.05,45.35,46.29,45.26,1695960000000,16164
1299434.0,43.8975,45.63,43.88,45.63,43.3808,1696219200000,18621
1305020.0,44.1329,43.64,44.35,44.46,43.515,1696305600000,15444
1422413.0,42.5701,43.73,42.54,43.73,42.08,1696392000000,19816
1379802.0,42.2352,42.02,42.13,42.77,42.0,1696478400000,18463
1602153.0,42.5378,42.51,42.55,43.16,41.62,1696564800000,16710
1643790.0,44.9143,43.95,45.12,45.39,43.73,1696824000000,19956
1565626.0,44.8847,45.0,44.73,45.385,44.7,1696910400000,14268
1430955.0,44.4246,44.06,44.6,44.71,43.71,1696996800000,16168
1783148.0,45.1795,45.19,45.09,45.455,44.77,1697083200000,21368
1183016.0,46.5106,46.06,46.45,46.929,45.895,1697169600000,16732
1312788.0,46.9663,47.0,47.06,47.34,46.24,1697428800000,16593
1271360.0,47.4554,46.99,47.34,47.91,46.775,1697515200000,15209
963451.0,47.662,47.67,47.63,48.07,47.29,1697601600000,13239
1414514.0,47.9025,47.22,47.85,48.47,46.92,1697688000000,16849
1249161.0,47.1543,47.77,47.14,48.01,46.82,1697774400000,13425
1558325.0,46.1727,46.73,46.12,46.86,45.73,1698033600000,16566
929949.0,45.711,46.35,45.56,46.35,45.38,1698120000000,10808
1433601.0,45.3368,45.49,45.39,45.78,44.935,1698206400000,20308
1709697.0,45.3043,44.89,45.34,45.79,44.32,1698292800000,21372
1364602.0,45.0791,45.48,45.31,45.595,44.5,1698379200000,17231
1289648.0,44.7379,45.35,44.92,45.68,44.185,1698638400000,18948
1443826.0,44.8408,45.01,44.87,45.4,44.455,1698724800000,16454
1372559.0,44.9085,44.92,44.81,45.415,44.27,1698811200000,18669
2987668.0,45.5009,44.67,46.14,46.21,43.86,1698897600000,31238
2144778.0,45.8043,46.08,45.92,46.55,45.185,1698984000000,25837
2377081.0,45.0097,46.03,44.87,46.18,44.721,1699246800000,18634
2874857.0,43.636,43.95,43.72,44.17,42.85,1699333200000,26657
2841022.0,42.7855,43.29,42.74,43.67,42.48,1699419600000,26690
1612814.0,42.6983,43.02,42.34,43.38,42.3,1699506000000,24969
1238002.0,42.9013,42.61,42.94,43.29,42.3098,1699592400000,16032
965605.0,43.1679,43.08,43.16,43.42,42.76,1699851600000,12295
1478614.0,43.92,43.51,43.99,44.185,43.19,1699938000000,18286
1511148.0,43.9398,43.71,43.7,44.51,43.68,1700024400000,19445
2000096.0,42.3769,43.2,42.42,43.37,41.84,1700110800000,19390
1486925.0,43.5889,42.8,43.68,43.95,42.8,1700197200000,15897
1080075.0,43.7009,44.25,43.49,44.285,43.44,1700456400000,15081
1556713.0,42.7574,43.05,42.77,43.22,42.48,1700542800000,21347
1383687.0,42.3252,41.65,42.47,42.55,41.29,1700629200000,15978
403223.0,43.0966,42.28,43.02,43.39,42.28,1700802000000,6040
1077276.0,42.5172,42.64,42.6,42.7499,42.195,1701061200000,14434
1023983.0,42.7915,42.79,42.73,43.19,42.36,1701147600000,14020
1078004.0,42.651,42.98,42.69,43.16,42.39,1701234000000,15062
1329803.0,42.9586,43.09,42.77,44.0099,42.5,1701320400000,16540
1467057.0,43.397,42.67,43.26,44.09,42.55,1701406800000,18413
792201.0,42.8405,42.84,42.84,43.29,42.475,1701666000000,14338
1611941.0,41.9736,43.02,41.8,43.07,41.76,1701752400000,18475
1832118.0,40.6799,41.41,40.37,41.85,40.36,1701838800000,22671
1509730.0,40.5398,40.72,40.56,40.96,40.17,1701925200000,15261
1705619.0,41.2276,40.93,41.34,41.51,40.85,1702011600000,18255
1742253.0,41.1982,41.08,41.19,41.45,40.94,1702270800000,21504
1692253.0,39.9868,40.54,39.97,40.62,39.71,1702357200000,22502
1744240.0,40.7761,40.12,41.21,41.25,39.78,1702443600000,19680
2180406.0,42.7105,42.27,42.76,43.05,41.99,1702530000000,20145
4685175.0,42.3094,42.58,42.32,42.77,41.98,1702616400000,25983
1630317.0,42.9873,43.35,42.88,43.75,42.78,1702875600000,16109
2490669.0,43.6958,42.74,43.8,43.965,42.72,1702962000000,18873
1797998.0,43.7186,44.03,43.06,44.53,42.98,1703048400000,20165
1054166.0,43.4978,43.3,43.7,43.73,43.05,1703134800000,14923
1024890.0,43.7803,44.01,43.66,44.23,43.5,1703221200000,12854
784336.0,44.4756,44.14,44.42,44.72,43.99,1703566800000,14683
660956.0,44.1961,44.38,44.19,44.525,44.01,1703653200000,10176
989758.0,43.3128,43.81,43.08,44.06,43.04,1703739600000,14921
1497969.0,42.7293,43.15,42.66,43.3,42.58,1703826000000,16803
1907938.0,42.9747,43.01,42.76,43.48,42.63,1704171600000,21758
1210863.0,43.1276,42.63,43.2,43.465,42.355,1704258000000,16254
2227050.0,42.1229,43.64,41.68,43.64,41.62,1704344400000,21849
1904465.0,41.4869,41.98,41.39,42.09,41.19,1704430800000,19555
1730501.0,40.7911,40.39,41.14,41.16,39.975,1704690000000,20809
1962036.0,40.3336,40.97,40.37,41.02,39.81,1704776400000,20898
