v,vw,o,c,h,l,t,n
3930933.0,43.6812,44.62,43.79,44.9187,43.16,1692936000000,53819
2608070.0,44.2917,44.28,44.25,44.7308,43.95,1693195200000,36248
2166914.0,44.7983,44.12,44.79,45.19,44.01,1693281600000,35584
3957797.0,45.7136,44.62,46.2,46.21,44.4208,1693368000000,48655
4305496.0,46.7928,46.4,46.87,47.16,46.33,1693454400000,47635
2641594.0,46.769,47.39,46.46,47.81,46.37,1693540800000,41651
3662152.0,46.5219,46.09,45.98,47.5546,45.91,1693886400000,59633
3340596.0,45.4411,45.8,45.26,45.97,44.96,1693972800000,52665
5867582.0,44.6748,44.78,44.48,45.815,43.44,1694059200000,73049
2677746.0,43.9118,44.47,44.05,44.64,43.4,1694145600000,42022
2528927.0,43.9417,44.55,43.53,44.755,43.39,1694404800000,40346
3241239.0,43.092,42.885,43.3,43.55,42.47,1694491200000,52581
5549782.0,42.8806,44.74,42.51,44.87,42.12,1694577600000,75615
5615217.0,44.1709,42.89,44.04,44.66,42.86,1694664000000,68429
7145809.0,44.1388,44.04,44.15,44.55,43.6725,1694750400000,60754
4784155.0,43.0764,43.81,42.81,43.94,42.75,1695009600000,54795
3381420.0,42.4444,42.54,42.42,42.8685,42.025,1695096000000,46399
3215482.0,41.8311,42.33,41.58,42.505,41.55,1695182400000,36709
3383791.0,41.1777,41.35,41.03,41.86,40.92,1695268800000,36039
3252644.0,41.4111,41.13,41.26,41.775,41.09,1695355200000,39228
2829394.0,41.3184,41.1,41.5,41.61,40.69,1695614400000,32457
4101042.0,41.2613,40.88,40.905,41.77,40.83,1695700800000,42449
3700728.0,40.1901,40.95,39.98,41.09,39.68,1695787200000,47176
4360405.0,39.6525,39.64,39.48,40.13,39.02,1695873600000,57648
3913458.0,39.4613,40.22,39.175,40.765,39.01,1695960000000,51859
5682468.0,38.0486,39.0,38.11,39.03,37.65,1696219200000,74990
3081019.0,38.1113,38.13,38.15,38.35,37.66,1696305600000,43025
2668684.0,37.8846,38.05,37.99,38.3231,37.49,1696392000000,37317
4515332.0,37.1034,38.23,36.84,38.25,36.8,1696478400000,50257
3691482.0,37.0561,36.65,37.3,37.61,36.05,1696564800000,48983
2033101.0,37.4185,37.07,37.42,37.73,36.98,1696824000000,33381
2502098.0,37.7831,37.57,37.77,38.085,37.5,1696910400000,37494
3896587.0,38.3969,37.76,38.32,39.1325,37.725,1696996800000,50283
3292668.0,37.5549,38.045,37.39,38.11,37.07,1697083200000,48765
5897195.0,35.7441,37.11,35.54,37.17,35.22,1697169600000,68164
4925668.0,36.2625,35.7,36.39,36.61,35.68,1697428800000,49663
3499022.0,36.4508,36.02,36.43,36.78,35.96,1697515200000,42642
3598306.0,35.6245,35.99,35.5,36.12,35.28,1697601600000,47259
3469057.0,36.251,36.0,36.2,36.71,35.95,1697688000000,49033
2775810.0,35.6726,36.19,35.52,36.24,35.48,1697774400000,34662
2615100.0,35.4053,35.11,35.31,35.81,34.91,1698033600000,30999
4242530.0,36.6306,35.49,36.88,37.015,35.485,1698120000000,50011
4144634.0,35.4835,36.48,34.94,36.54,34.91,1698206400000,48882
4208858.0,35.1327,34.94,34.92,35.64,34.57,1698292800000,50215
6039889.0,34.1606,35.09,33.98,35.42,33.25,1698379200000,64894
4147943.0,34.026,34.38,34.04,34.9,33.7,1698638400000,51542
6960038.0,34.2632,34.25,34.6,35.145,34.07,1698724800000,75671
21753621.0,29.1235,30.2,29.29,30.4,27.85,1698811200000,197626
10447943.0,29.3484,29.8,29.18,30.37,28.85,1698897600000,115510
14471565.0,29.9494,29.68,29.44,30.74,29.28,1698984000000,128963
7565557.0,28.4835,29.41,28.45,29.5,28.21,1699246800000,70866
6430114.0,29.7152,28.6,29.99,30.14,28.43,1699333200000,58455
7039777.0,30.2851,29.69,29.84,31.11,29.69,1699419600000,70822
5837917.0,29.2478,30.0,28.89,30.23,28.86,1699506000000,49043
10454250.0,28.8214,28.66,29.7,29.72,28.0,1699592400000,68847
8366947.0,29.2571,29.63,29.12,29.98,29.1,1699851600000,43859
10506411.0,30.5895,30.07,30.77,30.975,29.64,1699938000000,73743
6841059.0,31.8615,30.92,31.98,32.12,30.91,1700024400000,60612
6624252.0,31.3949,31.69,31.58,31.9,30.62,1700110800000,51827
