v,vw,o,c,h,l,t,n
467024.0,23.0659,23.14,23.0,23.315,22.86,1692936000000,7546
553968.0,23.1324,23.16,23.05,23.44,22.99,1693195200000,8271
623122.0,23.5152,23.0,23.54,23.72,22.96,1693281600000,8651
1157666.0,24.1136,23.64,24.23,24.39,23.64,1693368000000,16364
743136.0,24.0922,24.19,24.03,24.38,23.98,1693454400000,9050
537601.0,24.0728,24.21,24.15,24.23,23.88,1693540800000,8953
1023504.0,23.452,23.9,23.29,24.27,23.16,1693886400000,13367
829253.0,23.2446,23.09,23.24,23.76,22.95,1693972800000,12263
1097347.0,22.6902,23.17,22.66,23.305,22.47,1694059200000,11200
542747.0,22.7564,22.72,22.89,22.93,22.48,1694145600000,8349
659546.0,22.6863,23.12,22.54,23.36,22.45,1694404800000,11280
814033.0,23.0295,22.43,23.12,23.26,22.43,1694491200000,11112
1230778.0,22.6054,23.28,22.45,23.36,22.385,1694577600000,12880
629163.0,22.9205,22.58,22.93,23.07,22.58,1694664000000,8606
1921360.0,22.2558,22.82,22.1,23.0,22.09,1694750400000,17132
974375.0,22.3837,22.07,22.3,22.75,22.01,1695009600000,11204
536833.0,22.5442,22.35,22.63,22.69,22.35,1695096000000,6616
807453.0,22.9515,22.71,22.68,23.32,22.65,1695182400000,9775
856459.0,22.6228,22.56,22.49,22.8199,22.33,1695268800000,8566
576236.0,22.5294,22.6,22.45,22.84,22.395,1695355200000,7088
814705.0,22.5622,22.11,22.63,22.79,22.07,1695614400000,8788
5920262.0,23.926,25.11,23.52,25.43,23.27,1695700800000,60555
2388546.0,24.5286,23.83,24.67,24.79,23.82,1695787200000,26942
2589851.0,24.9158,24.7,24.96,25.14,24.34,1695873600000,21814
1244353.0,25.4154,25.13,25.45,25.71,24.97,1695960000000,13710
1329476.0,25.3086,25.36,25.28,25.78,25.065,1696219200000,14812
1521346.0,24.579,25.03,24.59,25.48,24.34,1696305600000,17918
1420951.0,24.6947,24.37,24.67,25.04,24.37,1696392000000,18761
874236.0,24.623,24.7,24.54,24.95,24.46,1696478400000,11190
838640.0,24.9578,24.49,25.0,25.19,24.33,1696564800000,10949
724830.0,25.3404,24.84,25.4,25.56,24.7,1696824000000,9259
605083.0,25.5818,25.41,25.56,25.71,25.41,1696910400000,9670
648942.0,25.8402,25.6,25.91,25.985,25.6,1696996800000,11459
746044.0,25.8859,25.91,25.89,26.15,25.61,1697083200000,7692
1041127.0,26.0612,25.9,26.11,26.22,25.81,1697169600000,14363
674385.0,26.193,26.25,26.27,26.49,25.92,1697428800000,9720
561939.0,26.2492,26.39,26.22,26.42,26.03,1697515200000,7817
386608.0,25.6351,26.04,25.52,26.05,25.39,1697601600000,5855
569207.0,25.3778,25.52,25.16,25.755,25.13,1697688000000,8045
579964.0,25.0058,25.2,24.96,25.22,24.825,1697774400000,7457
809368.0,24.6601,24.9,24.63,24.94,24.37,1698033600000,10983
536586.0,24.7111,24.81,24.66,25.06,24.535,1698120000000,6810
772919.0,24.2945,24.48,24.35,24.59,24.055,1698206400000,10543
446893.0,24.0537,24.35,24.04,24.35,23.81,1698292800000,6853
945028.0,23.7776,23.83,23.74,24.05,23.52,1698379200000,11617
728577.0,24.0306,24.1,24.03,24.17,23.78,1698638400000,6686
804284.0,24.3486,24.0,24.49,24.55,24.0,1698724800000,9074
723823.0,24.8317,24.41,24.99,25.0,24.16,1698811200000,9427
960708.0,25.6579,25.41,25.64,25.9,25.18,1698897600000,14564
2451194.0,26.2902,24.59,25.99,27.0,24.345,1698984000000,18774
532509.0,25.6148,26.17,25.43,26.17,25.41,1699246800000,7989
510027.0,25.3816,25.4,25.2,25.72,25.18,1699333200000,8646
696384.0,25.029,25.2,24.91,25.38,24.75,1699419600000,9894
639312.0,25.0335,25.13,25.07,25.2,24.82,1699506000000,7585
373317.0,25.3439,25.15,25.45,25.49,25.0,1699592400000,6259
296652.0,25.3401,25.25,25.33,25.54,24.97,1699851600000,6192
492698.0,25.7519,25.71,25.8,25.94,25.58,1699938000000,8726
907349.0,26.4302,26.73,26.14,27.06,26.125,1700024400000,12672
422700.0,26.2836,26.42,26.35,26.5,26.05,1700110800000,8185
1019077.0,25.9699,26.36,26.04,26.47,25.66,1700197200000,10766
642948.0,26.4373,26.08,26.53,26.56,26.06,1700456400000,9112
390739.0,26.2982,26.44,26.36,26.54,26.16,1700542800000,5884
531495.0,26.621,26.44,26.76,26.76,26.37,1700629200000,6408
149223.0,26.8399,26.79,26.81,26.985,26.72,1700802000000,2577
490212.0,26.7,26.83,26.75,26.83,26.54,1701061200000,5401
574620.0,26.794,26.71,26.84,26.87,26.55,1701147600000,6604
791147.0,26.8237,26.94,26.9,26.97,26.61,1701234000000,7114
844585.0,26.832,26.88,26.94,27.05,26.51,1701320400000,8619
671543.0,27.1373,26.91,27.22,27.32,26.77,1701406800000,11371
868530.0,26.4801,27.19,26.24,27.25,26.1875,1701666000000,11818
1000864.0,26.0513,26.21,26.17,26.21,25.79,1701752400000,12366
843341.0,26.2909,26.18,26.28,26.46,26.1,1701838800000,7828
824822.0,26.4001,26.46,26.34,26.71,26.21,1701925200000,9591
570912.0,26.441,26.28,26.52,26.63,26.21,1702011600000,9313
745457.0,26.713,26.48,26.64,26.95,26.36,1702270800000,12777
4858886.0,27.0612,27.7,27.03,28.03,26.68,1702357200000,36569
2211179.0,27.4905,27.27,27.6,27.995,26.83,1702443600000,20852
1807128.0,28.2316,27.95,28.18,28.57,27.61,1702530000000,18803
2416818.0,27.6711,28.07,27.89,28.29,27.13,1702616400000,19531
1175581.0,27.5673,27.93,27.62,27.99,27.27,1702875600000,10831
1077855.0,28.1761,27.66,28.31,28.34,27.62,1702962000000,13360
