v,vw,o,c,h,l,t,n
1887563.0,46.6884,45.75,46.69,47.16,45.75,1692936000000,25076
1211782.0,46.8788,46.8,46.79,47.09,46.58,1693195200000,19561
1656049.0,47.2487,46.56,47.33,47.51,46.23,1693281600000,24684
1570724.0,47.8632,47.39,47.86,48.09,47.35,1693368000000,23210
3308771.0,48.2101,48.1,48.2,48.78,47.86,1693454400000,24308
1415741.0,48.2475,48.71,48.19,48.96,47.91,1693540800000,23203
1508511.0,47.7687,47.63,47.82,48.08,47.24,1693886400000,23679
1489035.0,47.9516,47.1,48.16,48.32,47.06,1693972800000,25344
1694929.0,48.0992,47.65,48.35,48.37,47.39,1694059200000,27343
1469996.0,47.6935,48.44,47.36,48.69,47.34,1694145600000,22445
1872594.0,48.2558,47.62,48.5,48.53,47.43,1694404800000,29606
1700275.0,47.8263,47.86,47.5,48.48,47.48,1694491200000,24870
2200315.0,47.8063,47.55,47.67,48.25,47.43,1694577600000,32264
3123166.0,47.2767,47.78,47.14,47.845,47.0,1694664000000,37215
8814235.0,46.3776,46.87,46.42,47.1,45.86,1694750400000,39255
2235942.0,46.9568,46.21,46.91,47.3,46.17,1695009600000,25269
2502680.0,47.2044,46.92,47.4,47.55,46.53,1695096000000,26890
3377626.0,46.7495,47.28,46.25,47.465,46.145,1695182400000,26367
2871128.0,46.6076,46.53,46.42,47.08,46.3401,1695268800000,35674
2172683.0,46.6868,46.76,46.66,47.02,46.18,1695355200000,23569
2226327.0,46.8971,46.82,47.08,47.22,46.48,1695614400000,24289
1790143.0,45.7953,46.81,45.59,47.0,45.46,1695700800000,25914
1351547.0,45.9952,45.85,46.21,46.405,45.535,1695787200000,24079
1327105.0,46.6426,45.93,46.68,47.13,45.69,1695873600000,17626
2006448.0,46.8222,47.34,46.73,47.64,46.58,1695960000000,27318
1150105.0,46.9397,46.68,46.93,47.43,46.6,1696219200000,18628
1518065.0,45.7514,46.36,45.78,46.57,45.445,1696305600000,23482
1848013.0,46.4697,45.81,46.68,46.8,45.8,1696392000000,24357
1517412.0,46.752,46.54,47.02,47.12,45.98,1696478400000,19005
1473401.0,48.2664,46.75,48.33,48.7,46.64,1696564800000,22554
947870.0,48.3866,47.7,48.4,48.72,47.5201,1696824000000,15262
1400680.0,48.8159,48.43,48.65,49.24,48.29,1696910400000,22053
1485799.0,48.1627,48.87,48.18,48.89,47.86,1696996800000,20447
1719849.0,48.2821,49.67,47.75,49.9,47.4,1697083200000,25548
1061579.0,47.1703,47.72,47.09,47.92,46.78,1697169600000,17633
1506701.0,48.2642,47.25,48.33,48.74,47.17,1697428800000,22758
1940663.0,48.8329,47.9,48.73,49.38,47.731,1697515200000,23830
1075656.0,47.9639,48.43,47.81,48.54,47.785,1697601600000,18198
1205648.0,47.7463,48.0,47.6,48.35,47.36,1697688000000,18107
1278326.0,46.3202,47.32,46.32,47.56,45.83,1697774400000,19958
1619207.0,46.4585,46.52,46.4,47.03,45.9,1698033600000,21854
1618095.0,47.2666,47.08,47.37,47.53,46.735,1698120000000,24389
2449363.0,45.3749,46.95,44.58,47.1,44.56,1698206400000,32031
2877793.0,44.1569,44.74,44.1,45.325,43.68,1698292800000,27849
1707677.0,43.9206,44.15,43.77,44.44,43.29,1698379200000,25947
2101943.0,44.0886,43.99,43.97,44.56,43.53,1698638400000,27918
1456142.0,44.7258,43.98,44.71,45.105,43.795,1698724800000,21680
4427070.0,44.1974,44.56,44.4,44.9299,43.67,1698811200000,49298
4493787.0,45.9152,48.01,45.58,48.7,44.24,1698897600000,50512
2870541.0,47.6483,46.25,47.66,48.56,46.25,1698984000000,36997
2149459.0,47.2992,47.85,47.28,48.0,46.93,1699246800000,28794
8142492.0,48.5136,47.53,48.77,49.43,47.32,1699333200000,72991
3387580.0,49.2473,49.0,49.35,49.61,48.74,1699419600000,33728
3610198.0,49.6655,48.93,49.35,50.24,48.48,1699506000000,39884
3449946.0,50.3681,49.52,50.51,50.815,49.34,1699592400000,35678
2532189.0,51.1915,50.55,51.4,51.53,50.295,1699851600000,35770
2991217.0,52.3837,52.32,52.54,52.6,51.89,1699938000000,36191
6783413.0,51.0597,50.8,50.96,51.605,50.555,1700024400000,70354
3679969.0,50.8806,51.0,51.08,51.11,50.333,1700110800000,44468
2119394.0,51.3049,50.96,51.2,51.59,50.865,1700197200000,25638
2228800.0,51.8025,50.87,51.76,52.09,50.75,1700456400000,31495
2214717.0,52.0048,51.21,52.26,52.28,51.01,1700542800000,30560
2077154.0,52.1633,52.45,51.92,52.78,51.92,1700629200000,22593
516638.0,52.1615,51.71,52.21,52.38,51.6072,1700802000000,6970
1766905.0,52.0963,51.99,52.05,52.31,51.72,1701061200000,22190
1635507.0,52.2168,52.0,52.25,52.54,51.885,1701147600000,21393
3002146.0,53.2703,53.0,53.43,53.83,52.785,1701234000000,28148
2346938.0,53.434,53.63,53.55,54.02,52.81,1701320400000,19750
2971847.0,54.3423,53.46,54.82,54.86,53.25,1701406800000,38805
2861041.0,54.7327,54.47,54.73,55.18,54.18,1701666000000,34254
1223564.0,54.2987,54.41,54.46,54.71,53.86,1701752400000,19305
1953252.0,54.5119,54.45,54.19,54.93,54.17,1701838800000,26134
1894843.0,53.906,53.91,53.94,54.32,53.69,1701925200000,23376
2036343.0,54.0138,53.59,54.13,54.17,53.45,1702011600000,19784
1772372.0,54.477,53.93,54.52,54.83,53.71,1702270800000,24772
2181579.0,54.8128,54.48,54.74,55.15,54.055,1702357200000,25412
2751864.0,54.5361,54.98,54.65,55.161,53.85,1702443600000,30125
3162968.0,54.467,54.69,54.63,55.45,53.59,1702530000000,29203
3571410.0,54.5936,54.7,54.62,54.89,54.14,1702616400000,26423
2806098.0,55.2031,54.55,55.53,55.57,54.34,1702875600000,31515
2025893.0,55.3178,55.77,55.18,56.1799,54.95,1702962000000,23567
2104550.0,54.3325,54.71,54.07,54.86,53.99,1703048400000,28511
1396774.0,54.8347,54.56,55.23,55.28,54.155,1703134800000,22692
3046104.0,55.3126,55.33,55.37,55.67,54.87,1703221200000,19123
1895362.0,55.6736,55.41,55.85,55.89,55.176,1703566800000,16904
888150.0,55.4787,55.9,55.39,56.11,55.33,1703653200000,14619
1103553.0,55.4085,55.42,55.37,55.6,55.12,1703739600000,14213
1386975.0,54.816,55.25,54.69,55.41,54.57,1703826000000,20096
2138570.0,52.7691,54.11,52.8,54.11,52.11,1704171600000,29978
2273369.0,51.6952,52.245,51.64,52.2975,51.4901,1704258000000,28267
2378240.0,51.633,51.5,51.66,51.94,51.04,1704344400000,25078
3058117.0,51.7891,51.98,51.75,52.48,51.41,1704430800000,23283
1928363.0,53.4265,52.33,53.75,53.77,52.33,1704690000000,29815
1502040.0,53.7887,53.4,53.8,54.07,53.24,1704776400000,22394
1672804.0,54.528,54.08,54.87,54.98,53.59,1704862800000,27304
2826046.0,55.8125,55.1,56.35,56.36,54.78,1704949200000,35017
1921761.0,56.317,56.49,56.25,56.9,56.09,1705035600000,23661
1570818.0,55.8835,56.18,55.78,56.82,55.39,1705381200000,24418
1594169.0,55.3016,55.25,55.67,55.68,54.12,1705467600000,21240
2222648.0,56.6691,56.47,57.05,57.11,55.81,1705554000000,25597
2599332.0,57.6198,57.38,57.9,57.94,56.94,1705640400000,27460
2115339.0,58.4176,58.7,58.29,59.18,58.01,1705899600000,27463
1575601.0,58.1454,58.29,58.24,58.5,57.9,1705986000000,22414
2995418.0,58.7522,58.78,58.65,59.3812,58.38,1706072400000,31759
2012015.0,58.3636,58.94,58.19,59.01,57.86,1706158800000,25275
1999044.0,58.2145,58.04,58.26,58.5,57.62,1706245200000,17473
2824583.0,59.3747,58.53,59.83,59.84,58.53,1706504400000,38105
2131603.0,59.4437,59.9,59.35,59.96,59.23,1706590800000,26535
2242343.0,57.4384,58.47,57.0,58.61,56.96,1706677200000,29509
1938143.0,58.1104,57.36,58.3,58.53,57.36,1706763600000,21590
3990474.0,60.5307,59.04,60.7,61.325,58.99,1706850000000,47568
2651579.0,59.779,61.23,60.03,61.41,58.91,1707109200000,32331
2060414.0,59.5984,60.55,59.58,60.76,58.8603,1707195600000,28262
3110949.0,60.6454,59.9,60.65,61.0,59.58,1707282000000,36545
12025321.0,56.2503,54.495,56.07,57.12,54.13,1707368400000,101736
5311924.0,54.0961,56.62,53.8,57.335,53.22,1707454800000,66113
7102151.0,52.8392,53.0,52.42,53.52,52.38,1707714000000,63227
5536302.0,51.8597,50.7,52.06,52.49,50.53,1707800400000,68635
4334999.0,52.7424,52.5,52.76,53.2,52.24,1707886800000,48292
5437426.0,52.1133,53.04,52.09,53.04,51.58,1707973200000,52225
3890724.0,51.5627,52.4,51.09,52.74,51.07,1708059600000,45603
4252880.0,50.2072,50.69,50.26,50.85,49.92,1708405200000,54665
2562267.0,49.4126,49.83,49.54,49.98,49.07,1708491600000,30778
6012733.0,50.0352,50.63,49.56,50.91,49.45,1708578000000,52818
3713396.0,49.9624,49.78,50.01,50.43,49.68,1708664400000,43533
3857983.0,50.1073,50.25,49.53,50.78,49.5,1708923600000,45437
5579492.0,49.0786,49.785,48.97,50.0999,48.67,1709010000000,58940
3948355.0,49.338,48.87,49.41,49.73,48.72,1709096400000,37603
4975552.0,49.5246,49.49,49.55,49.8,49.07,1709182800000,35391
3429420.0,49.1511,49.38,49.05,49.49,48.86,1709269200000,39092
3543775.0,48.9415,49.32,48.9,49.4,48.7,1709528400000,40223
4185383.0,47.3031,48.26,47.19,48.5,46.93,1709614800000,53759
5162220.0,46.6161,47.99,46.32,48.02,46.3,1709701200000,57462
10951343.0,46.7093,46.75,46.85,47.38,46.4,1709787600000,61479
4260073.0,46.7857,47.0,46.8,47.22,46.45,1709874000000,41717
4087718.0,46.3016,46.33,46.22,46.9155,46.08,1710129600000,45174
5253001.0,46.8127,46.6,46.97,47.26,46.09,1710216000000,45792
3516518.0,46.8124,46.93,46.7,47.09,46.37,1710302400000,36976
5363741.0,46.4518,46.69,46.9,46.92,45.8,1710388800000,45672
7812327.0,45.7837,46.69,45.61,46.73,45.45,1710475200000,49137
3492778.0,45.7319,46.22,45.52,46.46,45.48,1710734400000,37583
3839039.0,46.3306,45.25,46.49,46.895,45.1708,1710820800000,35557
2287296.0,46.4657,46.66,46.68,46.87,45.83,1710907200000,29238
2954378.0,46.5963,47.2,46.44,47.4,46.265,1710993600000,31699
2370338.0,46.3582,46.45,46.33,46.69,45.95,1711080000000,25786
2259777.0,46.158,46.05,46.16,46.48,45.9,1711339200000,26347
3106882.0,46.0825,46.38,46.01,46.64,45.72,1711425600000,30656
2718877.0,46.0469,46.48,45.94,46.65,45.825,1711512000000,23645
3321589.0,46.4621,46.08,46.44,46.86,46.03,1711598400000,30094
2566477.0,45.688,45.78,45.74,46.29,45.31,1711944000000,29779
2372402.0,45.3524,45.11,45.45,45.5,44.92,1712030400000,22568
2766081.0,45.2071,45.22,45.01,45.77,44.87,1712116800000,25172
4484426.0,46.4487,45.5,45.97,47.12,45.495,1712203200000,44941
2923776.0,46.1032,45.74,45.98,46.52,45.6,1712289600000,33724
4497409.0,47.0316,46.21,47.09,47.43,45.96,1712548800000,43636
3904975.0,47.405,47.39,47.73,47.73,46.97,1712635200000,41113
3095546.0,47.299,47.0,47.45,47.69,46.98,1712721600000,35841
2242330.0,47.6216,47.88,47.53,48.06,47.4,1712808000000,31192
1830624.0,46.2255,47.0,45.85,47.15,45.83,1712894400000,23528
3000761.0,45.5025,45.91,44.94,46.24,44.87,1713153600000,33734
2173657.0,44.4539,44.82,44.52,44.8395,43.97,1713240000000,30598
3033821.0,44.6291,44.6,44.43,45.23,44.42,1713326400000,24432
5427985.0,46.2294,46.14,46.26,46.7499,45.5,1713412800000,47054
2796051.0,45.4689,45.89,45.4,46.14,45.17,1713499200000,34141
1572072.0,45.4763,45.73,45.54,45.84,45.12,1713758400000,24757
6432592.0,46.3041,45.73,46.25,46.83,45.64,1713844800000,43212
2023278.0,46.4265,46.21,46.74,46.82,45.78,1713931200000,22368
2441495.0,46.4784,46.04,46.6,46.82,45.7632,1714017600000,29407
1895705.0,47.2123,47.36,47.1,47.65,47.02,1714104000000,27226
1413433.0,46.5842,47.26,46.51,47.38,46.31,1714363200000,19162
2268612.0,45.6782,46.05,45.31,46.48,45.3,1714449600000,25371
1978125.0,45.5348,45.68,45.58,46.38,44.79,1714536000000,28314
6355177.0,45.7779,45.96,45.84,46.0,45.127,1714622400000,26926
8476335.0,45.7869,46.34,45.79,46.46,45.44,1714708800000,21521
3487454.0,47.0307,46.1,47.2,47.27,45.95,1714968000000,26770
3417953.0,46.8154,46.48,46.76,47.38,46.0,1715054400000,30455
2001085.0,46.0272,46.44,46.07,46.6,45.8,1715140800000,30455
2157586.0,46.3512,46.01,46.42,46.61,45.96,1715227200000,29816
1902264.0,46.2503,46.65,46.21,46.79,46.05,1715313600000,23647
3499480.0,46.1929,46.44,45.92,46.725,45.91,1715572800000,35251
5842152.0,46.2801,45.7,46.43,46.46,45.645,1715659200000,52511
11021158.0,47.5104,49.45,47.75,49.67,45.9,1715745600000,94041
10353750.0,48.8456,49.65,48.47,49.75,47.9,1715832000000,81797
3850361.0,48.0867,48.23,48.1,49.015,47.7,1715918400000,38809
2690221.0,47.9302,47.92,48.36,48.41,47.44,1716177600000,34282
1789380.0,48.1161,48.25,48.29,48.425,47.58,1716264000000,25649
2098093.0,47.89,48.12,47.76,48.38,47.53,1716350400000,27079
