v,vw,o,c,h,l,t,n
475293.0,54.178,54.24,54.18,54.88,53.7,1692936000000,9789
435541.0,54.7794,54.28,54.81,55.28,54.23,1693195200000,7918
465949.0,55.1127,55.0,55.08,55.51,54.605,1693281600000,10352
611611.0,54.9891,54.8,54.96,55.5099,54.66,1693368000000,11956
584225.0,55.4343,55.29,55.33,55.8575,55.105,1693454400000,11946
429633.0,55.9042,55.56,55.76,56.19,55.54,1693540800000,9121
614611.0,54.6904,55.58,54.48,55.58,54.3,1693886400000,13775
510527.0,54.068,54.5,54.04,54.64,53.86,1693972800000,11371
601749.0,53.747,53.7,53.98,54.19,53.11,1694059200000,11152
489821.0,54.2196,53.87,54.11,54.71,53.72,1694145600000,10832
923909.0,52.9688,54.38,52.55,54.63,52.05,1694404800000,19278
455257.0,52.8563,52.41,52.69,53.49,52.17,1694491200000,11407
694106.0,52.3949,52.64,52.59,52.9,51.86,1694577600000,15148
893420.0,53.2128,53.28,53.05,53.89,52.99,1694664000000,15877
1323427.0,52.9035,52.86,52.86,53.17,52.64,1694750400000,13101
576709.0,52.7207,52.56,52.7,53.1,52.0,1695009600000,12219
720778.0,52.9894,52.7,53.54,53.57,52.04,1695096000000,14024
637811.0,53.5198,53.97,53.07,54.0,53.06,1695182400000,14239
621460.0,51.2618,52.57,51.25,52.5841,50.71,1695268800000,12611
580765.0,50.4809,51.52,50.31,51.5986,50.05,1695355200000,13615
539640.0,50.0347,50.03,50.07,50.52,49.54,1695614400000,12130
557779.0,49.9405,49.43,50.0,50.28,49.43,1695700800000,11991
392218.0,49.9348,50.45,49.82,50.93,49.37,1695787200000,9007
573122.0,49.9622,49.75,49.94,50.4,49.3,1695873600000,10654
513732.0,50.6219,50.25,50.39,51.54,50.23,1695960000000,7403
463683.0,50.1916,50.41,50.35,50.7,49.59,1696219200000,9117
615505.0,49.0838,49.97,48.98,50.415,48.51,1696305600000,13288
1005693.0,48.6011,49.16,48.61,49.23,48.21,1696392000000,11911
