v,vw,o,c,h,l,t,n
1814618.0,27.2257,27.05,27.29,27.42,26.87,1692936000000,19565
1712074.0,27.6161,27.36,27.65,27.73,27.36,1693195200000,22387
2027782.0,27.8537,27.65,27.89,27.95,27.605,1693281600000,19835
1858115.0,27.7018,27.79,27.57,28.025,27.51,1693368000000,24428
3680433.0,27.8395,27.68,27.79,28.0,27.68,1693454400000,27353
2056975.0,27.8941,28.07,27.86,28.235,27.67,1693540800000,22138
2376253.0,27.6571,27.62,27.62,27.898,27.44,1693886400000,32320
2250255.0,27.5233,27.51,27.57,27.72,27.405,1693972800000,29575
4360783.0,27.8625,27.45,27.9,28.07,27.38,1694059200000,35956
1954371.0,27.844,27.9,27.88,27.975,27.665,1694145600000,24343
3485421.0,28.0417,28.0,27.96,28.48,27.8,1694404800000,37476
1975327.0,27.6878,27.67,27.56,27.9,27.45,1694491200000,27914
2173623.0,27.5694,27.58,27.61,27.66,27.31,1694577600000,26234
2074145.0,27.5588,27.67,27.58,27.869,27.4,1694664000000,27145
6586165.0,26.9847,27.46,26.95,27.545,26.7701,1694750400000,27463
2916883.0,26.5705,26.37,26.57,26.75,26.3,1695009600000,29204
2658114.0,26.5188,26.51,26.51,26.85,26.4,1695096000000,26040
1552392.0,26.8307,26.54,26.68,27.14,26.505,1695182400000,19214
2073793.0,26.7286,26.51,26.66,26.91,26.4,1695268800000,22922
2144146.0,26.8985,26.75,26.89,27.095,26.72,1695355200000,21538
1656693.0,27.1951,26.89,27.24,27.365,26.865,1695614400000,20533
1703022.0,26.9158,27.14,26.9,27.23,26.765,1695700800000,20788
2710295.0,27.1769,27.0,27.12,27.39,26.99,1695787200000,24058
1601335.0,27.1837,27.03,27.23,27.395,26.805,1695873600000,19329
1780171.0,27.352,27.48,27.23,27.615,27.195,1695960000000,20151
1475362.0,27.2897,27.22,27.3,27.415,27.12,1696219200000,21127
1910753.0,26.9368,27.2,26.79,27.49,26.76,1696305600000,21357
2109603.0,27.0401,26.83,27.04,27.177,26.8,1696392000000,23552
2326324.0,26.9532,26.96,26.91,27.13,26.675,1696478400000,22312
1565739.0,27.4938,26.73,27.63,27.73,26.73,1696564800000,19383
1709123.0,27.7945,27.5,27.91,27.915,27.46,1696824000000,19240
2993893.0,28.059,27.92,27.93,28.28,27.85,1696910400000,25649
2593394.0,28.1262,28.01,28.22,28.32,27.905,1696996800000,25851
2164030.0,28.0821,28.29,28.01,28.29,27.89,1697083200000,22473
1964284.0,27.7009,27.98,27.64,28.06,27.435,1697169600000,22152
2418689.0,27.9366,27.77,27.78,28.27,27.75,1697428800000,23355
2891213.0,27.5578,27.51,27.72,27.77,27.02,1697515200000,32069
3077738.0,27.7255,27.62,27.62,28.085,27.6,1697601600000,24433
1832231.0,27.4872,27.66,27.32,27.9,27.3,1697688000000,19454
2465920.0,26.7865,27.24,26.69,27.37,26.62,1697774400000,23955
2070433.0,26.5857,26.59,26.53,26.83,26.38,1698033600000,23485
2175620.0,27.172,26.75,27.31,27.34,26.75,1698120000000,23208
2033341.0,26.5284,27.19,26.31,27.28,26.27,1698206400000,23256
2447565.0,26.3734,26.35,26.37,26.73,26.16,1698292800000,30858
2076177.0,26.0489,26.49,25.94,26.635,25.78,1698379200000,28580
2295701.0,26.0882,26.09,26.11,26.235,25.91,1698638400000,25632
2799519.0,26.2706,26.14,26.3,26.525,26.03,1698724800000,27519
2548508.0,26.1501,26.37,26.16,26.52,25.9,1698811200000,29774
3490562.0,26.4758,26.5,26.43,26.685,26.19,1698897600000,35475
7253089.0,25.6507,25.38,26.0,26.0375,24.28,1698984000000,68614
2894138.0,25.6329,25.98,25.77,26.04,25.315,1699246800000,30501
4177135.0,26.0359,25.87,25.89,26.505,25.83,1699333200000,38907
3433528.0,26.1718,25.89,26.13,26.375,25.7876,1699419600000,39127
3449942.0,26.3257,26.23,26.25,26.67,25.99,1699506000000,34726
3453064.0,26.4461,26.14,26.61,26.61,25.9,1699592400000,26799
3662711.0,26.9239,26.49,27.03,27.185,26.335,1699851600000,37001
2849945.0,27.2867,27.45,27.4,27.54,27.035,1699938000000,27138
3328687.0,27.606,27.5,27.54,27.835,27.44,1700024400000,30580
5027363.0,26.5917,27.0,26.46,27.18,26.245,1700110800000,46567
3418208.0,26.9555,26.54,27.14,27.14,26.39,1700197200000,34702
3121246.0,27.5596,27.12,27.7,27.785,27.05,1700456400000,27519
3095709.0,27.9986,27.7,27.93,28.24,27.66,1700542800000,31954
2480914.0,28.2519,28.1,28.15,28.435,27.99,1700629200000,25569
1319118.0,28.4916,28.15,28.53,28.62,28.15,1700802000000,15976
2763055.0,28.4265,28.4,28.35,28.695,28.255,1701061200000,25239
2507056.0,28.1537,28.33,28.12,28.43,28.055,1701147600000,24418
2634853.0,28.1982,28.29,28.08,28.67,28.07,1701234000000,27648
8075429.0,28.1577,28.1,28.18,28.43,27.82,1701320400000,33184
3094050.0,28.5963,28.22,28.78,28.795,27.96,1701406800000,32915
2589339.0,28.336,28.61,28.31,28.74,28.17,1701666000000,30871
2264838.0,28.2837,28.19,28.33,28.48,28.045,1701752400000,27357
3189237.0,27.7905,28.39,27.59,28.42,27.59,1701838800000,35902
2198011.0,27.6257,27.56,27.7,27.8,27.405,1701925200000,28786
2916882.0,27.5429,27.62,27.59,27.89,27.42,1702011600000,27007
3503883.0,27.8858,27.53,27.94,27.97,27.51,1702270800000,25678
2622031.0,28.468,27.9,28.72,28.72,27.86,1702357200000,24408
3058454.0,28.85,28.85,28.99,29.0733,28.47,1702443600000,29272
4306775.0,28.8037,29.0,28.94,29.39,28.295,1702530000000,36326
5655835.0,29.4772,29.03,29.62,29.705,28.87,1702616400000,34085
2735330.0,29.8697,29.755,29.94,30.05,29.5,1702875600000,29187
2750766.0,30.053,30.0,30.11,30.305,29.705,1702962000000,29140
2392684.0,30.1233,29.97,29.79,30.5,29.77,1703048400000,22659
2096116.0,29.9192,30.02,29.99,30.13,29.67,1703134800000,20971
