v,vw,o,c,h,l,t,n
1423490.0,34.1836,34.64,34.13,35.0,33.75,1692936000000,21916
1632455.0,34.932,34.5,34.9,35.195,34.32,1693195200000,19593
1840099.0,35.3612,34.91,35.44,35.71,34.44,1693281600000,30009
1922440.0,35.0857,35.45,34.99,35.58,34.88,1693368000000,27532
2110019.0,35.4257,35.08,35.5,35.54,34.86,1693454400000,22826
2812998.0,36.2981,35.76,36.44,36.6,35.76,1693540800000,35184
2025142.0,36.4843,36.08,36.13,37.01,36.08,1693886400000,32652
2945622.0,34.8658,35.6,34.82,35.94,34.22,1693972800000,40387
2616412.0,34.0286,34.53,33.86,35.06,33.71,1694059200000,34227
4094845.0,34.3376,34.03,34.92,34.95,32.935,1694145600000,43660
2319700.0,35.0256,35.12,34.73,35.68,34.61,1694404800000,31942
5495027.0,36.9815,36.11,37.09,37.63,35.89,1694491200000,62779
4247164.0,35.8464,37.41,36.13,37.41,35.35,1694577600000,60418
2563455.0,36.9742,36.71,37.08,37.21,36.34,1694664000000,35821
5451238.0,36.9038,36.72,36.92,37.27,36.45,1694750400000,35506
1551097.0,36.2439,36.8,36.18,37.0,36.03,1695009600000,22981
2062716.0,35.8636,36.43,35.89,36.62,35.47,1695096000000,28630
1847212.0,35.7763,36.14,35.3,36.68,35.28,1695182400000,27052
3055268.0,34.4054,35.03,34.16,35.22,34.085,1695268800000,42212
2364027.0,34.1462,34.28,34.1,34.52,33.645,1695355200000,28564
1370575.0,34.2962,33.77,34.58,34.6,33.64,1695614400000,18706
1586152.0,34.1129,33.84,33.99,34.7,33.84,1695700800000,24920
3779280.0,33.4204,33.42,33.17,34.06,33.11,1695787200000,42846
2233495.0,33.6716,33.18,33.95,34.38,32.54,1695873600000,33180
2926878.0,35.0564,34.72,34.89,35.74,34.39,1695960000000,34683
2731689.0,33.6803,34.89,33.49,35.21,33.215,1696219200000,36182
2789792.0,32.7225,33.22,32.92,33.35,32.25,1696305600000,32598
2687455.0,32.9558,33.12,33.33,33.42,32.2401,1696392000000,36145
5142732.0,33.2619,33.25,33.4,33.71,32.83,1696478400000,51294
3569127.0,33.5199,32.67,33.69,34.14,32.435,1696564800000,42412
2862720.0,33.7981,33.3,33.97,34.23,33.245,1696824000000,29285
3430257.0,35.0585,34.46,35.12,35.46,34.3,1696910400000,41972
2827266.0,35.5702,35.24,35.65,36.02,35.11,1696996800000,36213
2396246.0,35.0532,35.63,35.2,35.65,34.52,1697083200000,31644
2202600.0,34.7669,35.69,34.57,35.8557,34.33,1697169600000,28161
2388573.0,35.677,35.09,35.92,36.01,34.69,1697428800000,30876
4232848.0,36.6592,35.53,36.74,37.19,35.5044,1697515200000,39753
3606505.0,35.8008,36.33,35.69,36.61,35.51,1697601600000,40006
8547896.0,33.3483,33.98,32.24,34.45,32.22,1697688000000,89042
6615141.0,30.3777,32.0,29.96,32.1,29.62,1697774400000,75819
4626184.0,30.2263,29.64,30.05,30.87,29.51,1698033600000,57356
2592640.0,29.8604,30.13,29.86,30.46,29.33,1698120000000,34556
2713325.0,29.4338,29.51,29.63,29.97,28.9,1698206400000,35638
4151701.0,30.4757,29.56,30.45,30.86,29.56,1698292800000,38953
2498298.0,29.5186,30.59,29.45,30.67,28.98,1698379200000,30705
2837137.0,29.9004,29.84,29.98,30.18,29.32,1698638400000,40179
2387425.0,30.6682,30.08,30.85,30.975,29.78,1698724800000,31262
2261807.0,30.78,30.74,31.02,31.13,30.33,1698811200000,28093
3026788.0,32.9589,31.63,33.23,33.355,31.63,1698897600000,40582
2599568.0,34.7233,34.39,34.76,35.08,34.28,1698984000000,38116
1551912.0,34.2357,34.87,34.18,35.09,33.85,1699246800000,22075
1763663.0,33.9993,34.1,34.1,34.29,33.66,1699333200000,21973
1755205.0,33.6509,34.15,33.76,34.17,33.31,1699419600000,25152
1874987.0,32.9141,33.9,32.55,33.92,32.39,1699506000000,23076
1649177.0,32.706,32.96,32.92,33.15,32.18,1699592400000,25612
1240323.0,32.6793,32.64,32.71,32.89,32.24,1699851600000,19390
3270303.0,35.457,34.37,35.37,36.05,34.36,1699938000000,41073
2444356.0,36.1567,35.36,36.08,36.525,35.2534,1700024400000,33724
2217291.0,35.4794,35.95,35.71,36.0,35.06,1700110800000,31087
2136536.0,35.9159,36.25,36.07,36.47,35.4,1700197200000,25399
1590095.0,35.8429,36.17,35.78,36.17,35.56,1700456400000,25273
