v,vw,o,c,h,l,t,n
3358263.0,25.4777,25.84,25.42,26.0,25.2608,1692936000000,33599
2213271.0,25.8293,25.65,25.8,25.97,25.58,1693195200000,24028
4381301.0,26.2889,25.78,26.45,26.46,25.65,1693281600000,39940
7771876.0,26.3514,26.27,26.39,26.5,26.17,1693368000000,48398
5662609.0,26.5453,26.5,26.55,26.65,26.405,1693454400000,41091
5152555.0,27.0503,26.77,27.05,27.19,26.758,1693540800000,39573
5116330.0,27.0625,26.9,27.07,27.27,26.83,1693886400000,38196
6317438.0,26.585,26.9,26.6,27.0594,26.325,1693972800000,49992
8314350.0,26.1307,26.46,26.09,26.725,25.91,1694059200000,48406
6073593.0,26.316,26.12,26.41,26.465,25.8582,1694145600000,37219
5069804.0,26.5321,26.585,26.5,27.01,26.34,1694404800000,38873
7993292.0,27.2578,26.57,27.47,27.5581,26.51,1694491200000,60215
9180307.0,27.3229,28.2,27.25,28.39,27.0,1694577600000,73323
5508559.0,27.5144,27.49,27.52,27.9,27.32,1694664000000,47930
7629621.0,27.401,27.32,27.44,27.71,27.155,1694750400000,47563
4866311.0,27.1097,27.43,27.13,27.45,26.92,1695009600000,33951
5555564.0,26.9271,27.18,26.91,27.23,26.785,1695096000000,42550
4885280.0,26.9838,27.15,26.81,27.395,26.78,1695182400000,35604
5420759.0,26.5533,26.65,26.38,27.02,26.375,1695268800000,44323
5692107.0,25.8366,26.46,25.7,26.48,25.68,1695355200000,36969
3379006.0,25.84,25.7,25.91,25.92,25.535,1695614400000,32284
4788163.0,25.4672,25.58,25.28,25.97,25.26,1695700800000,40169
5211368.0,24.9653,25.41,24.86,25.43,24.705,1695787200000,47900
4934472.0,24.9545,24.53,25.03,25.26,24.52,1695873600000,42105
4031462.0,25.3834,25.28,25.33,25.675,25.18,1695960000000,34784
5098181.0,24.6,25.36,24.5,25.36,24.36,1696219200000,54959
4802832.0,23.9375,24.31,23.94,24.365,23.785,1696305600000,45977
3491457.0,23.87,24.01,24.02,24.08,23.58,1696392000000,36575
3979624.0,24.1858,23.9,24.31,24.37,23.78,1696478400000,36742
6454334.0,24.0346,24.06,24.17,24.36,23.56,1696564800000,56339
3596935.0,24.1901,23.99,24.34,24.435,23.86,1696824000000,37361
5157574.0,24.9995,24.6,24.99,25.235,24.6,1696910400000,47932
3358256.0,25.0252,25.06,24.99,25.45,24.825,1696996800000,33977
5517666.0,24.5883,25.05,24.5,25.075,24.305,1697083200000,48142
5178936.0,24.411,24.76,24.27,24.8975,24.17,1697169600000,41805
4784087.0,24.6297,24.64,24.69,24.8,24.225,1697428800000,42025
5028075.0,25.1854,24.47,25.31,25.475,24.47,1697515200000,44575
5349664.0,24.7673,25.03,24.64,25.185,24.56,1697601600000,48506
9930103.0,25.1334,24.75,24.92,25.585,24.51,1697688000000,89686
11661012.0,23.5874,24.9,23.29,24.98,23.22,1697774400000,96963
6052559.0,23.2344,23.23,23.02,23.6199,22.985,1698033600000,55437
6391840.0,23.0843,23.18,22.98,23.525,22.84,1698120000000,53695
5967671.0,22.8338,22.8,23.03,23.11,22.49,1698206400000,54945
5424245.0,23.5485,23.1,23.59,23.82,23.0786,1698292800000,48925
4228701.0,22.9959,23.64,22.89,23.64,22.755,1698379200000,42482
3575993.0,23.271,23.15,23.38,23.435,22.93,1698638400000,35460
4335328.0,23.612,23.39,23.71,23.83,23.165,1698724800000,37522
4281497.0,23.6084,23.65,23.65,23.825,23.37,1698811200000,42145
5017951.0,24.7862,24.06,25.05,25.08,24.02,1698897600000,48666
9013853.0,26.3498,25.8,26.46,26.67,25.65,1698984000000,74336
5087150.0,26.1255,26.45,26.12,26.6103,25.83,1699246800000,49953
4517168.0,26.0932,25.99,26.16,26.2775,25.82,1699333200000,43655
6622519.0,25.5769,26.24,25.49,26.24,25.38,1699419600000,57082
4971838.0,25.0544,25.62,24.82,25.78,24.775,1699506000000,45860
3918004.0,24.9409,24.89,25.06,25.11,24.635,1699592400000,39845
3413856.0,25.0615,24.86,25.11,25.17,24.7,1699851600000,36266
5776519.0,26.6888,25.97,26.68,27.055,25.945,1699938000000,62059
5320092.0,27.2585,26.63,27.31,27.42,26.63,1700024400000,51599
3411160.0,27.0742,27.31,27.13,27.435,26.895,1700110800000,33813
4667749.0,27.5248,27.45,27.56,27.64,27.11,1700197200000,42739
3803711.0,27.5984,27.5,27.67,27.74,27.24,1700456400000,45696
3425360.0,27.4193,27.38,27.36,27.6394,27.26,1700542800000,38450
2256566.0,27.2327,27.49,27.19,27.55,27.04,1700629200000,25914
1000828.0,27.2596,27.27,27.25,27.415,27.05,1700802000000,11922
2735665.0,27.1054,27.09,27.19,27.19,26.92,1701061200000,29201
3930191.0,27.3121,27.15,27.43,27.465,26.89,1701147600000,38157
5331281.0,28.37,27.68,28.41,28.56,27.65,1701234000000,54004
7948965.0,28.9259,28.52,28.95,29.16,28.29,1701320400000,64208
8986908.0,30.233,28.95,30.58,30.65,28.77,1701406800000,85931
6002874.0,30.469,30.3,30.66,30.825,30.1,1701666000000,60645
5290447.0,30.2218,30.53,30.11,30.585,30.015,1701752400000,53226
5015907.0,30.5984,30.49,30.26,31.15,30.192,1701838800000,48453
4949078.0,30.6879,30.4,30.81,30.8775,30.2,1701925200000,46380
5397383.0,31.234,30.99,31.25,31.51,30.72,1702011600000,55713
5505950.0,31.0186,31.1,30.89,31.2708,30.835,1702270800000,51282
5637084.0,30.6468,30.88,30.53,31.005,30.5,1702357200000,43561
6495486.0,31.782,30.55,32.35,32.42,30.47,1702443600000,58778
13105568.0,34.6686,33.24,35.14,35.15,33.195,1702530000000,113950
