v,vw,o,c,h,l,t,n
417077.0,23.8369,24.05,23.92,24.205,23.62,1692936000000,8234
230300.0,24.2611,23.96,24.37,24.44,23.96,1693195200000,5583
608129.0,25.4172,24.32,25.4,25.71,24.2,1693281600000,9810
983698.0,25.6416,25.26,25.66,25.78,25.06,1693368000000,7696
784205.0,25.8297,25.63,25.83,26.05,25.63,1693454400000,6192
482304.0,26.0265,26.02,26.02,26.27,25.64,1693540800000,7575
366526.0,25.5036,25.7,25.43,25.82,25.24,1693886400000,6490
285365.0,25.3144,25.39,25.36,25.57,25.1,1693972800000,7691
385517.0,24.36,24.79,24.3,24.79,24.205,1694059200000,7981
254594.0,24.3198,24.24,24.34,24.5,24.13,1694145600000,5872
600547.0,24.1149,24.67,24.14,24.765,23.93,1694404800000,8369
354989.0,23.8784,23.98,23.74,24.3815,23.7,1694491200000,7838
454810.0,23.8805,23.84,23.77,24.22,23.62,1694577600000,9079
409016.0,24.237,24.02,24.28,24.38,23.88,1694664000000,8872
1525148.0,23.5472,24.19,23.5,24.19,23.445,1694750400000,8641
379619.0,23.4073,23.5,23.49,23.62,23.13,1695009600000,8225
435356.0,23.3186,23.64,23.26,23.64,23.04,1695096000000,6392
186815.0,23.2959,23.42,23.09,23.61,23.06,1695182400000,4704
431038.0,22.698,22.72,22.68,22.89,22.45,1695268800000,8348
573739.0,23.6358,22.79,23.81,23.96,22.72,1695355200000,9451
418383.0,23.7201,23.58,23.78,23.9,23.39,1695614400000,7290
611240.0,23.8319,24.5,23.68,24.625,23.53,1695700800000,7803
415594.0,23.7773,23.85,23.78,24.22,23.38,1695787200000,7544
680399.0,24.3781,23.67,24.41,24.75,23.375,1695873600000,8758
569730.0,24.3909,24.72,24.35,24.73,24.14,1695960000000,8023
365968.0,24.4872,24.3,24.54,24.78,24.21,1696219200000,6107
339021.0,23.8245,24.31,23.71,24.66,23.67,1696305600000,6653
467407.0,23.937,23.76,23.88,24.2037,23.625,1696392000000,8209
308739.0,23.9151,23.92,23.97,24.15,23.65,1696478400000,6420
430868.0,24.2715,23.76,24.33,24.585,23.415,1696564800000,7604
229131.0,24.0296,24.21,24.06,24.22,23.74,1696824000000,5126
392112.0,24.4266,24.13,24.34,24.82,24.13,1696910400000,7467
664950.0,24.2481,24.41,24.23,24.67,24.07,1696996800000,7261
1034148.0,21.2292,23.81,23.58,24.29,23.37,1697083200000,13197
8024698.0,13.8103,16.91,13.1,17.48,12.66,1697169600000,60209
3547048.0,14.1008,13.26,14.51,14.68,12.91,1697428800000,31172
1775901.0,14.8788,14.35,14.82,15.24,14.28,1697515200000,23272
949184.0,14.49,14.53,14.35,15.05,14.23,1697601600000,15021
1027900.0,14.3223,14.49,14.27,14.63,14.0903,1697688000000,13154
1147804.0,13.6233,14.26,13.49,14.26,13.31,1697774400000,15265
705428.0,13.5177,13.36,13.37,13.825,13.2501,1698033600000,10842
998557.0,13.6518,13.42,13.44,13.88,13.42,1698120000000,12504
1214117.0,13.3295,13.35,13.27,13.5691,13.135,1698206400000,12866
1111442.0,13.8705,13.52,13.9,14.12,13.355,1698292800000,15425
756114.0,13.7143,13.92,13.68,14.19,13.52,1698379200000,11826
868194.0,13.4668,13.65,13.45,13.695,13.29,1698638400000,10541
749693.0,13.7301,13.46,13.7,13.9,13.37,1698724800000,10068
838011.0,13.605,13.58,13.63,13.78,13.465,1698811200000,9446
842164.0,13.6216,13.95,13.62,14.0,13.44,1698897600000,11087
862388.0,14.473,13.7,14.64,14.73,13.6504,1698984000000,12287
932251.0,15.195,14.71,15.48,15.49,14.47,1699246800000,12064
924514.0,15.4986,15.34,15.56,15.75,15.14,1699333200000,12715
371358.0,15.4554,15.67,15.49,15.77,15.265,1699419600000,6514
376662.0,15.1749,15.67,15.02,15.78,14.96,1699506000000,7368
538140.0,15.5129,15.3,15.49,15.815,15.05,1699592400000,9138
455599.0,15.2974,15.29,15.43,15.515,14.94,1699851600000,7154
2057342.0,16.1058,16.08,16.12,16.34,15.94,1699938000000,9652
517041.0,16.5129,16.15,16.46,16.73,16.14,1700024400000,8478
551728.0,16.3572,16.33,16.41,16.48,16.14,1700110800000,7832
585288.0,16.5192,16.55,16.6,16.62,16.3743,1700197200000,6822
529119.0,16.6381,16.54,16.64,16.75,16.51,1700456400000,6965
390357.0,16.3847,16.52,16.3,16.55,16.23,1700542800000,8584
298207.0,16.4022,16.5,16.37,16.74,16.315,1700629200000,6447
162291.0,16.3766,16.37,16.44,16.5,16.2422,1700802000000,3991
480771.0,16.5584,16.33,16.58,16.69,16.18,1701061200000,6824
288746.0,16.5626,16.52,16.62,16.72,16.33,1701147600000,6492
370315.0,16.8851,16.83,16.8,17.19,16.69,1701234000000,7435
475280.0,16.6,16.92,16.66,17.04,16.3909,1701320400000,8084
565356.0,16.6352,16.77,16.48,16.99,16.45,1701406800000,9450
504242.0,16.9542,16.34,17.1,17.24,16.34,1701666000000,8609
595968.0,16.929,16.92,16.99,17.055,16.62,1701752400000,9061
542778.0,17.0434,17.26,17.0,17.47,16.845,1701838800000,6756
744406.0,17.4605,17.14,17.53,17.73,16.95,1701925200000,8561
512597.0,17.557,17.42,17.51,17.9,17.42,1702011600000,6626
456707.0,17.5304,17.7,17.59,17.7,17.35,1702270800000,8124
676152.0,17.731,17.52,17.89,17.905,17.37,1702357200000,7998
756583.0,18.1023,17.84,18.2,18.41,17.685,1702443600000,9861
1325833.0,18.8409,18.49,18.84,19.02,18.46,1702530000000,11057
2515966.0,18.5958,19.04,18.54,19.05,18.53,1702616400000,8065
1121467.0,18.3993,18.55,18.38,18.6314,18.37,1702875600000,7287
717718.0,18.5469,18.38,18.52,18.72,18.28,1702962000000,8603
686510.0,17.9432,18.43,17.84,18.535,17.77,1703048400000,8329
478197.0,18.3567,18.28,18.36,18.51,18.12,1703134800000,6329
363015.0,18.6793,18.44,18.73,18.78,18.415,1703221200000,7203
619770.0,19.1353,18.89,19.13,19.34,18.78,1703566800000,7405
391766.0,19.1984,19.27,19.21,19.385,19.08,1703653200000,6886
305828.0,19.2943,19.16,19.36,19.37,19.06,1703739600000,4911
358681.0,19.088,19.31,18.93,19.49,18.92,1703826000000,6563
631916.0,18.3687,18.59,18.32,18.81,18.105,1704171600000,8728
614151.0,17.7846,18.21,17.64,18.22,17.5,1704258000000,10446
493244.0,17.6956,17.63,17.64,17.86,17.4264,1704344400000,8800
