v,vw,o,c,h,l,t,n
1198074.0,41.5786,41.59,41.68,41.88,41.22,1692936000000,17383
1869580.0,41.8657,41.8,41.7,42.45,41.56,1693195200000,19835
1759897.0,41.9329,41.51,42.22,42.27,41.51,1693281600000,15379
855391.0,42.2171,42.43,42.26,42.43,42.07,1693368000000,11716
1868261.0,41.8017,42.18,41.71,42.21,41.525,1693454400000,13501
1626385.0,41.5929,41.93,41.49,42.16,41.37,1693540800000,22161
3430090.0,40.7191,41.29,40.58,41.33,40.5,1693886400000,37641
2278744.0,40.3569,40.72,40.34,40.99,40.05,1693972800000,28192
2324593.0,40.6591,40.32,40.77,41.04,40.2,1694059200000,22913
1225142.0,40.631,40.84,40.49,41.06,40.44,1694145600000,14862
1553686.0,40.6842,40.45,40.86,41.015,40.24,1694404800000,20505
1875318.0,40.4145,40.71,40.64,40.71,40.04,1694491200000,20359
1648908.0,40.125,40.4,40.13,40.48,39.8,1694577600000,21309
1497039.0,40.5533,40.47,40.66,40.705,40.32,1694664000000,19644
2746449.0,41.015,40.35,41.1,41.28,40.3,1694750400000,17286
693244.0,40.3968,41.09,40.35,41.09,40.185,1695009600000,11338
849619.0,40.4665,40.45,40.41,40.68,40.23,1695096000000,12178
976434.0,40.5039,40.82,40.3,40.89,40.29,1695182400000,13925
1316842.0,39.2434,40.03,38.92,40.25,38.89,1695268800000,12692
1100431.0,38.9341,39.07,38.74,39.4,38.68,1695355200000,14837
907306.0,38.5669,38.62,38.6,38.7115,38.28,1695614400000,13496
1151279.0,38.4172,38.29,38.46,38.61,38.11,1695700800000,15131
1577161.0,38.5351,38.72,38.5,38.97,38.11,1695787200000,18973
1439205.0,38.5855,38.67,38.66,38.905,38.26,1695873600000,17185
1497939.0,38.1232,38.66,38.13,38.79,37.72,1695960000000,17321
1121525.0,37.5397,38.03,37.51,38.15,37.18,1696219200000,16347
1190717.0,36.9779,37.35,37.04,37.38,36.7593,1696305600000,15776
1948575.0,36.8582,37.27,36.93,37.345,36.52,1696392000000,18775
2177859.0,36.9042,36.9,37.08,37.09,36.52,1696478400000,26852
1377080.0,37.2367,36.85,37.46,37.49,36.49,1696564800000,15428
1329168.0,37.9351,37.32,38.01,38.19,37.31,1696824000000,16495
2031196.0,38.0572,37.94,38.14,38.28,37.735,1696910400000,19804
1724039.0,38.3675,38.43,38.43,38.69,38.06,1696996800000,17938
2335296.0,38.3313,38.28,38.38,38.74,38.04,1697083200000,21909
1468444.0,37.8231,38.58,37.8,38.65,37.57,1697169600000,18526
1054531.0,38.3119,38.06,38.3,38.605,37.74,1697428800000,13593
1806585.0,38.1923,38.07,38.23,38.52,37.89,1697515200000,22650
1080503.0,37.4267,37.92,37.24,37.98,37.24,1697601600000,13861
1571715.0,36.5329,36.93,36.17,37.32,36.15,1697688000000,19104
1988475.0,35.6285,36.06,35.53,36.25,35.38,1697774400000,22531
1918509.0,35.1396,35.22,35.02,35.53,34.76,1698033600000,22787
2522444.0,34.3371,34.73,34.24,34.82,34.06,1698120000000,34068
2448135.0,33.395,33.97,33.28,34.0,33.19,1698206400000,34155
2210546.0,34.0507,33.39,34.21,34.25,33.39,1698292800000,38350
1902125.0,34.019,34.34,33.98,34.365,33.78,1698379200000,26278
2025763.0,33.7399,33.55,34.01,34.095,33.175,1698638400000,21611
2499622.0,33.9761,34.38,34.09,34.385,33.52,1698724800000,24687
3111334.0,33.7145,34.23,33.95,34.24,33.32,1698811200000,24812
2816528.0,34.7715,34.68,34.8,34.9899,34.51,1698897600000,28006
3300935.0,36.4142,35.43,36.22,37.06,35.43,1698984000000,31705
2019302.0,35.8886,36.17,35.89,36.31,35.7001,1699246800000,21714
2967663.0,36.1287,35.95,36.01,36.45,35.58,1699333200000,27706
3279678.0,36.9821,36.91,36.99,37.34,36.62,1699419600000,32236
2800680.0,36.8525,36.97,36.6,37.52,36.44,1699506000000,25995
1925201.0,36.52,36.84,36.43,37.03,36.365,1699592400000,23071
2084048.0,36.0838,36.08,36.15,36.29,35.69,1699851600000,16739
2532903.0,38.3458,37.32,38.59,38.725,37.27,1699938000000,24580
1809565.0,39.2377,38.41,39.19,39.48,38.41,1700024400000,22358
2003653.0,39.4654,39.38,39.29,39.84,39.21,1700110800000,18235
