v,vw,o,c,h,l,t,n
345048.0,41.6417,41.98,41.75,42.02,41.1601,1692936000000,1936
402056.0,42.0668,42.01,42.03,42.3287,41.8881,1693195200000,2204
461015.0,42.4096,42.14,42.56,42.6,41.7939,1693281600000,2154
680859.0,42.8386,42.57,42.81,42.95,42.47,1693368000000,2524
653228.0,42.7999,42.91,42.73,43.0,42.64,1693454400000,2831
754198.0,43.5689,43.17,43.58,43.7099,43.17,1693540800000,2882
593817.0,42.4533,43.36,42.26,43.36,42.26,1693886400000,2450
680186.0,42.1218,42.35,42.17,42.69,41.883,1693972800000,2823
705131.0,42.0022,42.15,42.05,42.2,41.81,1694059200000,3305
359838.0,42.0738,42.12,41.99,42.22,41.84,1694145600000,1864
328826.0,42.015,42.25,41.86,42.4292,41.8054,1694404800000,1876
487454.0,41.9399,41.9,41.94,42.1212,41.8,1694491200000,2600
611676.0,41.7102,42.05,41.64,42.11,41.48,1694577600000,2145
725588.0,42.3301,42.09,42.43,42.44,41.98,1694664000000,3588
647998.0,41.8074,42.31,41.79,42.31,41.51,1694750400000,2376
455841.0,41.8037,41.94,41.75,41.9894,41.7101,1695009600000,2317
647985.0,41.726,41.87,41.69,41.99,41.5688,1695096000000,2609
562403.0,41.8067,41.94,41.4,42.1491,41.39,1695182400000,2590
658134.0,41.0581,41.07,41.01,41.2539,40.7647,1695268800000,2884
668626.0,41.0469,41.18,40.89,41.29,40.8629,1695355200000,3283
797950.0,41.1989,40.71,41.25,41.3899,40.6225,1695614400000,2615
906669.0,40.7806,40.93,40.6,41.1499,40.55,1695700800000,2846
738588.0,41.2134,40.87,41.3,41.5,40.83,1695787200000,3729
1174858.0,42.1481,41.65,42.22,42.36,41.55,1695873600000,4446
627940.0,41.9459,42.57,41.7,42.57,41.66,1695960000000,2615
1038729.0,41.3046,41.7,41.36,41.78,41.1101,1696219200000,3264
1215345.0,40.6371,41.15,40.67,41.24,40.44,1696305600000,3843
883513.0,40.4501,40.6,40.5,40.699,40.1197,1696392000000,3773
851881.0,40.2007,40.41,40.19,40.6194,39.96,1696478400000,3438
710910.0,40.3843,40.04,40.4,40.6787,39.71,1696564800000,3526
844681.0,40.8367,40.34,41.01,41.115,40.265,1696824000000,3774
970840.0,41.5727,41.12,41.51,41.7178,41.12,1696910400000,4250
991876.0,41.447,41.55,41.63,41.747,41.2501,1696996800000,3242
752215.0,40.7628,41.74,40.68,41.74,40.35,1697083200000,3189
1315470.0,40.6031,40.9,40.54,40.92,40.4133,1697169600000,3090
820805.0,40.9574,40.75,40.92,41.09,40.63,1697428800000,3065
727178.0,41.4214,40.67,41.38,41.65,40.67,1697515200000,3092
1324038.0,40.9119,41.14,40.82,41.16,40.74,1697601600000,3540
2014642.0,40.4411,40.77,40.2,40.88,40.088,1697688000000,4290
1576269.0,40.0396,40.28,39.84,40.33,39.7745,1697774400000,4300
1380475.0,39.7358,39.75,39.51,39.97,39.47,1698033600000,5970
1264281.0,39.8431,39.93,39.73,40.03,39.6027,1698120000000,4243
961818.0,39.5597,39.62,39.51,39.79,39.4,1698206400000,4425
1129062.0,39.4661,39.65,39.4,39.787,39.1698,1698292800000,4486
2076468.0,39.2924,39.5,39.26,39.5,39.0602,1698379200000,3166
1122835.0,39.4068,39.58,39.41,39.82,39.12,1698638400000,4568
2102808.0,39.5842,39.41,39.64,39.6996,39.2,1698724800000,4591
1109898.0,39.6889,39.67,40.07,40.09,39.23,1698811200000,4352
1770390.0,40.7162,40.48,40.94,40.94,40.29,1698897600000,5862
1561506.0,41.8915,41.47,41.9,42.1404,41.47,1698984000000,6297
940524.0,41.5801,41.91,41.55,41.92,41.2906,1699246800000,4523
1281962.0,41.2398,41.33,41.29,41.36,41.0,1699333200000,6093
1470405.0,40.8928,41.29,40.74,41.33,40.68,1699419600000,6534
1217313.0,40.669,41.07,40.41,41.07,40.27,1699506000000,6138
1521266.0,40.8005,40.68,41.02,41.1298,40.38,1699592400000,6456
1330070.0,40.9958,40.91,40.93,41.18,40.71,1699851600000,6571
1926948.0,42.6943,41.86,43.0,43.0078,41.86,1699938000000,9304
1862912.0,43.3404,43.06,43.14,43.76,42.91,1700024400000,8651
1969526.0,42.5232,43.05,42.48,43.0765,42.2325,1700110800000,8635
1954141.0,43.0603,42.94,43.1,43.3,42.7901,1700197200000,8949
1405003.0,43.2441,43.19,43.39,43.39,42.89,1700456400000,7553
1654960.0,43.0337,43.19,42.95,43.19,42.8401,1700542800000,5362
1592861.0,42.9792,43.04,42.99,43.215,42.79,1700629200000,7219
572257.0,43.1612,43.02,43.16,43.31,42.97,1700802000000,2323
1562648.0,43.1117,43.1,43.18,43.2,42.85,1701061200000,6474
1952494.0,42.963,43.18,42.87,43.28,42.82,1701147600000,7108
1883603.0,43.1159,43.2,42.98,43.52,42.88,1701234000000,6344
1427292.0,43.0882,43.17,43.22,43.26,42.78,1701320400000,6198
2272243.0,44.0408,43.21,44.5,44.5,43.03,1701406800000,10155
2226974.0,44.784,44.36,45.13,45.13,44.22,1701666000000,9902
2241652.0,44.5767,44.91,44.42,44.91,44.37,1701752400000,9894
2165571.0,44.6589,44.79,44.29,45.3199,44.2,1701838800000,9053
1619758.0,44.5146,44.5,44.75,44.75,44.15,1701925200000,7673
1895356.0,44.9028,44.78,45.01,45.1799,44.67,1702011600000,7633
1591723.0,45.1145,45.04,45.29,45.29,44.8,1702270800000,7827
1875914.0,44.9742,45.22,44.93,45.22,44.77,1702357200000,8124
2620882.0,45.0544,45.07,45.92,45.92,44.3101,1702443600000,11157
2958577.0,47.1118,46.67,47.44,47.55,46.54,1702530000000,13080
2951804.0,47.2497,47.62,47.2,47.63,46.946,1702616400000,12528
1890220.0,47.0146,47.42,47.01,47.4697,46.82,1702875600000,8838
2484754.0,47.9909,47.45,48.31,48.39,47.28,1702962000000,12837
2565043.0,48.2564,48.27,47.47,48.6898,47.41,1703048400000,14812
3308743.0,47.9057,48.09,48.14,48.165,47.6414,1703134800000,12931
2075574.0,48.4364,48.36,48.36,48.65,48.115,1703221200000,10472
1776426.0,48.7773,48.62,48.89,48.96,48.37,1703566800000,9787
2169111.0,48.806,48.85,48.81,49.04,48.6125,1703653200000,11430
1934315.0,48.5785,48.72,48.6,48.73,48.37,1703739600000,11270
2335056.0,48.2006,48.59,48.03,48.6438,47.9801,1703826000000,12184
2774529.0,47.8487,47.75,47.94,48.19,47.555,1704171600000,12356
3204626.0,47.2191,47.6,46.85,47.6,46.7503,1704258000000,12531
2900085.0,47.007,47.05,46.85,47.17,46.77,1704344400000,12158
2808128.0,46.9395,46.71,46.73,47.28,46.55,1704430800000,12831
2210604.0,47.0119,46.83,47.23,47.23,46.47,1704690000000,10400
2492161.0,46.7304,46.735,46.83,46.96,46.44,1704776400000,11599
2541089.0,46.7317,46.83,46.88,46.89,46.4203,1704862800000,12122
2606507.0,46.4106,46.78,46.68,46.83,46.035,1704949200000,11702
2223817.0,46.5474,47.23,46.57,47.26,46.33,1705035600000,8886
2108547.0,45.9976,46.31,45.99,46.39,45.75,1705381200000,11094
2173674.0,45.5276,45.39,45.67,45.71,45.16,1705467600000,10588
2484838.0,46.068,46.2,46.38,46.38,45.73,1705554000000,11554
2834617.0,46.2746,46.68,46.74,46.745,45.89,1705640400000,12371
2390068.0,47.3627,47.05,47.6,47.65,46.96,1705899600000,9903
2339387.0,47.2271,47.91,46.98,48.0,46.9251,1705986000000,10233
2151259.0,46.9732,47.56,46.72,47.56,46.59,1706072400000,10230
3179476.0,47.1498,47.28,47.4,47.5021,46.87,1706158800000,12853
2153744.0,47.5025,47.65,47.58,47.77,47.24,1706245200000,11019
2002847.0,47.648,47.67,47.98,48.02,47.26,1706504400000,9381
3117820.0,48.0803,47.83,48.2,48.275,47.76,1706590800000,11142
3331037.0,47.7952,48.04,47.1,48.35,47.05,1706677200000,13029
3321603.0,47.4554,47.55,47.82,47.82,46.93,1706763600000,15429
2924679.0,47.4857,47.48,47.55,47.82,47.07,1706850000000,15542
2095756.0,46.6586,47.11,46.7,47.11,46.27,1707109200000,11204
2631260.0,46.7654,46.69,46.82,47.0795,46.52,1707195600000,12962
3128351.0,46.8828,46.96,46.9,47.02,46.6659,1707282000000,13128
3165853.0,47.2325,46.96,47.57,47.58,46.729,1707368400000,13184
2263459.0,47.7191,47.77,47.92,48.01,47.26,1707454800000,10798
2746225.0,48.8015,48.08,48.82,48.99,47.986,1707714000000,14284
3520112.0,47.3384,47.53,47.2,47.8,46.83,1707800400000,16472
1977264.0,47.677,47.82,47.95,48.05,47.24,1707886800000,11281
2282504.0,48.5188,48.13,48.89,48.92,48.0496,1707973200000,13243
1816833.0,48.2103,48.5,47.95,48.6068,47.923,1708059600000,10751
2147348.0,47.3885,47.63,47.37,47.63,47.1713,1708405200000,9485
1938944.0,47.1551,47.27,47.27,47.41,46.835,1708491600000,9311
2510176.0,47.2251,47.34,47.33,47.399,46.922,1708578000000,12009
2414179.0,47.6537,47.41,47.77,47.9,47.195,1708664400000,10193
2147980.0,48.0485,47.75,48.05,48.21,47.59,1708923600000,10135
2025639.0,48.4722,48.4,48.49,48.61,48.2901,1709010000000,11358
2195491.0,48.1401,48.21,47.95,48.3999,47.86,1709096400000,10541
2429948.0,48.3315,48.55,48.43,48.7,48.12,1709182800000,12985
2987507.0,48.611,48.56,48.77,48.855,48.19,1709269200000,12113
2095665.0,48.5803,48.83,48.24,49.01,48.14,1709528400000,11635
2683073.0,47.9387,47.98,47.64,48.37,47.49,1709614800000,14944
2453659.0,47.5678,48.02,47.5,48.06,47.33,1709701200000,13207
2639644.0,47.9664,47.85,47.87,48.29,47.7734,1709787600000,12967
4565649.0,47.9579,48.24,47.59,48.495,47.3999,1709874000000,19668
4366174.0,47.1526,47.55,47.39,47.62,46.915,1710129600000,14635
2318576.0,47.355,47.47,47.37,47.61,47.07,1710216000000,11903
2410935.0,47.7021,47.44,47.7,47.909,47.381,1710302400000,10505
2632753.0,46.9791,47.55,46.95,47.59,46.6,1710388800000,12150
3326414.0,47.1825,46.89,47.48,47.4999,46.68,1710475200000,17417
1636790.0,47.3782,47.56,47.18,47.5751,47.01,1710734400000,8440
1760689.0,47.4145,47.14,47.65,47.675,47.01,1710820800000,10135
1751203.0,47.7264,47.53,48.29,48.4,47.26,1710907200000,9666
2490851.0,48.6476,48.3,48.75,48.8398,48.2481,1710993600000,12522
1936952.0,48.3739,48.71,48.2,48.83,48.17,1711080000000,10679
1611696.0,48.3544,48.28,48.17,48.63,48.16,1711339200000,7882
1843789.0,48.123,48.39,47.96,48.465,47.93,1711425600000,8877
2342595.0,48.6548,48.36,48.93,48.93,48.3,1711512000000,11432
2543190.0,49.1366,48.95,49.16,49.375,48.93,1711598400000,11350
1763742.0,48.915,49.31,48.83,49.35,48.75,1711944000000,9542
2380762.0,47.8266,48.32,47.87,48.5,47.56,1712030400000,12329
2535383.0,48.4188,47.83,48.52,48.56,47.83,1712116800000,11105
2672392.0,48.5574,48.88,48.06,49.05,47.87,1712203200000,11834
2055989.0,48.2431,48.04,48.3,48.52,47.99,1712289600000,9695
1499174.0,48.5109,48.58,48.42,48.7,48.31,1712548800000,8337
1696803.0,48.2471,48.68,48.37,48.73,47.9299,1712635200000,9344
2807788.0,47.1332,47.44,47.12,47.64,46.853,1712721600000,13841
2147083.0,47.1567,47.37,47.3,47.38,46.93,1712808000000,11308
1949385.0,46.6697,47.14,46.53,47.3,46.3,1712894400000,11174
1990692.0,46.3358,46.84,46.18,47.02,45.985,1713153600000,11049
2063598.0,45.8557,46.04,46.07,46.16,45.5,1713240000000,9313
2886266.0,45.7033,46.42,45.5,46.42,45.47,1713326400000,9650
3663928.0,45.5755,45.77,45.38,46.085,45.2,1713412800000,14780
1902616.0,45.6284,45.22,45.8,45.92,45.17,1713499200000,9830
1667218.0,46.0897,46.02,46.09,46.44,45.67,1713758400000,11305
1903670.0,46.8891,46.14,47.24,47.435,45.96,1713844800000,9782
1831456.0,46.777,47.23,46.74,47.3298,46.5144,1713931200000,9626
3400374.0,46.1324,46.23,46.44,46.489,45.72,1714017600000,13731
1752866.0,46.8484,46.72,46.85,47.09,46.616,1714104000000,10932
1212452.0,47.0827,47.07,47.18,47.2862,46.91,1714363200000,7156
1807880.0,46.2916,46.83,45.86,46.83,45.83,1714449600000,10295
1872520.0,45.7804,46.02,45.61,46.445,45.43,1714536000000,11565
2122961.0,46.1483,46.19,46.31,46.35,45.69,1714622400000,12363
2202242.0,46.4895,47.03,46.37,47.1,46.2245,1714708800000,11415
2647366.0,46.752,46.565,46.58,46.94,46.53,1714968000000,17186
1961297.0,46.8847,46.74,46.59,47.05,46.565,1715054400000,9302
1451793.0,46.2996,46.37,46.38,46.41,46.12,1715140800000,9232
1311533.0,46.6135,46.38,46.9,46.935,46.21,1715227200000,8293
1419904.0,46.481,46.9,46.48,46.95,46.26,1715313600000,8414
1594294.0,46.6825,46.79,46.51,47.0299,46.47,1715572800000,8643
1600986.0,46.8237,46.97,46.86,47.25,46.685,1715659200000,8772
1437128.0,46.9967,47.29,47.04,47.29,46.73,1715745600000,8635
1843027.0,46.7945,47.06,46.76,47.06,46.64,1715832000000,11593
1527471.0,46.3711,46.61,46.35,46.71,46.24,1715918400000,9094
984564.0,46.5454,46.41,46.44,46.71,46.3,1716177600000,7181
1084745.0,46.5165,46.39,46.69,46.69,46.275,1716264000000,7023
1847385.0,46.2612,46.53,46.2,46.54,45.94,1716350400000,10312
1221122.0,45.8223,46.31,45.81,46.35,45.56,1716436800000,6952
1251095.0,46.1618,46.08,46.34,46.34,45.96,1716523200000,6927
972318.0,46.3058,46.39,46.17,46.64,46.0337,1716868800000,5395
2003239.0,45.6274,45.84,45.55,45.85,45.485,1716955200000,10136
1376957.0,45.9491,45.75,45.96,46.15,45.65,1717041600000,8634
1060604.0,46.2309,46.17,46.63,46.63,45.9621,1717128000000,7427
1970879.0,46.4963,46.9,46.49,47.02,46.2,1717387200000,8999
1640161.0,45.5227,46.13,45.3,46.16,45.18,1717473600000,10974
2284961.0,45.5276,45.63,45.65,45.7,45.1,1717560000000,9009
1131705.0,45.3116,45.48,45.31,45.49,45.15,1717646400000,6187
1812036.0,44.9782,45.03,45.0,45.2183,44.71,1717732800000,6643
1861924.0,44.7394,44.7,44.95,44.95,44.37,1717992000000,12332
1694908.0,44.55,44.77,44.69,44.78,44.28,1718078400000,7478
1935832.0,45.5771,45.7,45.16,46.13,45.055,1718164800000,11340
1700615.0,44.5113,45.04,44.63,45.04,44.22,1718251200000,8054
1229491.0,43.8482,44.17,43.85,44.17,43.6801,1718337600000,7064
3659466.0,44.0958,43.75,44.22,44.25,43.57,1718596800000,7572
2398056.0,44.2448,44.23,44.26,44.387,44.075,1718683200000,8877
