v,vw,o,c,h,l,t,n
167124.0,28.8306,29.0,28.84,29.03,28.55,1692936000000,657
371738.0,29.1631,29.04,29.18,29.35,29.04,1693195200000,813
153739.0,29.4962,29.24,29.64,29.64,29.05,1693281600000,693
416289.0,29.6722,29.65,29.65,29.78,29.5501,1693368000000,1239
776518.0,29.7262,29.73,29.67,29.8399,29.59,1693454400000,1366
175183.0,30.1308,29.93,30.13,30.1975,29.93,1693540800000,720
126085.0,29.6379,29.99,29.42,30.0219,29.42,1693886400000,685
193545.0,29.2386,29.45,29.26,29.66,29.12,1693972800000,707
240405.0,28.9595,29.11,28.92,29.1699,28.8424,1694059200000,808
300275.0,28.9894,29.0,28.96,29.08,28.775,1694145600000,780
186197.0,28.8942,29.13,28.83,29.2,28.805,1694404800000,649
723402.0,28.9559,28.83,28.9072,29.1,28.83,1694491200000,2981
333670.0,28.6677,28.91,28.65,29.0038,28.5184,1694577600000,839
242608.0,29.0893,28.92,29.16,29.175,28.92,1694664000000,669
160066.0,28.9059,29.03,28.9,29.11,28.77,1694750400000,658
264893.0,28.8994,28.88,28.84,28.97,28.77,1695009600000,732
2120096.0,28.7944,28.88,28.82,29.0074,28.6921,1695096000000,857
244656.0,28.8532,28.93,28.53,29.0876,28.515,1695182400000,1006
787026.0,28.2521,28.36,28.1577,28.36,28.14,1695268800000,1376
187972.0,28.0564,28.15,27.94,28.226,27.93,1695355200000,736
433166.0,28.1806,27.87,28.19,28.23,27.82,1695614400000,686
627260.0,27.909,28.01,27.8055,28.17,27.78,1695700800000,1654
634648.0,28.0348,27.99,28.02,28.169,27.82,1695787200000,1536
293374.0,28.3704,28.01,28.36,28.498,28.01,1695873600000,888
479969.0,28.3251,28.58,28.23,28.58,28.18,1695960000000,1311
218600.0,27.8469,28.18,27.84,28.22,27.72,1696219200000,962
942684.0,27.3334,27.68,27.43,27.7632,27.2693,1696305600000,1290
221189.0,27.3939,27.38,27.47,27.54,27.1328,1696392000000,929
203574.0,27.4303,27.38,27.5018,27.55,27.2752,1696478400000,669
825482.0,27.8403,27.36,27.726,27.91,27.27,1696564800000,769
323746.0,28.014,27.65,27.99,28.1,27.5401,1696824000000,595
407266.0,28.3327,28.1,28.26,28.4499,28.09,1696910400000,1155
