v,vw,o,c,h,l,t,n
5563196.0,18.1171,18.11,18.18,18.275,17.86,1692936000000,23148
3514632.0,18.3059,18.29,18.3,18.3884,18.23,1693195200000,14853
4918144.0,18.7248,18.43,18.85,18.88,18.385,1693281600000,21501
4705030.0,18.7389,18.75,18.72,18.85,18.67,1693368000000,16376
8193739.0,18.5707,18.67,18.55,18.68,18.47,1693454400000,28214
7247507.0,18.1777,18.39,18.23,18.4,18.02,1693540800000,31677
7280773.0,18.1899,18.1,18.26,18.35,17.99,1693886400000,29514
6687356.0,18.1397,18.24,18.16,18.36,17.98,1693972800000,30047
5817955.0,18.1256,18.16,18.09,18.245,18.04,1694059200000,23514
5532356.0,18.2042,18.11,18.23,18.28,18.065,1694145600000,19344
5437735.0,18.6567,18.54,18.69,18.785,18.46,1694404800000,24428
7251982.0,19.1224,19.0,19.03,19.26,19.0,1694491200000,29933
5073191.0,19.0217,19.12,18.95,19.2,18.8808,1694577600000,20167
5007208.0,18.7806,18.84,18.84,18.89,18.63,1694664000000,22375
12395064.0,19.1798,18.92,19.25,19.295,18.9,1694750400000,49155
6028750.0,18.9382,18.95,18.94,19.045,18.77,1695009600000,26549
5406794.0,19.3347,19.29,19.34,19.44,19.225,1695096000000,23843
7769557.0,19.8579,19.82,19.67,20.0,19.66,1695182400000,34436
8057367.0,19.3651,19.34,19.33,19.47,19.235,1695268800000,29457
8424299.0,19.4375,19.46,19.35,19.6199,19.3,1695355200000,29752
5701052.0,19.1282,18.99,19.24,19.25,18.85,1695614400000,22706
7266392.0,18.8984,19.01,18.84,19.165,18.6622,1695700800000,28630
5251733.0,18.7448,18.84,18.81,18.91,18.585,1695787200000,24182
11694323.0,19.151,18.82,19.27,19.35,18.775,1695873600000,44363
9225534.0,19.2346,19.28,19.13,19.48,19.055,1695960000000,34151
5722927.0,18.922,19.06,18.91,19.1,18.79,1696219200000,26870
5975393.0,18.6825,18.85,18.7,18.88,18.58,1696305600000,27887
8234660.0,18.6229,18.66,18.75,18.76,18.51,1696392000000,34806
6730606.0,18.8154,18.79,18.89,18.915,18.66,1696478400000,29416
11286642.0,19.2172,18.86,19.46,19.59,18.68,1696564800000,39357
