v,vw,o,c,h,l,t,n
1946785.0,33.7826,33.76,33.75,33.95,33.625,1692936000000,21578
1484957.0,33.8804,33.96,33.75,34.26,33.74,1693195200000,19752
2015925.0,33.9216,33.79,34.04,34.05,33.61,1693281600000,20490
2362420.0,34.2971,34.14,34.39,34.42,34.03,1693368000000,22193
2107661.0,34.1408,34.43,34.09,34.43,34.055,1693454400000,16336
1760608.0,34.1844,34.24,34.18,34.37,34.025,1693540800000,20420
2196067.0,34.0328,34.24,33.87,34.69,33.87,1693886400000,24792
1975733.0,33.8989,33.82,33.96,33.985,33.72,1693972800000,20861
1958622.0,34.216,33.98,34.21,34.475,33.85,1694059200000,23715
1654657.0,33.9585,34.26,33.88,34.35,33.815,1694145600000,17195
1981009.0,34.039,34.04,34.07,34.2,33.775,1694404800000,20775
2424147.0,34.3273,34.13,34.33,34.515,34.065,1694491200000,25074
2595210.0,34.3217,34.34,34.29,34.5,34.19,1694577600000,28872
2528337.0,35.0161,34.61,35.15,35.17,34.57,1694664000000,26255
6463379.0,35.2514,34.975,35.29,35.33,34.975,1694750400000,35246
2222588.0,34.7299,35.24,34.68,35.26,34.555,1695009600000,23862
3004734.0,34.126,34.68,34.06,34.76,33.92,1695096000000,28082
2942261.0,34.0629,34.35,33.96,34.35,33.88,1695182400000,25256
2724950.0,33.3235,33.77,33.01,33.89,32.99,1695268800000,25660
3452248.0,32.8681,33.0,32.68,33.275,32.67,1695355200000,26237
2250965.0,32.465,32.5,32.5,32.64,32.31,1695614400000,23249
2601727.0,32.1128,32.25,32.0,32.4,31.92,1695700800000,24747
3843786.0,31.7902,32.13,31.7,32.3,31.39,1695787200000,26879
2794603.0,31.8093,31.84,31.76,32.11,31.66,1695873600000,26738
3776988.0,31.7429,32.23,31.69,32.41,31.44,1695960000000,29705
3722131.0,31.3195,31.93,31.29,32.0,30.92,1696219200000,33122
2733928.0,31.0457,31.06,31.07,31.32,30.845,1696305600000,27950
3163105.0,31.36,31.24,31.57,31.58,30.99,1696392000000,31307
2120232.0,31.621,31.52,31.66,31.71,31.36,1696478400000,23262
2092012.0,31.8559,31.43,31.97,32.155,31.23,1696564800000,24090
1499049.0,32.1222,31.68,32.19,32.29,31.68,1696824000000,20278
2868115.0,32.0695,32.04,31.95,32.43,31.86,1696910400000,24432
3210834.0,32.6981,32.22,32.93,32.98,32.14,1696996800000,27914
2230580.0,32.6983,32.72,32.66,32.985,32.455,1697083200000,27103
1642640.0,32.536,32.77,32.54,32.86,32.35,1697169600000,19874
1903556.0,32.6909,32.65,32.69,32.86,32.345,1697428800000,18916
2316161.0,32.7342,32.56,32.72,33.07,32.505,1697515200000,22548
1891985.0,32.2964,32.58,32.2,32.615,32.1,1697601600000,21695
4070509.0,31.887,32.12,31.56,32.41,31.525,1697688000000,28025
3200468.0,31.4546,31.69,31.19,31.87,31.18,1697774400000,28324
4009346.0,30.7182,30.86,30.6,31.08,30.435,1698033600000,38347
2915708.0,31.0107,30.66,31.11,31.15,30.65,1698120000000,29681
3324917.0,30.4813,30.83,30.32,31.02,30.29,1698206400000,28996
7448451.0,29.1389,29.5,29.05,29.74,28.49,1698292800000,60261
3664996.0,28.8854,29.22,28.8,29.29,28.65,1698379200000,32781
4295634.0,29.1928,29.38,29.27,29.63,28.895,1698638400000,36394
2888842.0,29.6175,29.39,29.69,29.77,29.23,1698724800000,25711
2114286.0,29.6604,29.7,29.75,29.855,29.34,1698811200000,24162
2661567.0,30.7583,30.2,30.78,30.93,30.2,1698897600000,27574
4023399.0,32.0163,31.19,31.97,32.27,31.19,1698984000000,41467
3656351.0,31.566,31.64,31.71,31.73,31.33,1699246800000,35319
2732409.0,31.3445,31.81,31.24,31.81,31.19,1699333200000,26191
2412653.0,31.4859,31.41,31.49,31.635,31.29,1699419600000,24497
