v,vw,o,c,h,l,t,n
169739.0,43.3471,43.03,44.5,44.5,43.03,1692936000000,179
121793.0,43.5465,43.9,43.54,43.9,43.4267,1693195200000,284
594905.0,43.3103,43.89,43.68,43.89,43.3,1693281600000,539
425778.0,42.2288,42.64,42.39,42.77,42.25,1693368000000,857
393074.0,42.2357,42.58,42.3,42.66,42.17,1693454400000,803
38873.0,42.1856,42.2,42.13,43.2399,41.97,1693540800000,415
74338.0,41.863,42.43,42.23,42.44,41.8,1693886400000,278
325971.0,41.6106,42.2056,41.82,42.2056,41.45,1693972800000,549
17393.0,42.0329,41.84,43.39,43.39,41.78,1694059200000,217
282441.0,42.1965,42.45,42.19,42.45,41.7204,1694145600000,381
184611.0,42.6067,42.59,42.485,42.79,42.28,1694404800000,277
76426.0,42.6525,42.46,42.51,42.75,42.35,1694491200000,367
296029.0,42.9296,42.65,43.0,43.0999,42.65,1694577600000,236
234849.0,43.3205,43.24,43.4,43.51,42.8038,1694664000000,299
57664.0,43.2913,43.0,43.38,43.5,43.0,1694750400000,294
215970.0,42.9657,43.12,42.93,43.295,42.71,1695009600000,376
309226.0,42.7159,43.0,42.55,43.0,42.46,1695096000000,505
183467.0,42.8406,42.62,42.71,42.95,42.505,1695182400000,418
950873.0,42.579,42.62,42.465,43.145,42.38,1695268800000,1011
60122.0,42.6271,42.02,43.39,43.57,42.02,1695355200000,290
173581.0,42.5927,42.26,42.66,42.72,42.26,1695614400000,311
225041.0,41.7763,42.75,41.99,42.75,41.71,1695700800000,378
1755640.0,39.5395,42.0,38.96,42.0,38.76,1695787200000,1110
446580.0,37.8541,39.34,37.89,39.4,37.63,1695873600000,854
451806.0,37.9564,37.55,37.83,38.6283,37.55,1695960000000,777
354266.0,35.0753,37.75,34.98,37.75,34.12,1696219200000,1223
829047.0,34.9689,35.3,35.58,35.58,34.2668,1696305600000,1181
463705.0,34.4946,35.6,34.02,36.58,34.02,1696392000000,928
370458.0,32.9189,33.96,33.38,33.97,32.82,1696478400000,727
653806.0,32.5899,33.24,33.62,33.76,32.0,1696564800000,591
3056384.0,33.1667,33.75,33.23,33.7699,32.6,1696824000000,425
159692.0,34.092,33.08,34.5,34.5,33.08,1696910400000,419
281368.0,35.1084,34.63,35.55,35.57,34.6,1696996800000,452
161405.0,35.1038,35.52,34.87,36.0,34.8671,1697083200000,680
1241288.0,36.0839,35.42,35.8,36.44,35.42,1697169600000,559
2866614.0,35.9985,35.9,36.25,36.35,35.65,1697428800000,712
647753.0,35.6227,36.25,35.725,36.25,35.5,1697515200000,278
29649.0,35.4899,36.1,35.35,36.1,35.2,1697601600000,275
49808.0,35.1788,35.75,34.98,35.85,34.8,1697688000000,455
43560.0,34.6886,34.83,34.64,34.8484,34.46,1697774400000,306
29613.0,34.4771,34.54,34.49,34.7217,34.15,1698033600000,300
552801.0,36.0432,35.53,36.0,36.39,35.33,1698120000000,600
1041602.0,36.7126,36.0,36.63,37.0,36.0,1698206400000,797
128165.0,37.422,36.65,37.25,37.65,36.65,1698292800000,404
20337.0,37.1505,37.68,36.745,37.68,36.594,1698379200000,210
38936.0,36.9845,36.59,37.52,37.52,36.5,1698638400000,435
77440.0,37.6462,37.5,37.54,37.94,37.49,1698724800000,456
195076.0,37.5344,37.79,37.85,37.98,37.3237,1698811200000,751
460025.0,38.5221,38.0,38.83,39.21,38.0,1698897600000,1692
89845.0,38.8877,39.28,38.37,39.4,38.37,1698984000000,924
429741.0,38.2148,38.02,38.07,38.4599,38.01,1699246800000,445
73658.0,38.019,38.25,38.11,38.4,37.89,1699333200000,386
38937.0,37.3467,37.81,37.31,37.81,37.0578,1699419600000,362
146548.0,36.5381,37.23,36.055,37.26,36.035,1699506000000,344
22829.0,36.1839,36.41,36.45,36.45,35.9799,1699592400000,254
100609.0,35.9039,36.45,35.94,36.45,35.69,1699851600000,558
270096.0,36.9554,36.21,37.69,37.69,36.21,1699938000000,629
281608.0,37.5344,37.3,37.16,37.83,37.16,1700024400000,355
49216.0,37.1382,37.43,37.27,37.44,36.93,1700110800000,393
29710.0,37.0816,37.4,37.4,37.4,36.89,1700197200000,536
107611.0,37.3264,37.34,37.3237,37.51,36.81,1700456400000,402
39842.0,37.493,37.6,37.61,37.81,36.99,1700542800000,431
37505.0,37.5858,37.65,37.87,37.91,37.37,1700629200000,361
32447.0,37.3815,37.62,37.64,37.64,37.26,1700802000000,241
427320.0,37.5412,37.64,37.72,37.72,37.33,1701061200000,1187
336476.0,37.9373,37.51,38.14,38.14,37.51,1701147600000,565
2528510.0,36.8795,37.5,37.11,37.599,36.83,1701234000000,560
1387226.0,36.719,37.11,37.04,37.53,36.66,1701320400000,1115
41163.0,37.2747,36.83,37.27,37.73,36.825,1701406800000,547
182614.0,37.3072,37.02,37.01,37.5,37.0,1701666000000,1399
85103.0,36.8934,37.16,36.81,37.16,36.74,1701752400000,981
226609.0,37.7251,36.98,37.835,37.86,36.98,1701838800000,303
1245036.0,37.953,37.67,37.6,38.06,37.47,1701925200000,861
41541.0,37.5572,37.6,37.41,37.77,37.3864,1702011600000,419
85347.0,37.5119,37.4,37.45,37.7999,37.31,1702270800000,314
341059.0,37.4329,37.16,37.58,37.58,36.9315,1702357200000,313
132097.0,38.7247,37.78,39.35,39.35,37.54,1702443600000,512
199635.0,39.5867,39.53,39.0013,39.97,38.96,1702530000000,659
60359.0,38.6561,39.0,37.25,39.08,37.25,1702616400000,699
280058.0,38.5145,38.59,38.69,38.69,38.25,1702875600000,404
162153.0,38.3884,38.72,38.68,38.72,38.2401,1702962000000,405
72383.0,38.4369,39.84,37.86,39.84,37.83,1703048400000,522
83735.0,37.8844,38.37,38.08,38.37,37.436,1703134800000,546
46707.0,38.0704,38.21,37.92,38.3576,37.87,1703221200000,495
83665.0,38.0323,38.0,37.96,38.21,37.78,1703566800000,679
337541.0,38.2075,38.0,38.29,38.32,38.0,1703653200000,653
70930.0,38.395,38.45,38.37,38.69,38.21,1703739600000,370
102569.0,38.2093,38.58,38.12,38.58,38.01,1703826000000,423
