v,vw,o,c,h,l,t,n
11855072.8,54.4265,54.45,54.1,54.947,53.85,1692936000000,21397
6743089.8,53.8675,53.65,53.75,54.1,53.55,1693195200000,12349
7001938.0,52.9045,53.75,52.6,53.8,52.5,1693281600000,14651
6974830.4,52.3815,52.5,52.25,52.7,52.2,1693368000000,12632
4900329.8,52.0825,52.3,52.15,52.325,51.9,1693454400000,11140
6528516.6,52.2045,51.8,52.2,52.45,51.8,1693540800000,11327
4600549.4,52.215,52.35,52.2,52.4995,52.0,1693886400000,10611
6795351.8,52.6765,52.35,52.65,52.95,52.25,1693972800000,13212
7741671.6,53.1835,53.25,53.05,53.5,52.95,1694059200000,15093
5698817.4,52.902,53.1,53.0,53.15,52.6735,1694145600000,11578
5845255.6,52.647,52.55,52.35,52.85,52.3,1694404800000,21178
5937254.8,52.7375,52.6,52.95,53.05,52.45,1694491200000,14237
8520535.0,52.808,53.0,52.8,53.15,52.55,1694577600000,17322
6693326.4,52.4765,52.55,52.35,52.875,52.25,1694664000000,12727
5974344.4,53.113,52.6,53.35,53.45,52.55,1694750400000,13230
5882014.6,53.27,53.5,53.3,53.5,53.1,1695009600000,11454
6131898.6,53.605,53.5,53.45,53.85,53.3,1695096000000,12760
5290763.4,52.808,52.55,53.45,53.4515,52.5,1695182400000,8597
9900986.0,54.1275,53.95,54.45,54.5,53.9,1695268800000,19683
5945686.0,54.193,54.2,54.5,54.55,53.9,1695355200000,13451
8640571.0,54.466,54.6,54.25,54.8,54.2,1695614400000,15536
6201146.4,54.9125,54.65,55.05,55.2,54.5505,1695700800000,13996
9123422.6,55.0495,54.9,54.95,55.5495,54.65,1695787200000,16979
9153533.2,54.681,55.15,54.5,55.25,54.175,1695873600000,15315
11985787.0,54.241,53.9,54.45,54.7,53.8,1695960000000,17229
8371242.8,54.2605,54.5,54.05,54.575,53.85,1696219200000,15579
8732324.2,54.847,54.5,55.05,55.3,54.1,1696305600000,17851
8313320.0,54.606,54.85,54.25,54.9995,54.15,1696392000000,14567
5998089.0,54.6705,54.3,54.45,55.0,54.251,1696478400000,11763
7366705.6,54.2955,54.95,53.6,55.1,53.4,1696564800000,20399
5447369.4,53.707,53.9,53.3,54.1765,53.25,1696824000000,10829
5620094.8,52.9715,53.25,53.05,53.35,52.65,1696910400000,11619
4945183.4,52.867,52.85,52.65,53.1,52.65,1696996800000,10347
7241230.0,52.689,52.6,52.85,53.25,52.35,1697083200000,14081
5543094.0,53.347,52.85,53.55,53.8,52.75,1697169600000,10860
5034496.8,53.0365,53.4,52.95,53.4,52.8,1697428800000,10431
5795036.0,53.277,53.5,53.15,53.8,52.9,1697515200000,11580
7767844.2,53.5835,53.5,53.9,54.05,53.2,1697601600000,16370
8936105.6,53.9465,53.7,54.4,54.55,53.5,1697688000000,19445
8349801.0,54.9075,54.45,55.2,55.275,54.4,1697774400000,18224
9974160.6,55.162,55.4845,55.05,55.8,54.5005,1698033600000,20679
6641724.2,54.7205,54.8,54.55,55.1,54.45,1698120000000,14822
7930655.6,55.561,55.0,55.9,56.0,54.9075,1698206400000,18393
9206434.0,56.6675,56.1,57.0,57.238,56.0,1698292800000,20728
9625283.6,56.5895,56.55,56.75,56.975,56.15,1698379200000,16318
7256084.6,56.2585,56.35,56.1,56.6,55.9,1698638400000,17392
6304851.6,56.1695,56.15,55.9,56.55,55.8,1698724800000,14651
6787569.6,55.387,55.7505,54.9,55.8,54.8,1698811200000,13652
5887325.0,54.144,54.2,54.0,54.45,53.9,1698897600000,12750
5513611.4,53.4955,53.75,53.35,53.8495,53.15,1698984000000,11838
3894828.6,53.2305,53.25,53.15,53.5,53.05,1699246800000,10066
4558227.4,52.7855,53.0,52.65,53.2,52.5,1699333200000,9267
3845546.0,52.7085,52.6,52.6,52.95,52.5,1699419600000,7802
6186637.6,52.739,52.6,53.05,53.15,52.4,1699506000000,13855
5498768.4,52.465,52.85,51.9,52.925,51.85,1699592400000,11477
3175532.2,52.0875,52.1,52.1,52.35,51.9,1699851600000,7558
4932086.6,51.0305,51.2,50.95,51.25,50.85,1699938000000,22183
4915717.2,50.8455,50.7,50.9,51.1495,50.65,1700024400000,9181
6614217.2,51.049,51.1,50.95,51.25,50.9,1700110800000,10858
4620119.8,51.0055,51.0,50.9,51.15,50.8,1700197200000,8509
2835016.2,50.59,50.95,50.3,50.95,50.25,1700456400000,7263
2843619.2,50.6935,50.55,50.6,50.85,50.55,1700542800000,7019
5913202.0,50.3925,50.4,50.5,50.6,50.0645,1700629200000,10126
1562407.2,50.5705,50.5,50.55,50.7,50.45,1700802000000,2952
4200055.4,50.5445,50.6,50.6,50.749,50.35,1701061200000,8084
4233830.4,50.626,50.7,50.55,50.775,50.4,1701147600000,7545
3806473.0,50.3465,50.15,50.6,50.6,50.0,1701234000000,8691
5073745.2,50.8845,50.55,50.75,51.1,50.5,1701320400000,9029
6072779.8,50.782,50.9,50.55,51.1,50.5,1701406800000,10729
5080005.0,51.2495,51.1,51.1,51.55,51.0,1701666000000,10114
5183630.2,51.048,51.35,50.95,51.35,50.8,1701752400000,10227
4903649.4,50.972,50.6,51.3,51.3,50.55,1701838800000,9099
5143516.2,50.7165,50.9,50.5,51.0485,50.45,1701925200000,9855
4669067.4,50.542,50.8,50.35,50.85,50.3,1702011600000,10159
3051906.8,50.1545,50.4,49.9,50.45,49.9,1702270800000,11192
3435884.4,49.8245,49.95,49.55,50.1,49.55,1702357200000,8593
3862433.6,49.2475,49.45,48.9,49.55,48.85,1702443600000,9954
5533606.2,48.943,48.8,49.0,49.3885,48.65,1702530000000,10251
4364754.2,48.8265,48.95,48.85,49.0,48.65,1702616400000,8475
2099987.8,48.5825,48.75,48.45,48.8,48.4,1702875600000,5627
3664051.0,48.3695,48.5,48.25,48.5,48.25,1702962000000,6479
4343011.6,47.5455,47.4,48.05,48.05,47.15,1703048400000,11876
5422563.2,47.675,47.55,47.5,47.9,47.45,1703134800000,13643
3989039.6,47.445,47.35,47.45,47.7,47.25,1703221200000,7202
1994718.4,47.2505,47.35,47.2,47.375,47.1,1703566800000,5964
4783953.0,47.1625,47.15,47.05,47.25,47.05,1703653200000,7817
3714485.8,47.078,47.0,47.15,47.2,46.95,1703739600000,7159
3797308.0,47.3885,47.15,47.4,47.6,47.1,1703826000000,7127
4976441.4,48.1635,47.85,48.15,48.45,47.75,1704171600000,11704
5156933.6,48.58,48.55,48.7,48.75,48.4,1704258000000,12660
4716140.6,48.824,49.0,49.0,49.0,48.55,1704344400000,10083
5336769.6,48.8745,48.95,48.95,49.1,48.6,1704430800000,10424
3046063.0,48.236,48.8,47.9,48.8,47.9,1704690000000,9017
3653614.6,48.0105,48.3,47.85,48.3495,47.75,1704776400000,8738
3036549.2,47.67,47.8,47.5,47.9495,47.4,1704862800000,7251
6192737.0,47.7105,47.4,47.45,48.0925,47.25,1704949200000,12781
3984910.8,47.496,47.4,47.45,47.65,47.2505,1705035600000,8713
4335632.4,47.5885,47.6,47.5,47.8,47.3,1705381200000,9963
4429264.0,48.0085,47.95,47.75,48.3,47.7005,1705467600000,10340
3729871.4,47.2865,47.4,47.15,47.6,47.05,1705554000000,10784
3928456.0,46.6125,46.85,46.2,46.95,46.2,1705640400000,10612
4615739.8,46.0635,45.95,46.15,46.2495,45.8,1705899600000,11340
2236114.2,46.123,46.05,45.95,46.3,45.95,1705986000000,6609
3370686.4,45.5715,45.55,45.7,45.7985,45.3,1706072400000,9721
4223638.8,45.6645,45.45,45.7,45.975,45.401,1706158800000,9529
3204302.8,45.9385,45.9,46.0,46.0995,45.75,1706245200000,8590
2605647.8,45.8195,46.0,45.55,46.05,45.5,1706504400000,6948
2233454.8,45.813,45.65,45.85,45.95,45.6,1706590800000,5452
6731918.8,46.5295,46.35,46.75,46.8,46.1135,1706677200000,12390
6017442.8,46.4395,46.6,46.2,46.7,46.2,1706763600000,11768
4166666.8,45.6315,46.05,45.5,46.15,45.35,1706850000000,11696
3902300.4,45.6145,45.45,45.5,45.9,45.4005,1707109200000,8720
4130484.4,45.7085,45.4,45.65,45.9,45.3515,1707195600000,9276
3111879.0,45.254,45.35,45.15,45.5,45.1,1707282000000,8104
3170623.4,45.168,45.2,45.15,45.3,45.05,1707368400000,7530
2891485.6,44.849,45.05,44.7,45.15,44.6,1707454800000,7912
2943917.6,44.7445,44.75,44.95,45.0,44.5,1707714000000,7887
5238512.6,45.608,45.75,45.6,45.95,45.3,1707800400000,14372
3437820.6,45.3565,45.3,45.1,45.5905,45.075,1707886800000,9030
3330553.2,45.156,45.1,45.0,45.35,44.963,1707973200000,7130
3795750.6,45.2715,44.95,45.5,45.55,44.95,1708059600000,9042
4464928.6,45.9655,45.65,45.8,46.2,45.5495,1708405200000,11433
3577867.8,46.1735,46.15,46.0,46.45,46.0,1708491600000,9917
3469704.8,44.889,45.05,44.65,45.15,44.55,1708578000000,10577
2982282.4,44.7135,44.55,44.85,44.925,44.45,1708664400000,7019
3592599.8,44.7725,44.75,44.85,44.9,44.65,1708923600000,8809
2060938.2,44.826,44.8,44.8,45.0255,44.7,1709010000000,6618
1918421.2,45.022,45.0,45.0,45.125,44.85,1709096400000,5319
1983570.2,44.7725,44.7,44.65,45.099,44.55,1709182800000,5944
2242125.4,44.254,44.6,43.95,44.6,43.9,1709269200000,7684
2273628.2,44.0695,44.05,44.2,44.2,43.95,1709528400000,6256
3289565.8,44.9335,44.5,44.95,45.25,44.5,1709614800000,8509
4320544.4,44.6685,44.55,44.7,44.9,44.375,1709701200000,10910
2415010.0,44.173,44.35,44.05,44.5495,43.908,1709787600000,8489
5927475.6,44.3045,44.0,44.7,44.8,43.7505,1709874000000,12991
3868923.4,44.916,44.85,44.85,45.1,44.75,1710129600000,9317
3270119.6,44.512,44.65,44.25,45.0,44.2,1710216000000,10518
2729419.8,44.54,44.4,44.6,44.75,44.375,1710302400000,8255
4227612.0,44.7415,44.5,44.75,45.05,44.45,1710388800000,11068
2885038.0,45.194,45.1,45.3,45.4,45.0,1710475200000,9465
2560445.0,44.719,44.75,44.9,44.9,44.5,1710734400000,7556
3464975.6,45.0285,45.15,44.8,45.3,44.75,1710820800000,9029
2930601.0,44.0705,44.1,43.7,44.3,43.7,1710907200000,9750
3363773.2,43.349,43.2,43.5,43.55,43.2,1710993600000,7701
1720712.2,43.5725,43.6,43.5,43.7,43.4,1711080000000,5484
2138635.6,43.672,43.8,43.65,43.9,43.55,1711339200000,6070
2028019.4,43.6065,43.55,43.85,43.85,43.45,1711425600000,5716
3073766.8,43.8255,43.55,43.75,44.0,43.55,1711512000000,6051
2489418.2,43.7705,43.75,43.8,43.85,43.65,1711598400000,5185
1853154.8,43.737,43.7,43.75,43.9425,43.45,1711944000000,5954
1732811.2,44.2635,44.2,44.1,44.43,44.1,1712030400000,5621
2022402.6,44.064,44.4,44.05,44.4,43.85,1712116800000,6200
4054170.2,44.189,43.65,44.8,44.8,43.55,1712203200000,10821
3886284.6,44.265,44.65,44.2,44.7,43.975,1712289600000,9916
2353909.0,44.203,44.15,44.2,44.3995,44.05,1712548800000,7586
2976736.8,44.259,44.0,44.1,44.55,43.95,1712635200000,7192
8399983.0,44.5378,44.61,44.47,44.67,44.38,1712721600000,14893
7941607.0,44.2175,44.3,43.77,44.53,43.69,1712808000000,12534
5900513.0,44.3814,44.21,44.5,44.64,44.12,1712894400000,20679
5707188.0,44.7944,44.12,45.24,45.3299,44.12,1713153600000,17969
7474510.0,45.2208,45.27,45.24,45.39,44.96,1713240000000,18807
4784690.0,45.546,45.04,45.81,45.9,45.04,1713326400000,14195
4022728.0,45.9031,45.77,46.1,46.165,45.59,1713412800000,11592
6938293.0,46.7646,46.26,47.06,47.24,46.2,1713499200000,19414
4733355.0,46.7119,46.78,46.61,47.16,46.3401,1713758400000,12319
4957441.0,46.1194,46.39,45.92,46.44,45.8,1713844800000,13443
3711799.0,45.7556,45.6,45.79,46.03,45.44,1713931200000,11955
4178599.0,46.3327,46.61,46.05,46.71,45.94,1714017600000,13873
3839505.0,45.3788,45.7,45.33,45.78,45.18,1714104000000,11648
2635345.0,45.2311,45.12,45.16,45.45,45.07,1714363200000,9066
3500064.0,45.5996,45.34,46.02,46.03,45.205,1714449600000,11859
4977891.0,46.1252,46.21,46.37,46.46,45.44,1714536000000,19595
4443149.0,46.0591,46.0,45.81,46.51,45.72,1714622400000,12685
4311453.0,45.0103,45.03,44.92,45.19,44.8,1714708800000,12788
3457768.0,44.6149,44.73,44.42,44.81,44.42,1714968000000,9150
4005503.0,44.3828,44.4,44.43,44.5,44.27,1715054400000,10345
2885815.0,44.5081,44.72,44.46,44.72,44.335,1715140800000,8736
2369065.0,44.4789,44.47,44.4,44.655,44.35,1715227200000,6956
2377566.0,44.3172,44.27,44.31,44.47,44.09,1715313600000,7512
1879888.0,44.2366,44.13,44.23,44.36,44.13,1715572800000,4589
3026800.0,44.1393,44.28,43.94,44.29,43.9,1715659200000,6728
3025894.0,43.4759,43.72,43.29,43.86,43.25,1715745600000,7316
3984758.0,43.2812,43.32,43.39,43.405,43.135,1715832000000,7069
2646742.0,43.4431,43.39,43.43,43.64,43.34,1715918400000,5620
2209930.0,43.1975,43.42,43.14,43.43,43.0767,1716177600000,4797
1635336.0,43.1718,43.32,43.07,43.34,43.04,1716264000000,4485
2907896.0,43.1521,43.05,43.08,43.33,42.98,1716350400000,6815
6359890.0,42.962,42.66,43.31,43.485,42.65,1716436800000,13140
5506220.0,42.9667,43.17,42.92,43.245,42.8,1716523200000,7343
2604213.0,42.8684,42.81,42.77,43.041,42.76,1716868800000,6347
3114964.0,43.0303,43.17,43.07,43.18,42.91,1716955200000,5942
2994052.0,43.395,43.18,43.54,43.68,43.17,1717041600000,7234
