v,vw,o,c,h,l,t,n
1579034.0,27.2489,26.49,27.47,27.69,26.255,1692936000000,15609
968047.0,27.3372,27.48,26.82,27.97,26.8,1693195200000,12055
949013.0,26.7716,26.9,27.05,27.11,26.41,1693281600000,14360
789859.0,27.2069,26.96,27.24,27.64,26.8,1693368000000,10934
1269461.0,27.5461,26.96,27.55,28.27,26.75,1693454400000,11439
575513.0,27.3245,27.78,27.17,27.98,26.97,1693540800000,9020
1092587.0,26.4789,27.04,26.32,27.2,26.05,1693886400000,15339
2077705.0,26.1989,26.3,25.99,26.71,25.9,1693972800000,18016
1356404.0,26.4259,25.95,27.0,27.115,25.8,1694059200000,18481
1946686.0,26.2027,26.5,26.12,26.75,25.89,1694145600000,24268
1520448.0,26.2332,26.12,26.5,26.55,25.8,1694404800000,20745
1546870.0,27.0783,26.56,27.61,27.91,26.09,1694491200000,17877
2132232.0,28.7108,27.59,28.82,29.06,26.64,1694577600000,30264
1835718.0,29.1621,28.9,29.0,29.74,28.54,1694664000000,27577
3757792.0,29.2719,29.02,29.22,29.6,28.81,1694750400000,28737
1656849.0,28.8189,29.28,28.72,29.52,28.31,1695009600000,20157
1033825.0,28.3687,29.41,28.3,29.41,28.15,1695096000000,11216
1269679.0,28.6852,28.585,28.85,29.08,28.25,1695182400000,15610
2004738.0,28.1276,28.59,27.93,28.77,27.81,1695268800000,21122
1730806.0,27.7775,27.96,27.78,28.28,27.59,1695355200000,21812
1640967.0,28.4713,27.86,28.56,28.85,27.6,1695614400000,21234
1697067.0,28.4729,28.41,28.35,28.83,28.035,1695700800000,22285
1604138.0,28.7549,28.28,29.29,29.31,28.07,1695787200000,21661
2572534.0,28.9438,29.44,28.66,30.21,28.17,1695873600000,24111
1427486.0,28.8186,28.75,28.59,29.25,28.46,1695960000000,19285
962023.0,28.0492,28.75,27.73,28.915,27.63,1696219200000,12597
874164.0,27.4538,27.52,27.17,27.7801,27.15,1696305600000,13979
1716519.0,27.2455,26.79,27.22,27.56,26.59,1696392000000,20235
1067008.0,27.5155,27.24,27.49,27.83,26.62,1696478400000,14098
657362.0,27.3198,27.33,27.13,27.695,26.64,1696564800000,10298
1171741.0,27.4381,27.07,28.0,28.08,26.77,1696824000000,11280
977005.0,28.3383,28.01,28.6,28.61,27.875,1696910400000,12623
1038641.0,28.8773,28.22,29.25,29.29,27.99,1696996800000,13362
2516669.0,29.0684,28.95,28.75,29.5,28.64,1697083200000,28210
3507524.0,28.9561,28.93,29.46,29.55,28.71,1697169600000,16792
1745698.0,29.5224,29.55,30.11,30.17,29.34,1697428800000,17635
1954697.0,31.1049,31.11,30.96,31.74,30.29,1697515200000,21737
840915.0,29.6307,30.92,29.55,31.08,29.23,1697601600000,11837
1607029.0,29.0653,29.31,29.14,29.97,29.0,1697688000000,14970
1226280.0,28.4281,29.43,28.46,29.49,28.22,1697774400000,12598
994703.0,27.962,28.36,27.75,28.5088,27.57,1698033600000,10964
753080.0,28.3455,28.05,28.35,28.54,27.8,1698120000000,10597
710405.0,27.5377,27.86,27.12,28.23,27.12,1698206400000,10727
934632.0,27.6853,27.05,27.9,28.04,26.81,1698292800000,12268
887973.0,27.5828,27.9,27.53,27.91,27.4,1698379200000,12131
579757.0,27.1875,27.75,27.29,27.7975,26.85,1698638400000,9614
788207.0,28.161,27.32,28.4,28.465,27.31,1698724800000,10655
1084237.0,28.041,28.26,28.26,28.325,27.5,1698811200000,13330
564004.0,29.2637,28.56,29.44,29.51,27.77,1698897600000,9486
591464.0,30.0248,29.99,29.85,30.6,29.775,1698984000000,10633
783933.0,29.6865,29.82,29.71,30.23,29.44,1699246800000,9899
702063.0,29.2626,29.58,29.17,29.62,28.95,1699333200000,9880
544844.0,28.6896,29.19,28.48,29.46,28.45,1699419600000,9305
1170081.0,28.4923,28.66,28.45,28.715,28.0001,1699506000000,16367
1245755.0,28.2912,28.54,28.21,28.72,27.84,1699592400000,16782
3277341.0,30.9332,29.43,30.92,31.89,29.43,1699851600000,31739
2118345.0,32.622,31.98,32.48,33.37,31.85,1699938000000,28043
1274272.0,33.094,32.53,32.68,34.17,32.41,1700024400000,17414
